goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,51.66554,30.89165,61.29432,70.37294,25.17841,56.65949,42.3306,45.40849,45.8195,89.87045,79.23225,35.48986,35.48986,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,48.50566,54.12131,42.43586,31.03343,93.70524,101.51673,53.00509,20.10303,177.20531,20.25637,173.2322,49.50668,49.50668,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,676.60597,760.5761,776.62312,542.06871,451.94143,528.213,494.77577,339.35132,248.84143,386.1431,276.899,300.29446,300.29446,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,102.38263,130.87463,173.17374,193.42286,148.72095,234.8011,123.74104,173.39985,182.50235,212.60389,212.11945,162.7268,162.7268,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",174,Comoros,5,14,Eastern Africa,Country,43.34234565,-11.66121732,COM,1,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,3.08929,4.67586,2.35778,3.8205,7.1573,5.40459,8.16424,12.86099,13.20214,13.94608,11.81433,22.38754,22.38754,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",178,Congo,5,11,Western Africa,Country,15.22052612,-0.840544119,COG,1,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,12.13885,36.35803,32.19497,24.61356,17.4286,37.4061,48.48932,27.47634,26.22223,28.33588,25.30181,27.16577,27.16577,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",180,Democratic Republic of the Congo,5,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,186.55935,154.44385,237.72455,435.68827,271.53974,361.95327,466.59381,558.76402,506.33701,467.74588,483.02605,429.02517,429.02517,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",184,Cook Islands,4,61,Polynesia,Country,-159.7711391,-21.22696458,COK,0,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,1.15538,1.53902,1.41784,2.04555,2.82862,8.46636,13.37413,4.69681,15.01962,10.92247,0.20133,4.4245,4.4245,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,24.59311,46.58303,46.16622,72.31528,64.0627,15.4513,10.76747,12.58376,14.04787,53.36324,69.49633,53.14569,53.14569,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",192,Cuba,5,29,Caribbean,Country,-79.54460144,22.10030366,CUB,1,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,12.06016,6.9705,13.08064,20.9835,31.36739,15.78976,10.66357,15.95157,21.58484,12.74837,13.35733,25.3349,25.3349,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",204,Benin,5,11,Western Africa,Country,2.339933594,9.65401646,BEN,1,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,69.64484,97.332,164.19825,167.99151,195.20666,272.69389,131.35798,173.60227,164.78248,171.04002,150.48409,206.22052,206.22052,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",212,Dominica,5,29,Caribbean,Country,-61.3493756,15.43391378,DMA,1,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,5.77558,9.60701,10.02244,20.04841,16.80855,12.5604,11.27159,10.42518,12.09849,3.91099,4.79067,10.35646,10.35646,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,36.26165,38.77418,81.73358,47.13583,43.1958,148.14054,145.05234,26.40997,52.34129,28.80552,53.89325,26.96256,26.96256,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,24.27513,36.20632,52.74856,52.16837,61.21376,60.82224,53.70101,59.69519,59.33802,248.29881,114.72894,68.49023,68.49023,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,37.58413,39.12242,69.62493,85.31513,133.70185,146.20824,140.49331,48.96485,23.52303,20.7622,42.33074,33.24955,33.24955,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.a,"Increase Aid for Trade support for developing countries, in particular least developed countries, including through the Enhanced Integrated Framework for Trade-related Technical Assistance to Least Developed Countries",C080a01,8.a.1,I,OECD,Aid for Trade commitments and disbursements,2019.Q4.G.01,"['means of implementation', 'development finance', 'international trade', 'trade financing', 'trade promotion']",DC_TOF_TRDDBML,"Total official flows (disbursement) for Aid for Trade, by recipient countries (millions of constant 2017 United States dollars)",226,Equatorial Guinea,5,17,Middle Africa,Country,10.46535826,1.565792376,GNQ,1,1,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2006,2017,12,CON_USD,Constant USD,G,Global,0.02438,0.62582,0.5203,0.46706,0.34925,1.18371,1.13287,0.14105,0.13136,0.06425,0.0415,0.33217,0.33217,,,"[2006-2016]: Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million",The Organisation for Economic Co-operation and Development (OECD).,,C: Country data
