goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,age_code,age_desc,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,Y_GE15,15 years old and over,M,Male,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,5.5,,,,5.5,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,Y_GE15,15 years old and over,_T,Both sexes,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,5.7,,,,5.7,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,Y_GE15,15 years old and over,F,Female,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,6.1,,,,6.1,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,Y15T24,15 to 24 years old,F,Female,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,6.9,,,,6.9,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,Y_GE25,25 years old and over,M,Male,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,5.0,,,,5.0,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,Y15T24,15 to 24 years old,M,Male,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,7.3,,,,7.3,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,Y15T24,15 to 24 years old,_T,Both sexes,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,7.1,,,,7.1,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,Y_GE25,25 years old and over,F,Female,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,5.8,,,,5.8,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,Y_GE15,15 years old and over,_T,Both sexes,"[2006, 2014]",2006,2014,2,PT,Percentage,G,Global,,,,,,,75.8,,,,,,,,69.7,,,,,69.7,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,Y_GE15,15 years old and over,F,Female,"[2006, 2014]",2006,2014,2,PT,Percentage,G,Global,,,,,,,76.6,,,,,,,,71.2,,,,,71.2,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,Y15T24,15 to 24 years old,F,Female,"[2006, 2014]",2006,2014,2,PT,Percentage,G,Global,,,,,,,75.4,,,,,,,,70.1,,,,,70.1,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,Y15T24,15 to 24 years old,_T,Both sexes,"[2006, 2014]",2006,2014,2,PT,Percentage,G,Global,,,,,,,77.0,,,,,,,,71.8,,,,,71.8,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,Y15T24,15 to 24 years old,M,Male,"[2006, 2014]",2006,2014,2,PT,Percentage,G,Global,,,,,,,78.9,,,,,,,,74.0,,,,,74.0,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,Y_GE25,25 years old and over,M,Male,"[2006, 2014]",2006,2014,2,PT,Percentage,G,Global,,,,,,,73.1,,,,,,,,66.3,,,,,66.3,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,Y_GE25,25 years old and over,_T,Both sexes,"[2006, 2014]",2006,2014,2,PT,Percentage,G,Global,,,,,,,75.2,,,,,,,,69.0,,,,,69.0,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,Y_GE25,25 years old and over,F,Female,"[2006, 2014]",2006,2014,2,PT,Percentage,G,Global,,,,,,,77.2,,,,,,,,71.6,,,,,71.6,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",108,Burundi,5,14,Eastern Africa,Country,29.89080992,-3.366387428,BDI,1,1,Y_GE15,15 years old and over,M,Male,"[2006, 2014]",2006,2014,2,PT,Percentage,G,Global,,,,,,,74.8,,,,,,,,68.0,,,,,68.0,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,Y15T24,15 to 24 years old,M,Male,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PT,Percentage,G,Global,6.2,1.3,0.8,0.6,0.1,0.1,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,,0.2,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,Y_GE25,25 years old and over,M,Male,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PT,Percentage,G,Global,2.9,0.6,0.4,0.3,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,0.1,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
1,Goal 1,End poverty in all its forms everywhere,1.1,"By 2030, eradicate extreme poverty for all people everywhere, currently measured as people living on less than $1.25 a day",C010101,1.1.1,I,World Bank,"Proportion of population below the international poverty line, by sex, age, employment status and geographical location (urban/rural)",2019.Q4.G.01,"['poverty line', 'poverty', 'standard of living', 'basic needs', 'decent work']",SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,Y_GE25,25 years old and over,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2000,2016,17,PT,Percentage,G,Global,3.6,0.7,0.5,0.3,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,,0.1,,,,"ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
