goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	typeOfProduct_code	typeOfProduct_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2005	value_2010	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	AGG_IND	Industrial products	[2005, 2010, 2015, 2017]	2005	2017	4	PT	Percentage	G	Global	2.55418	1.73996	1.83791		1.61522	1.61522				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	AGG_TXT	Textiles	[2005, 2010, 2015, 2017]	2005	2017	4	PT	Percentage	G	Global	8.46536	11.71436	1.51618		1.15284	1.15284				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	AGG_OIL	Oil	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	3.0				1.33031	1.33031				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	AGG_AGR	Agricultural products	[2005, 2010, 2015, 2017]	2005	2017	4	PT	Percentage	G	Global	7.88334	3.37657	2.38387		1.8431	1.8431				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	ALP	All products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	13.53419	6.82391	6.12838	11.76149	10.28522	10.28522				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	29.92761	16.42463	12.18417	31.50503	11.85415	11.85415				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	6.36258	10.54849	14.12475	12.99218	25.31953	25.31953				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	13.44267	5.89693	4.41028	9.77455	6.09444	6.09444				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	AGG_ARMS	Arms	[2010, 2015, 2016, 2017]	2010	2017	4	PT	Percentage	G	Global		2.17391	1.68067	25.0	5.59114	5.59114				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	AGG_OIL	Oil	[2010, 2015]	2010	2015	2	PT	Percentage	G	Global		0.0	0.0			0.0				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	AGG_CLTH	Clothing	[2010, 2015, 2016, 2017]	2010	2017	4	PT	Percentage	G	Global		19.68241	24.22541	24.96617	23.02352	23.02352				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	11	Western Africa	4	202	Sub-Saharan Africa	Region						AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	0.01473	0.00344	0.00086	0.00013	0.0	0.0				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	11	Western Africa	4	202	Sub-Saharan Africa	Region						AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	9.82906	10.55232	9.1695	9.717	8.54428	8.54428				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	11	Western Africa	4	202	Sub-Saharan Africa	Region						AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	15.37696	11.37027	12.24824	11.5574	11.33389	11.33389				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	11	Western Africa	4	202	Sub-Saharan Africa	Region						AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	15.59179	15.00854	15.65873	13.89734	13.8336	13.8336				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	11	Western Africa	4	202	Sub-Saharan Africa	Region						AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	20.01729	20.22933	19.97014	18.85206	19.18722	19.18722				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	11	Western Africa	4	202	Sub-Saharan Africa	Region						AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	19.97716	15.11784	19.15743	18.6931	17.24101	17.24101				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	11	Western Africa	4	202	Sub-Saharan Africa	Region						ALP	All products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	10.29616	10.52837	9.50338	9.80196	9.0332	9.0332				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	0.0	0.84771	0.0	0.0	0.0	0.0				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	6.49933	6.24798	4.28878	2.66962	4.82306	4.82306				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	12.44745	10.01537	4.63264	3.29766	3.848	3.848				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	ALP	All products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	3.40975	3.20483	3.25965	1.28699	2.05223	2.05223				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	3.75321	3.01643	3.17835	1.28299	2.04041	2.04041				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	15.80432	8.06328	5.5555	3.61378	5.51109	5.51109				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	9.54545	0.88121	32.47162	33.96344	27.09361	27.09361				Market Access Map data, International Trade Centre (ITC)		C: Country data
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.10	Promote a universal, rules-based, open, non-discriminatory and equitable multilateral trading system under the World Trade Organization, including through the conclusion of negotiations under its Doha Development Agenda	C171001	17.10.1	I	WTO, ITC, UNCTAD	Worldwide weighted tariff-average	2019.Q4.G.01	['means of implementation', 'international trade', 'market access', 'tariff preferences']	TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5	PT	Percentage	G	Global	34.49108	32.45791	7.81342	7.43373	7.10937	7.10937				Market Access Map data, International Trade Centre (ITC)		C: Country data
