goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	135	Caucasus and Central Asia	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	0.23	0.26	0.26	0.26	0.25	0.25	0.22	0.2	0.2	0.22	0.17	0.17	0.18	0.18	0.18	0.19	0.18		0.18				UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics		E: Estimated data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	143	Central Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	0.22	0.24	0.25	0.25	0.24	0.26	0.23	0.21	0.2	0.21	0.16	0.16	0.17	0.18	0.17	0.18	0.16		0.16				UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics		E: Estimated data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	[2000, 2004, 2006, 2008, 2010, 2013, 2014, 2015]	2000	2015	8	PT	Percentage	G	Global	0.14				0.18		0.17		0.11		0.14			0.1	0.1	0.11			0.11			[2000]: Partial data;Break in series with previous year for which data are available // [2004]: Break in series with previous year for which data are available // [2006,2008,2010,2013-2015]:	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics		C: Country data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	145	Western Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	0.7	0.73	0.72	0.71	0.69	0.71	0.7	0.75	0.74	0.76	0.74	0.75	0.76	0.75	0.78	0.81	0.83		0.83				UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics		E: Estimated data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	[2016]	2016	2016	1	PT	Percentage	G	Global																	0.32		0.32			Excluding Business enterprise;Excluding Private non-profit	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics		C: Country data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	15	Northern Africa	3	2	Africa	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	0.29	0.31	0.35	0.32	0.32	0.32	0.33	0.34	0.35	0.44	0.45	0.5	0.5	0.56	0.57	0.61	0.61		0.61				UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics		E: Estimated data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	150	Europe	2	1	World	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	1.6	1.63	1.65	1.64	1.6	1.59	1.61	1.62	1.66	1.76	1.75	1.76	1.79	1.8	1.82	1.85	1.83		1.83				UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics		E: Estimated data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2007	2016	10	PT	Percentage	G	Global								0.31	0.37	0.35	0.33	0.35	0.36	0.39	0.37	0.38	0.36		0.36			[2007-2008,2010-2013,2015]:  // [2009,2014]: Break in series with previous year for which data are available // [2016]: Break in series with previous year for which data are available;Provisional data	Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database		C: Country data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	0.89	0.94	1.06	1.12	1.21	1.31	1.37	1.37	1.44	1.66	1.71	1.78	1.91	1.99	2.02	2.06	2.11		2.11			[2000,2009]: Break in series with previous year for which data are available // [2001-2008,2010-2016]:	Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database		C: Country data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	16	American Samoa	4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1	[2003, 2004, 2005, 2006]	2003	2006	4	PT	Percentage	G	Global				0.19	0.32	0.36	0.39												0.39			[2003]: Partial data;Break in series with previous year for which data are available // [2004-2006]: Partial data	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics		C: Country data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	0.13	0.13	0.14	0.16	0.15	0.15	0.15	0.18	0.2	0.19	0.19	0.21	0.23	0.27	0.31	0.29	0.27	0.24	0.24			[2000,2007]: Break in series with previous year for which data are available // [2001-2006,2008-2017]:	Latin American Network on Science and Technology Indicators (RICYT)		C: Country data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	[2004, 2005, 2006, 2007, 2008, 2009]	2004	2009	6	PT	Percentage	G	Global					0.27	0.06	0.06	0.14	0.08	0.08									0.08			[2004]: Overestimated or based on overestimated data;Government only;S&T budget instead of R&D expenditure // [2005]: Government only;Break in series with previous year for which data are available;S&T budget instead of R&D expenditure // [2006-2009]: Government only;S&T budget instead of R&D expenditure	UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics		C: Country data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	[2000, 2003, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	14	PT	Percentage	G	Global	0.41			0.36	0.37		0.43	0.36	0.39	0.52	0.48	0.47	0.56	0.56	0.57	0.49	0.46		0.46				Latin American Network on Science and Technology Indicators (RICYT)		C: Country data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	1.04	0.92	0.95	0.95	1.03	0.86	0.74	0.79	0.88	0.84	0.74	0.75	0.75	0.81	0.78	0.84	0.85		0.85			[2000-2015]:  // [2016]: Break in series with previous year for which data are available	Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database		C: Country data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	0.48	0.57	0.56	0.58	0.6	0.55	0.44	0.44	0.5	0.61	0.61	0.27	0.41	0.47	0.42	0.43	0.35		0.35			[2000-2010,2013-2016]:  // [2011-2012]: Break in series with previous year for which data are available	Latin American Network on Science and Technology Indicators (RICYT)		C: Country data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	0.22	0.23	0.27	0.32	0.33	0.36	0.38	0.4	0.39	0.44	0.45	0.46	0.44	0.48	0.51	0.48	0.5		0.5			[2000-2015]:  // [2016]: Provisional data	Statistical Office of the European Union (Eurostat): Eurostat Science and Technology database		C: Country data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	199	Least Developed Countries (LDC)	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	0.2	0.2	0.21	0.2	0.19	0.19	0.19	0.2	0.2	0.21	0.22	0.22	0.23	0.24	0.24	0.24	0.23		0.23				UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics		E: Estimated data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	202	Sub-Saharan Africa	3	2	Africa	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	0.37	0.38	0.39	0.39	0.39	0.4	0.41	0.4	0.41	0.4	0.39	0.39	0.39	0.4	0.41	0.41	0.42		0.42				UNESCO Institute for Statistics (UIS) Survey on Research and Experimental Development Statistics		E: Estimated data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	I	UNESCO-UIS	Research and development expenditure as a proportion of GDP	2019.Q4.G.01	['research and development', 'economic growth']	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	1.11	1.1	1.1	1.15	1.15	1.17	1.23	1.3	1.24	1.29	1.34	1.56	1.78	1.9	1.97	1.93	1.68		1.68			[2000-2015]:  // [2016]: Provisional data	Organisation for Economic Co-operation and Development (OECD): Research and Development Statistics (RDS) database		C: Country data
