goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	35.25745	37.48698	38.30998	41.93553	45.58007	47.85643	51.39762	49.73366	38.97369	47.70623	33.2962	42.02109	45.56212	44.06784	44.06784				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	Y_GE15	15 years old and over	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	NUMBER	Number	G	Global			17.06928	20.35947	22.70647	24.66996	27.07985	30.03258	31.39862	33.25921	35.43186	36.21634	32.73286	32.12758	32.12758				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	21.69288	22.79436	25.40428	28.52194	32.9436	36.87114	41.90759	47.51679	50.91931	56.2096	58.84075	60.55437	60.10374	59.39126	59.39126				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	Y_GE15	15 years old and over	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	NUMBER	Number	G	Global					20.10116	21.87811	23.98826	25.82156	26.35613	31.99387	33.89124	34.55263	35.84204	36.05778	36.05778				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	0.07543	0.22144	0.23482	0.30006	0.41347	0.50418	0.68843	0.91217	1.1085	1.35455	1.68972	2.07658	2.24345	2.24702	2.24702				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	10.24721	11.06174	12.00026	13.12027	13.80327	14.0675	14.72291	15.30783	16.25321	16.02063	16.35655	16.87354	19.05425	20.27891	20.27891				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	Y_GE15	15 years old and over	[2014, 2015, 2016, 2017]	2014	2017	4	NUMBER	Number	G	Global											1.0774	1.28223	2.00531	1.96999	1.96999				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	4.38424	5.86842	7.58496	10.47679	13.26101	15.62838	16.26888	21.36832	21.85199	22.95515	22.74067	23.38225	23.97269	23.8899	23.8899				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	Y_GE15	15 years old and over	[2010, 2011, 2015, 2016]	2010	2016	4	NUMBER	Number	G	Global							46.88112	49.61946				49.41156	50.65995		50.65995				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	38.71764	41.4349	44.74914	50.34197	54.28215	55.7251	56.69494	57.70275	56.48841	57.12749	57.83811	57.24572	59.42714	60.93715	60.93715				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	105.90433	111.29456	106.25333	106.48499	101.71668	79.14034	81.38259	75.93364	73.85401	76.14864	78.65473	73.59167	88.8756	89.47087	89.47087				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	Y_GE15	15 years old and over	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13	NUMBER	Number	G	Global		2.29413	2.7412	3.38012	4.2896	5.31234	7.26843	8.85185	10.99209	12.86648	17.79601	19.70138	21.23577	22.06512	22.06512				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	139.55402	146.43123	154.70103	155.25833	157.82086	154.2996	168.6564	170.46681	164.57335	160.96261	164.9301	163.55153	167.44777	162.00641	162.00641				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	8.56333	9.32677	10.50249	11.47088	13.11388	14.10681	13.02834	16.44837	35.78169	42.15136	49.44917	53.31036	54.74503	55.61419	55.61419				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	Y_GE15	15 years old and over	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13	NUMBER	Number	G	Global		4.39549	8.36541	13.72917	17.90857	23.03531	30.01848	35.65315	45.45011	50.89287	56.32764	66.60899	71.68607	76.48814	76.48814				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	Y_GE15	15 years old and over	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	NUMBER	Number	G	Global					0.67882	1.16593	2.14626	2.11267	2.1313	1.06699	1.60868	1.87582	2.40032	2.6784	2.6784				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	90.28868	88.6324	89.50831	92.35645	95.25821	94.27336	90.29474	88.21853	84.507	84.5768	98.6184	91.90275	90.59275	89.50026	89.50026				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	68.77251	58.14584	76.89832	81.53263	87.47097	68.31996	73.37141	79.57885	84.8063	93.37385	99.93608	107.02228	111.01757	121.25837	121.25837				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	74.21935	75.37812	79.93918	87.32921	99.16414	106.8919	99.93485	101.52812	99.24602	92.37887	92.40761	96.26434	94.09629	92.40092	92.40092				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	Y_GE15	15 years old and over	[2010, 2011, 2012, 2013, 2014, 2015, 2016]	2010	2016	7	NUMBER	Number	G	Global							3.71976	4.50232	4.3521	5.61254	6.65571	6.80484	6.86404		6.86404				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	17.56412	19.2276	21.36905	21.43781	22.70376	24.21282	24.92785	26.18549	26.71399	27.30923	29.80326	30.43186	31.7647	31.78978	31.78978				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	124.36829	123.89975	124.11518	125.1324	125.44962	132.81157	130.92759	128.57569	127.89595	128.29634	127.49408	127.65152	127.79693	127.76699	127.76699				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	9.97279	14.79556	19.55426	37.12019	52.29167	56.84816	61.33867	64.79422	68.60164	70.63816	72.10945	71.19972	74.01297	74.59974	74.59974				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	0.0159	0.06085	0.11813	0.20882	0.30245	0.45244	0.53206	0.62006	0.64222	0.71243	0.75881	0.92984	1.07422	1.27467	1.27467				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	116.15566	106.78797	108.33594	108.61518	110.15375	112.33582	112.91831	113.80385	115.63672	117.29127	118.90176	117.8063	116.2006	115.30352	115.30352				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	Y_GE15	15 years old and over	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11	NUMBER	Number	G	Global				20.72837	22.70902	23.4776	24.73121	25.04246	25.005	25.11037	25.3925	24.42211	27.1225	27.99815	27.99815				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	1.63015	1.59538	2.9561	4.71023	5.99472	7.27207	8.90922	9.10426	9.51027	9.60033	9.74988	9.80998	9.27118	9.54775	9.54775				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2004	2016	13	NUMBER	Number	G	Global	208.16443	212.14239	218.24452	234.23756	241.82812	247.12209	265.37542	281.26772	288.47585	288.63191	280.96637	276.27459	271.87542		271.87542				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	412	Kosovo	4	151	Eastern Europe	Country						Y_GE15	15 years old and over	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13	NUMBER	Number	G	Global		7.97396	8.99587	11.92418	18.31554	25.66375	31.16593	34.24987	35.67947	36.26016	36.45233	39.96537	38.32688	36.01092	36.01092				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
8	Goal 8	Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all	8.10	Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all	C081001	8.10.1	I	IMF	(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults	2019.Q4.G.01	['financial services']	FB_ATM_TOTL	Number of automated teller machines (ATMs) per 100,000 adults	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	Y_GE15	15 years old and over	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	NUMBER	Number	G	Global	30.17121	35.06969	40.18461	46.78895	50.95134	51.86409	50.03896	50.26329	54.13007	52.3916	54.8083	54.85316	62.17177	64.42861	64.42861				Financial Access Survey (FAS), IMF's Statistics Department, accessible at http://imf.data.org/FAS		C: Country data
