goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,28.3,,28.3,,,Administrative data based on most recent election results (2016).,Compiled by ECLAC Division for Gender Affairs and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,25.7,,25.7,,,Administrative data based on most recent election results (2014).,Compiled by ECLAC Division for Gender Affairs and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,32.4,,32.4,,,Administrative data based on most recent election results (2018).,Compiled by ECLAC Division for Gender Affairs and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),226,Equatorial Guinea,5,17,Middle Africa,Country,10.46535826,1.565792376,GNQ,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,26.9,,26.9,,,Administrative data based on most recent local elections (2017) provided by Ministry of Interior and Local Cooperation.,Compiled by UNECA African Centre for Statistics and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,F,Female,[2017],2017,2017,1,PT,Percentage,G,Global,,28.6,,,28.6,,,Administrative data.,Compiled by UNECE Statistical Division and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,39.0,,39.0,,,Administrative data based on most recent election results (2017).,Compiled by UNECE Statistical Division and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,40.4,,40.4,,,"Administrative data based on most recent election results at the level of communes (2014), departments (2015) and regions (2015). Data also cover the territories of Guadeloupe, Martinique, Guyane, La RĂŠunion and Mayotte.",Compiled by UNECE Statistical Division and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),262,Djibouti,5,14,Eastern Africa,Country,42.18274707,11.56004161,DJI,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,28.9,,28.9,,,Administrative data based on most recent election results (2017).,Compiled by UNECA African Centre for Statistics and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,13.5,,13.5,,,Administrative data based on most recent election results (2017).,Compiled by UNECE Statistical Division and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),275,State of Palestine,4,145,Western Asia,Country,35.25694122,31.94347933,PSE,0,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,21.2,,21.2,,,Administrative data based on most recent election results (2017 and 2018) for local councils in West Bank.,Compiled by ESCWA Statistics Division and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),276,Germany,4,155,Western Europe,Country,10.3806066,51.08862743,DEU,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,27.0,,27.0,,,Administrative data based on most recent election results (around year 2017).,Compiled by UNECE Statistical Division and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),28,Antigua and Barbuda,5,29,Caribbean,Country,-61.7999755,17.07761471,ATG,1,1,F,Female,[2019],2019,2019,1,PT,Percentage,G,Global,,,,66.7,66.7,,,Administrative data based on most recent election results (2019).,Compiled by ECLAC Division for Gender Affairs and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),288,Ghana,5,11,Western Africa,Country,-1.205623522,7.964825185,GHA,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,4.7,,4.7,,,Administrative data based on most recent election results (2015). Data cover 99 per cent of the 216 local councils in the country.,Compiled by UNECA African Centre for Statistics and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),31,Azerbaijan,4,145,Western Asia,Country,50.01064725,40.39229544,AZE,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,35.0,,35.0,,,Administrative data based on most recent local elections (2014).,Compiled by UNECE Statistical Division and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),316,Guam,4,57,Micronesia,Country,144.7029305,13.35485404,GUM,0,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,15.4,,15.4,,,Administrative data based on most recent election results (2016).,Compiled by UN Women in collaboration with ESCAP Statistics Division,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),320,Guatemala,5,13,Central America,Country,-91.2312746,15.00273719,GTM,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,10.6,,10.6,,,Administrative data based on most recent election results (2015).,Compiled by ECLAC Division for Gender Affairs and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),324,Guinea,5,11,Western Africa,Country,-11.28173419,11.00210343,GIN,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,15.4,,15.4,,,Administrative data based on most recent local elections (2018). Partial data for 139 out of 342 local government units.,Compiled by UNECA African Centre for Statistics and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),348,Hungary,4,151,Eastern Europe,Country,19.41221519,47.1651448,HUN,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,28.5,,28.5,,,Administrative data based on most recent election results (2014) provided by the Election Management Body of the country.,Compiled by UNECE Statistical Division and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),352,Iceland,4,154,Northern Europe,Country,-19.02116966,64.79134763,ISL,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,47.0,,47.0,,,Administrative data based on most recent election results (2018).,Compiled by UNECE Statistical Division and UN Women,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,44.4,,44.4,,,"Administrative data based on most recent election results at the level of Gram Panchayat, Panchayat Samait, and Zila Parishad (2013-2017). Partial data corresponding to rural areas only .",Compiled by UN Women in collaboration with ESCAP Statistics Division,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2019.Q4.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_LOCGELS,Proportion of elected seats held by women in deliberative bodies of local government (%),36,Australia,4,53,Australia and New Zealand,Country,134.3499412,-25.57717202,AUS,1,1,F,Female,[2018],2018,2018,1,PT,Percentage,G,Global,,,33.9,,33.9,,,Data based on most recent election results (2016 to 2018) obtained by NSS from Local Government Associations.,Compiled by UN Women in collaboration with ESCAP Statistics Division,,C: Country data
