goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),142,Asia,2,1,World,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,33.2,,,33.2,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),143,Central Asia,3,142,Asia,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,42.4,,,42.4,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),145,Western Asia,3,142,Asia,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,33.4,,,33.4,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),15,Northern Africa,3,2,Africa,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,69.1,,,69.1,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),150,Europe,2,1,World,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,93.6,,,93.6,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),151,Eastern Europe,3,150,Europe,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,84.6,,,84.6,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,44.0,,,44.0,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),154,Northern Europe,3,150,Europe,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,100.0,,,100.0,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),155,Western Europe,3,150,Europe,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,100.0,,,100.0,,,,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,F,Female,"[2016, 2017]",2016,2017,2,PT,Percentage,G,Global,15.1,64.9,,64.9,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),17,Middle Africa,4,202,Sub-Saharan Africa,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,4.8,,,4.8,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),18,Southern Africa,4,202,Sub-Saharan Africa,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,1.2,,,1.2,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),191,Croatia,4,39,Southern Europe,Country,17.95874553,45.45172212,HRV,1,1,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,100.0,,,100.0,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),196,Cyprus,4,145,Western Asia,Country,33.22285964,35.05659437,CYP,1,1,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,100.0,,,100.0,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),202,Sub-Saharan Africa,3,2,Africa,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,2.3,,,2.3,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,100.0,,,100.0,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,100.0,,,100.0,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),21,Northern America,3,19,Americas,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,99.9,,,99.9,,,To interpret with caution: estimates based on reported data coverage below 40% of the population,ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI),,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,100.0,,,100.0,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,100.0,,,100.0,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
1,Goal 1,End poverty in all its forms everywhere,1.3,"Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable",C010301,1.3.1,II,ILO,"Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable",2019.Q4.G.01,"['poverty', 'standard of living', 'basic needs', 'social welfare', 'child welfare', 'family welfare', 'maternal welfare', 'women', 'mothers', 'children']",SI_COV_MATNL,[ILO] Proportion of mothers with newborns receiving maternity cash benefit (%),250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,100.0,,,100.0,,,ILO estimates based on country data,ILO Social Security Inquiry (SSI). Available at http://www.social-protection.org/gimi/gess/ShowWiki.action?id=594#tabs-3,,E: Estimated data
