series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	educationLevel_code	educationLevel_desc	reportingType_code	reportingType_desc	typeOfSkill_code	typeOfSkill_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	2013.0	0.41037					National Learning Assessment (NLA): Sistema de MediciĂłn de la Calidad de la EducaciĂłn (SIMCE); Grade 8; Minimum proficiency level: Elementary		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	2014.0	0.39003					National Learning Assessment (NLA): Sistema de MediciĂłn de la Calidad de la EducaciĂłn (SIMCE); Grade 8; Minimum proficiency level: Elementary		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	2014.0	0.40555					National Learning Assessment (NLA): Sistema de MediciĂłn de la Calidad de la EducaciĂłn (SIMCE); Grade 8; Minimum proficiency level: Elementary		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	2015.0	0.62357					PISA 2015		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	2015.0	0.53139					TIMSS 2015		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	2015.0	0.74628					TIMSS 2015		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	2015.0	0.45541					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	RO	Ratio	_T	Total or not breakdown	G	Global	SKILL_NMRCY	Numeracy				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	2015.0	0.56893					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	RO	Ratio	_T	Total or not breakdown	G	Global	SKILL_LTRCY	Literacy				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	156	China	2015.0	0.60708					PISA 2015		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	156	China	2015.0	0.71359					PISA 2015		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2001.0	1.25111					PIRLS 2001		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2006.0	0.82119					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2006.0	0.47213					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2006.0	0.27041					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2006.0	0.83797					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2009.0	0.23769					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2009.0	0.45999					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2011.0	0.64835					PIRLS 2011		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2012.0	0.43004					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2012.0	0.26081					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2012.0	0.93766					Skills Towards Employability and Productivity (STEP) of World Bank		C	Country data	RO	Ratio	_T	Total or not breakdown	G	Global	SKILL_LTRCY	Literacy				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2015.0	0.33112					PISA 2015		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2015.0	0.73684					National Learning Assessment (NLA): SABER; Grade 3; Minimum proficiency level: Minimum		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2015.0	0.70213					National Learning Assessment (NLA): SABER; Grade 3; Minimum proficiency level: Minimum		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2015.0	0.51816					PISA 2015		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2015.0	0.73118					National Learning Assessment (NLA): SABER; Grade 5; Minimum proficiency level: Minimum		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2015.0	0.55952					National Learning Assessment (NLA): SABER; Grade 5; Minimum proficiency level: Minimum		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2016.0	0.7449					National Learning Assessment (NLA): SABER; Grade 5; Minimum proficiency level: Minimum		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2016.0	0.70103					National Learning Assessment (NLA): SABER; Grade 9; Minimum proficiency level: Minimum		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2016.0	0.70408					National Learning Assessment (NLA): SABER; Grade 3; Minimum proficiency level: Minimum		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2016.0	0.7551					National Learning Assessment (NLA): SABER; Grade 3; Minimum proficiency level: Minimum		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2016.0	0.65979					National Learning Assessment (NLA): SABER; Grade 9; Minimum proficiency level: Minimum		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2016.0	0.53846					National Learning Assessment (NLA): SABER; Grade 5; Minimum proficiency level: Minimum		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2017.0	1.55102					National Learning Assessment (NLA): SABER; Grade 9; Minimum proficiency level: Minimum		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2017.0	0.5					National Learning Assessment (NLA): SABER; Grade 5; Minimum proficiency level: Minimum		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2017.0	0.78125					National Learning Assessment (NLA): SABER; Grade 3; Minimum proficiency level: Minimum		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2017.0	0.80612					National Learning Assessment (NLA): SABER; Grade 5; Minimum proficiency level: Minimum		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	2017.0	0.67708					National Learning Assessment (NLA): SABER; Grade 9; Minimum proficiency level: Minimum		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
