series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	quantile_code	quantile_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	112	Belarus	57.30478					National Statistical Committee of the Republic of Belarus	Household Sample Survey 	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2012				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	112	Belarus	54.09911					National Statistical Committee of the Republic of Belarus	Household Sample Survey 	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2013				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	112	Belarus	62.91737					National Statistical Committee of the Republic of Belarus	Household Sample Survey 	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2013				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	112	Belarus	60.86168					National Statistical Committee of the Republic of Belarus	Household Sample Survey 	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2015				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	112	Belarus	52.7002					National Statistical Committee of the Republic of Belarus	Household Sample Survey 	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	112	Belarus	54.08126					National Statistical Committee of the Republic of Belarus	Household Sample Survey 	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	112	Belarus	64.8575					National Statistical Committee of the Republic of Belarus	Household Sample Survey 	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2016				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	120	Cameroon	1.36522					Institut National de la Statistique (INS) - Ministere de l'Economie, de la Planification et de lâAmenagement du Territoire	Troisieme Enquete Camerounaise Aupres des Menages 2007	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2007				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	120	Cameroon	0.18161					Institut National de la Statistique (INS) - Ministere de l'Economie, de la Planification et de lâAmenagement du Territoire	Troisieme Enquete Camerounaise Aupres des Menages 2007	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2007				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	120	Cameroon	0.0					Institut National de la Statistique - MinistĂ¨re de l'Economie, de la Planification et de l'AmĂŠnagement du Territoire	QuatriĂ¨me EnquĂŞte Camerounaise AuprĂ¨s des MĂŠnages 2014 (ECAM4)	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2014				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	120	Cameroon	0.87445					Institut National de la Statistique - MinistĂ¨re de l'Economie, de la Planification et de l'AmĂŠnagement du Territoire	QuatriĂ¨me EnquĂŞte Camerounaise AuprĂ¨s des MĂŠnages 2014 (ECAM4)	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2014				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	13	Central America	58.89402					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2016				4	419	Latin America and the Caribbean	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	13	Central America	38.63216					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				4	419	Latin America and the Caribbean	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	132	Cabo Verde	25.34949					Instituto Nacional de EstatĂ­stica (INE)	Questionario Unificado de Indicadores Basicos de Bem-Estar (QUIBB)	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2007				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	132	Cabo Verde	21.86641					Instituto Nacional de EstatĂ­stica (INE)	Questionario Unificado de Indicadores Basicos de Bem-Estar (QUIBB)	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2007				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	135	Caucasus and Central Asia	35.18885					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2016				1			Group					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	135	Caucasus and Central Asia	25.78196					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				1			Group					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	14	Eastern Africa	20.84679					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				4	202	Sub-Saharan Africa	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	14	Eastern Africa	25.09163					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2016				4	202	Sub-Saharan Africa	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	142	Asia	71.03091					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2016				2	1	World	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	142	Asia	56.91139					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				2	1	World	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	143	Central Asia	30.35092					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2016				3	142	Asia	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	143	Central Asia	20.69628					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				3	142	Asia	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	144	Sri Lanka	52.11239					Department of Census and Statistics - Ministry of Finance and Planning	Household Income and Expenditure Survey 2006-2007	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2006				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	144	Sri Lanka	29.65363					Department of Census and Statistics - Ministry of Finance and Planning	Household Income and Expenditure Survey 2006-2007	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2006				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	144	Sri Lanka	23.64757					Department of Census and Statistics - Ministry of Finance and Planning	Household Income and Expenditure Survey 2009-2010	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2009				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	144	Sri Lanka	44.70928					Department of Census and Statistics - Ministry of Finance and Planning	Household Income and Expenditure Survey 2009-2010	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2009				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	144	Sri Lanka	46.73863					Department of Census and Statistics - Ministry of Finance and Planning	Household Income and Expenditure Survey 2012-2013	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2012				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	144	Sri Lanka	26.18694					Department of Census and Statistics - Ministry of Finance and Planning	Household Income and Expenditure Survey 2012-2013	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2012				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	145	Western Asia	60.38256					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2016				3	142	Asia	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	145	Western Asia	37.25511					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				3	142	Asia	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	148	Chad	0.57224					Institut National de la Statistique, des Etudes Economiques et DĂŠmographiques (INSEED)	Troisieme Enquete Sur La Consommation et le Secteur Informel	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2011				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	148	Chad	0.08724					Institut National de la Statistique, des Etudes Economiques et DĂŠmographiques (INSEED)	Troisieme Enquete Sur La Consommation et le Secteur Informel	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2011				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	15	Northern Africa	42.6785					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2016				3	2	Africa	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	15	Northern Africa	33.23454					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				3	2	Africa	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	151	Eastern Europe	70.31103					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2016				3	150	Europe	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	151	Eastern Europe	57.1822					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				3	150	Europe	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	152	Chile	94.36539					Ministerio de Planificacion	Encuesta de Caracterizacion Socio-Economica Nacional (CASEN)	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	152	Chile	76.94377					Ministerio de Planificacion	Encuesta de Caracterizacion Socio-Economica Nacional (CASEN)	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	152	Chile	77.89654					Ministerio de Planificacion	Encuesta de Caracterizacion Socio-Economica Nacional (CASEN)	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2009				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	152	Chile	93.3232					Ministerio de Planificacion	Encuesta de Caracterizacion Socio-Economica Nacional (CASEN)	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2009				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	152	Chile	94.08615					Universidad de Chile - Gobierno de Chile	Encuesta de Caracterizacion Socioeconomica Nacional (CASEN)	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2011				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	152	Chile	77.42602					Universidad de Chile - Gobierno de Chile	Encuesta de Caracterizacion Socioeconomica Nacional (CASEN)	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2011				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	152	Chile	74.69486					Ministerio de Desarrollo Social - Gobierno de Chile	Encuesta de CaracterizaciĂłn SocioeconĂłmica Nacional (CASEN)	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2013				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	152	Chile	92.95161					Ministerio de Desarrollo Social - Gobierno de Chile	Encuesta de CaracterizaciĂłn SocioeconĂłmica Nacional (CASEN)	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2013				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	152	Chile	89.33721					World Development Indicators database, World Bank	Encuesta de CaracterizaciĂłn SocioeconĂłmica Nacional (CASEN)	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	152	Chile	71.56242					World Development Indicators database, World Bank	Encuesta de CaracterizaciĂłn SocioeconĂłmica Nacional (CASEN)	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	154	Northern Europe	55.48786					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				3	150	Europe	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	154	Northern Europe	67.71837					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2016				3	150	Europe	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	156	China	65.03974					China Institute For Income Distribution	Chinese Household Income Project 2013-2014	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2013				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	156	China	43.81318					China Institute For Income Distribution	Chinese Household Income Project 2013-2014	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2013				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	17	Middle Africa	3.26989					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2016				4	202	Sub-Saharan Africa	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	17	Middle Africa	6.98173					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				4	202	Sub-Saharan Africa	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	170	Colombia	65.83488					DirecciĂłn de MetodologĂ­a y ProducciĂłn EstadĂ­stica (DIMPE) - Departamento Administrativo Nacional de EstadĂ­stica (DANE)	Encuesta Nacional de Calidad de Vida (ENCV)	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2010				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	170	Colombia	44.79681					DirecciĂłn de MetodologĂ­a y ProducciĂłn EstadĂ­stica (DIMPE) - Departamento Administrativo Nacional de EstadĂ­stica (DANE)	Encuesta Nacional de Calidad de Vida (ENCV)	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2010				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	170	Colombia	43.98663					DirecciĂłn de MetodologĂ­a y ProducciĂłn EstadĂ­stica (DIMPE) - Departamento Administrativo Nacional de EstadĂ­stica (DANE)	Encuesta Nacional de Calidad de Vida (ENCV)	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2011				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	170	Colombia	63.33681					DirecciĂłn de MetodologĂ­a y ProducciĂłn EstadĂ­stica (DIMPE) - Departamento Administrativo Nacional de EstadĂ­stica (DANE)	Encuesta Nacional de Calidad de Vida (ENCV)	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2011				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	170	Colombia	61.08944					DirecciĂłn de MetodologĂ­a y ProducciĂłn EstadĂ­stica (DIMPE) - Departamento Administrativo Nacional de EstadĂ­stica (DANE)	Encuesta Nacional de Calidad de Vida (ENCV)	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2012				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	170	Colombia	41.7057					DirecciĂłn de MetodologĂ­a y ProducciĂłn EstadĂ­stica (DIMPE) - Departamento Administrativo Nacional de EstadĂ­stica (DANE)	Encuesta Nacional de Calidad de Vida (ENCV)	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2012				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	170	Colombia	59.25074					DirecciĂłn de MetodologĂ­a y ProducciĂłn EstadĂ­stica (DIMPE) - Departamento Administrativo Nacional de EstadĂ­stica (DANE)	Encuesta Nacional de Calidad de Vida (ENCV)	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2014				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	170	Colombia	81.35496					DirecciĂłn de MetodologĂ­a y ProducciĂłn EstadĂ­stica (DIMPE) - Departamento Administrativo Nacional de EstadĂ­stica (DANE)	Encuesta Nacional de Calidad de Vida (ENCV)	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2014				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	178	Congo	1.02023					Centre National de la Statistique et des Etudes Economiques (CNSEE) - Ministere du Plan, de lâAmenagement du Territoire et de l'Int\u00e9gration Economique, Congo, Rep.	Enquete Congolaise aupres des Menages pour lâEvaluation de la Pauvrete 2005	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2005				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	178	Congo	0.91794					Centre National de la Statistique et des Etudes Economiques (CNSEE) - Ministere du Plan, de lâAmenagement du Territoire et de l'Int\u00e9gration Economique, Congo, Rep.	Enquete Congolaise aupres des Menages pour lâEvaluation de la Pauvrete 2005	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2005				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	18	Southern Africa	72.99276					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				4	202	Sub-Saharan Africa	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	18	Southern Africa	89.67592					World Development Indicators database, World Bank		CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2016				4	202	Sub-Saharan Africa	Region					
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	180	Democratic Republic of the Congo	9.9904					Institut National de la Statistique (INS) - Ministere du Plan	Troisieme Enquete Sur La Consommation et le Secteur Informel	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2012				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	180	Democratic Republic of the Congo	4.83497					Institut National de la Statistique (INS) - Ministere du Plan	Troisieme Enquete Sur La Consommation et le Secteur Informel	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2012				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	188	Costa Rica	54.25786					Instituto Nacional de Estadistica y Censos - Ente Ejecutor - Costa Rica	Encuesta de Hogares de Propositos Multiples	CA	Country adjusted data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2008				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	188	Costa Rica	79.0496					Instituto Nacional de Estadistica y Censos - Ente Ejecutor - Costa Rica	Encuesta de Hogares de Propositos Multiples	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2008				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	188	Costa Rica	74.90464					Instituto Nacional de Estadistica y Censos - Ente Ejecutor - Costa Rica	Encuesta de Hogares de Propositos Multiples	CA	Country adjusted data	PT	Percentage	G	Global	Q1	Quintile 1 (poorest)	2009				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
