series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	age_code	age_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	13	Central America	10.4		11.5	9.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				4	419	Latin America and the Caribbean	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	13	Central America	10.3		11.3	9.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				4	419	Latin America and the Caribbean	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	135	Caucasus and Central Asia	2.2		2.4	1.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				1			Group					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	135	Caucasus and Central Asia	2.7		3.0	2.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				1			Group					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	14	Eastern Africa	27.0		27.7	26.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	14	Eastern Africa	29.2		29.9	28.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	142	Asia	6.8		7.3	6.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				2	1	World	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	142	Asia	6.7		7.1	6.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				2	1	World	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	143	Central Asia	2.1		2.4	1.8		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				3	142	Asia	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	143	Central Asia	2.6		3.0	2.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				3	142	Asia	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	145	Western Asia	9.1		9.7	8.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				3	142	Asia	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	145	Western Asia	9.6		10.2	9.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				3	142	Asia	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	15	Northern Africa	10.9		11.6	10.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				3	2	Africa	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	15	Northern Africa	11.4		12.1	10.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				3	2	Africa	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	150	Europe	1.6		1.7	1.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				2	1	World	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	150	Europe	1.5		1.6	1.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				2	1	World	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	151	Eastern Europe	1.2		1.3	1.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				3	150	Europe	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	151	Eastern Europe	1.2		1.4	1.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				3	150	Europe	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	152	Chile	3.9		4.8	3.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	152	Chile	4.4		5.4	3.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	154	Northern Europe	3.0		3.6	2.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				3	150	Europe	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	154	Northern Europe	2.6		3.1	2.2		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				3	150	Europe	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	155	Western Europe	1.3		1.6	1.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				3	150	Europe	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	155	Western Europe	1.1		1.4	0.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				3	150	Europe	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	17	Middle Africa	34.6		36.3	33.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	17	Middle Africa	39.6		41.1	38.1		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				4	202	Sub-Saharan Africa	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	188	Costa Rica	4.8		5.7	4.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	188	Costa Rica	4.8		5.7	4.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	19	Americas	5.1		5.4	4.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				2	1	World	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	19	Americas	5.6		5.9	5.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				2	1	World	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	191	Croatia	0.7		1.1	0.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	191	Croatia	0.8		1.3	0.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	2	Africa	23.4		23.9	22.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				2	1	World	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	2	Africa	25.9		26.4	25.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				2	1	World	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	202	Sub-Saharan Africa	26.3		26.9	25.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				3	2	Africa	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	202	Sub-Saharan Africa	29.3		29.9	28.7		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				3	2	Africa	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	203	Czechia	0.6		0.9	0.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	203	Czechia	0.5		0.5	0.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016	<0.5	<0.5	<0.5	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	208	Denmark	0.8		1.2	0.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	208	Denmark	1.0		1.5	0.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	21	Northern America	1.1		1.1	1.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				3	19	Americas	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	21	Northern America	1.1		1.1	1.0		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				3	19	Americas	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	218	Ecuador	7.3		8.9	5.6		National Entity	The observation value represents the 3-year average of the period 2014-2016.	CA	Country adjusted data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	218	Ecuador	7.1		8.9	5.3		National Entity	The observation value represents the 3-year average of the period 2015-2017.	CA	Country adjusted data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	222	El Salvador	12.2		13.5	10.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	222	El Salvador	11.7		13.0	10.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	223	Eastern Asia (excluding Japan and China)	0.5		0.5	0.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015	<0.5	<0.5	<0.5	3	142	Asia	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	223	Eastern Asia (excluding Japan and China)	0.5		0.5	0.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016	<0.5	<0.5	<0.5	3	142	Asia	Region					
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	233	Estonia	0.5		0.5	0.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015	<0.5	<0.5	<0.5	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	233	Estonia	0.5		0.5	0.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016	<0.5	<0.5	<0.5	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	246	Finland	2.3		3.1	1.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	246	Finland	2.3		3.1	1.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	250	France	1.5		2.1	0.8		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	250	France	1.1		1.7	0.6		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	268	Georgia	7.5		8.8	6.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	268	Georgia	7.5		8.8	6.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	270	Gambia	25.9		27.9	23.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	270	Gambia	25.9		27.9	23.9		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	275	State of Palestine	9.7		11.2	8.1		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	275	State of Palestine	9.2		10.7	7.7		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	276	Germany	0.9		1.3	0.5		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	276	Germany	0.8		1.2	0.4		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2015-2017.	G	Global monitoring data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	288	Ghana	7.8		8.4	7.3		National Entity	The observation value represents the 3-year average of the period 2014-2016.	CA	Country adjusted data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	288	Ghana	7.8		8.4	7.3		National Entity	The observation value represents the 3-year average of the period 2015-2017.	CA	Country adjusted data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2016				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	30	Eastern Asia	0.6		0.9	0.3		Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.	The observation value represents the 3-year average of the period 2014-2016.	E	Estimated data	PT	Percentage	_T	All age ranges or no breaks by age	G	Global	2015				3	142	Asia	Region					
