series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	location_code	location_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2004.0	86.24792					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2005.0	43.03233					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2005.0	64.24246					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2005.0	86.18039					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2006.0	86.12835					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2006.0	43.29615					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2006.0	64.56688					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2007.0	86.07311					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2007.0	64.88221					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2007.0	43.55946					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2008.0	43.8296					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2008.0	65.19863					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2008.0	86.01056					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2009.0	44.8021					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2009.0	65.85203					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2009.0	85.94473					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2010.0	66.49626					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2010.0	45.78517					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2010.0	85.87328					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2011.0	46.81956					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2011.0	85.77981					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2011.0	67.12907					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2012.0	47.85402					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2012.0	67.74305					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2012.0	85.68166					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2013.0	48.89293					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2013.0	68.34628					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2013.0	85.57937					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2014.0	49.93764					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2014.0	85.4778					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2014.0	68.94266					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2015.0	69.53274					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2015.0	50.98648					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2015.0	85.37737					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2016.0	85.26961					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2016.0	52.0242					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2016.0	70.10356					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2017.0	53.03716					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2017.0	70.64488					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	1	World	2017.0	85.14748					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				1			Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2000.0	96.83742					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2001.0	96.83825					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2002.0	96.83501					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2003.0	96.80889					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2004.0	96.76394					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2005.0	96.71948					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2006.0	96.6755					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2007.0	96.632					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2008.0	96.58899					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2009.0	96.70982					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2010.0	96.83096					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2011.0	96.95243					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2012.0	97.07426					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2013.0	97.03456					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2014.0	97.01165					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2015.0	96.98926					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2016.0	96.96734					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	100	Bulgaria	2017.0	96.94594					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2000.0	8.90365					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2000.0	17.3098					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2000.0	33.2393					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2001.0	9.19708					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2001.0	17.65321					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2001.0	33.23879					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2002.0	9.49685					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2002.0	17.99695					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2002.0	33.23406					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2003.0	18.33778					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2003.0	9.79592					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2003.0	33.22427					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2004.0	10.13621					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2004.0	33.2175					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2004.0	18.70389					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2005.0	10.50326					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2005.0	19.08562					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2005.0	33.21659					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2006.0	10.87684					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2006.0	19.47086					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2006.0	33.22286					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2007.0	33.23574					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	U	Urban	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2007.0	11.25458					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	R	Rural	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2007.0	19.85561					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	202	Sub-Saharan Africa	Region					
SH_H2O_SAFE	Proportion of population using safely managed drinking water services, by urban/rural (%)	11	Western Africa	2008.0	20.24005					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E	Estimated data	PT	Percentage	_T	All areas	G	Global				4	202	Sub-Saharan Africa	Region					
