series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	age_code	age_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2001.0	25.2					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2001.0	30.2					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2001.0	31.2					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2001.0	32.5					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2001.0	23.4					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2001.0	23.8					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2001.0	24.5					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2001.0	26.1					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2002.0	23.3					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2002.0	23.7					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2002.0	24.4					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2002.0	29.8					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2002.0	30.9					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2002.0	29.0					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2002.0	22.0					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2002.0	22.3					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2002.0	22.9					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2003.0	21.8					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2003.0	22.2					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2003.0	27.6					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2003.0	28.3					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2003.0	22.8					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2003.0	20.8					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2003.0	29.3					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2003.0	20.5					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2003.0	21.3					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2004.0	26.4					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2004.0	27.2					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2004.0	18.8					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2004.0	19.0					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2004.0	19.3					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2004.0	20.8					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2004.0	25.8					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2004.0	20.1					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2004.0	20.4					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2005.0	18.5					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2005.0	18.7					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2005.0	24.1					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2005.0	19.0					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2005.0	24.5					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2005.0	25.1					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2005.0	17.2					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2005.0	17.4					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2005.0	17.6					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2006.0	17.6					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2006.0	17.7					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2006.0	17.9					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2006.0	23.0					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2006.0	23.4					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2006.0	16.4					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2006.0	16.4					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2006.0	16.6					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2006.0	23.8					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2007.0	16.6					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2007.0	16.7					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2007.0	16.8					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2007.0	22.0					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2007.0	22.2					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2007.0	22.6					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2007.0	15.4					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2007.0	15.5					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2007.0	15.4					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2008.0	16.2					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2008.0	16.3					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2008.0	21.5					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2008.0	21.7					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2008.0	22.1					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2008.0	15.0					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2008.0	15.0					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2008.0	15.1					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2008.0	16.1					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2009.0	15.1					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE15	15 years old and over	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2009.0	20.4					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	M	Male	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2009.0	20.6					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	_T	Both sexes	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2009.0	20.8					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y15T24	15 to 24 years old	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2009.0	14.0					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	F	Female	G	Global				1			Region					
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	1	World	2009.0	14.0					ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M	Modeled data	PT	Percentage	Y_GE25	25 years old and over	_T	Both sexes	G	Global				1			Region					
