series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	cities_code	cities_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	152	Chile	77.52					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LOSLAGOS_OSORNO	Los Lagos, Osorno	2001				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	152	Chile	81.71					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	COQUIMBO_COQUIMBO	Coquimbo, Coquimbo	2001				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	152	Chile	89.14					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ANTOFAGASTA_ANTOFAGASTA	Antofagasta, Antofagasta	2001				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	152	Chile	78.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CANET	Canet	2009				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	156	China	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	KUNMING	"Kunming
"	2008				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	156	China	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SUZHOU	"Suzhou
"	2018				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	156	China	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LANZHOU	"Lanzhou
"	2018				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	170	Colombia	88.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ITAGUI	Itagui	2001				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	170	Colombia	84.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	DOSQUEBRADAS	Dosquebradas	2001				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	170	Colombia	86.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CUCUTA	Cucuta	2001				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	170	Colombia	67.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BUCARAMANGA	Bucaramanga	2001				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	170	Colombia	78.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BOGOTA	Bogota	2001				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	170	Colombia	97.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BELLO	Bello	2001				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	170	Colombia	86.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BUENAVENTURA	Buenaventura	2001				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	170	Colombia	74.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BUGA	Buga	2001				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	170	Colombia	77.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CALI	Cali	2001				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	170	Colombia	74.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CARTAGENA	Cartagena	2001				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	170	Colombia	81.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	PEREIRA	Pereira	2001				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	170	Colombia	84.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	NEIVA	Neiva	2001				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	170	Colombia	80.6					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	MEDELLIN	Medellin	2015				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	188	Costa Rica	73.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SANJOSE	San Jose	2002				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	191	Croatia	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ZAGREB	Zagreb	2006				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	192	Cuba	78.3					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CIEGODEAVILA	Ciego de avila	2004				5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	192	Cuba	81.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	CAMAGUEY	Camaguey	2004				5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	192	Cuba	75.6					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BAYAMO	Bayamo	2012				5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	192	Cuba	76.42					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	HAVANA	Havana	2012				5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	20	Andorra	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	N	Non-relevant	PT	Percentage	G	Global	NOCITI	All areas or breakdown by cities not available	2012				4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	202	Sub-Saharan Africa	43.4					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	_X	Data nature not available	PT	Percentage	G	Global	NOCITI	All areas or breakdown by cities not available	2017				3	2	Africa	Region					
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	203	Czechia	99.15					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	PRAGUE	Prague	2015				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	204	Benin	10.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	PARAKOU	Parakou 	2007				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	204	Benin	36.7					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	COTONOU	Cotonou	2011				5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	208	Denmark	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	COPENHAGEN	Copenhagen	2015				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	214	Dominican Republic	89.00084					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SANTADOMINGO	Santa Domingo	2007				5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	218	Ecuador	62.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SANTODOMINGODELOSCOLORADOS	Santo Domingo de los Colorados	2006				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	218	Ecuador	76.12					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	QUITO	Quito	2012				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	222	El Salvador	53.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	LALIBERTAD_NUEVASANSALVADOR	La Libertad - Nueva San Salvador	2001				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	222	El Salvador	82.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SANMIGUEL_SANMIGUEL	San Miguel, San Miguel	2001				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	222	El Salvador	83.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SANTAANA_SANTAANA	Santa Ana, Santa Ana	2001				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	222	El Salvador	95.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SANSALVADOR_SOYAPANGO	San Salvador - Soyapango	2001				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	222	El Salvador	81.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SANSALVADOR_SANSALVADOR	San Salvador, San Salvador	2001				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	222	El Salvador	85.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SANSALVADOR_MEJICANOS	San Salvador - Mejicanos	2001				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	222	El Salvador	50.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SANSALVADOR_ILOPANGO	San Salvador - Ilopango,	2001				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	222	El Salvador	73.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	SANSALVADOR_APOPA	San Salvador - Apopa	2001				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	231	Ethiopia	38.5					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ADDIS	Addis	2010				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	24	Angola	23.1					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	WINDHOEK	Windhoek	2011				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	246	Finland	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	HELSINKI	Helsinki	2015				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	250	France	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	PARIS	Paris	2015				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	268	Georgia	95.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	TBILISI	Tbilisi	2007				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	268	Georgia	62.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	KUTAISI	Kutaisi	2007				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	268	Georgia	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BATUMI	Batumi	2007				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	276	Germany	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BERLIN	Berlin	2015				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	28	Antigua and Barbuda	89.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ANTIGUA	Antigua	2012				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	288	Ghana	58.75074					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ACCRA	Accra	2015				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	300	Greece	100.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	ATHENSGAA	"Athens (GAA)
"	2011				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	32	Argentina	96.0					United Nations Human Settlements Programme (UN-Habitat)	Municipal Solid Waste (MSW) collection coverage is defined as the amount of MSQ collected as a proportion of total MSW generated.	C	Country data	PT	Percentage	G	Global	BUENOSAIRES	Buenos Aires	2010				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
