series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	quantile_code	quantile_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	156	China	9.13					World Bank	Estimated from grouped consumption data. Growth rates are for the period of 2013-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	156	China	7.39					World Bank	Estimated from grouped consumption data. Growth rates are for the period of 2013-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	170	Colombia	3.48					World Bank	Estimated from individual income data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2017				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	170	Colombia	1.08					World Bank	Estimated from individual income data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2017				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	188	Costa Rica	2.04					World Bank	Estimated from individual income data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2017				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	188	Costa Rica	1.66					World Bank	Estimated from individual income data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2017				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	191	Croatia	-0.11					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	191	Croatia	0.48					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	196	Cyprus	-3.04					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	196	Cyprus	-4.34					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	203	Czechia	1.04					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	203	Czechia	1.42					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	208	Denmark	0.56					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	208	Denmark	0.45					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	214	Dominican Republic	5.19					World Bank	Estimated from individual income data. Growth rates are for the period of 2011-2016.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2016				5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	214	Dominican Republic	4.25					World Bank	Estimated from individual income data. Growth rates are for the period of 2011-2016.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	218	Ecuador	1.2					World Bank	Estimated from individual income data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2017				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	218	Ecuador	2.41					World Bank	Estimated from individual income data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2017				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	222	El Salvador	4.12					World Bank	Estimated from individual income data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2017				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	222	El Salvador	2.27					World Bank	Estimated from individual income data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2017				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	231	Ethiopia	1.46					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	231	Ethiopia	4.69					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	233	Estonia	6.15					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	233	Estonia	6.63					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	242	Fiji	1.17					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2008-2013.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2013				4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	242	Fiji	-0.51					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2008-2013.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2013				4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	246	Finland	0.17					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	246	Finland	0.53					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	250	France	0.21					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	250	France	0.74					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	268	Georgia	3.76					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2017				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	268	Georgia	4.48					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2017				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	275	State of Palestine	-0.55					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2011-2016.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	275	State of Palestine	-0.89					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2011-2016.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2016				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	276	Germany	0.62					World Bank	Estimated from individual income data. Growth rates are for the period of 2011-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	276	Germany	-0.29					World Bank	Estimated from individual income data. Growth rates are for the period of 2011-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	288	Ghana	1.27					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2012-2016.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	288	Ghana	-0.2					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2012-2016.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2016				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	300	Greece	-8.35					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	300	Greece	-6.98					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	32	Argentina	0.66					World Bank	Estimated from individual income data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	32	Argentina	1.24					World Bank	Estimated from individual income data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	340	Honduras	2.48					World Bank	Estimated from individual income data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2017				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	340	Honduras	-0.7					World Bank	Estimated from individual income data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2017				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	348	Hungary	1.73					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	348	Hungary	1.19					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	352	Iceland	-0.13					World Bank	Estimated from individual income data. Growth rates are for the period of 2009-2014.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2014				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	352	Iceland	-0.47					World Bank	Estimated from individual income data. Growth rates are for the period of 2009-2014.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2014				4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	360	Indonesia	4.79					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2015-2017.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2017				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	360	Indonesia	4.77					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2015-2017.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2017				4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	364	Iran (Islamic Republic of)	-0.75					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2013-2016.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	364	Iran (Islamic Republic of)	-3.15					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2013-2016.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2016				4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	372	Ireland	1.15					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	372	Ireland	1.69					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	380	Italy	-1.09					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	380	Italy	-2.14					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	398	Kazakhstan	-0.02					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2017				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	398	Kazakhstan	-0.56					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2017				4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	40	Austria	-0.28					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	40	Austria	-0.47					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	417	Kyrgyzstan	0.79					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2017				4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	417	Kyrgyzstan	0.86					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2017				4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	428	Latvia	7.52					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	428	Latvia	6.47					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	440	Lithuania	6.65					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	440	Lithuania	8.1					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	442	Luxembourg	-0.44					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	442	Luxembourg	-2.14					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	454	Malawi	3.05					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2010-2016.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2016				5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	454	Malawi	1.57					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2010-2016.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	458	Malaysia	5.95					World Bank	Estimated from individual income data. Growth rates are for the period of 2011-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	458	Malaysia	8.3					World Bank	Estimated from individual income data. Growth rates are for the period of 2011-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	470	Malta	3.57					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2015				4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	470	Malta	3.48					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2015.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2015				4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	484	Mexico	0.51					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2014.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2014				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	484	Mexico	0.74					World Bank	Estimated from individual income data. Growth rates are for the period of 2010-2014.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2014				5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	496	Mongolia	1.74					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2010-2016.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2016				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	496	Mongolia	1.31					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2010-2016.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2016				4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	498	Republic of Moldova	0.97					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	_T	Total (national average) or no breakdown	2017				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	498	Republic of Moldova	2.61					World Bank	Estimated from individual consumption data. Growth rates are for the period of 2012-2017.	G	Global monitoring data	PT	Percentage	G	Global	B40	Bottom 40%	2017				4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1
