series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	age_code	age_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	15	Northern Africa	2005.0	1.0		3.0	991.4		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	1,897.1		3,490.4	3	2	Africa	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	15	Northern Africa	2010.0	2.0		4.0	1.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	2,264.5	1,121.7	4,349.8	3	2	Africa	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	15	Northern Africa	2015.0	2.0		5.0	1.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	2,854.4	1,337.8	5,722.3	3	2	Africa	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	15	Northern Africa	2018.0	3.0		6.0	1.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	3,027.2	1,371.5	6,223.0	3	2	Africa	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	199	Least Developed Countries (LDC)	2000.0	2.0		4.0	1.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	2,457.3	1,246.2	4,793.1	1			Group					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	199	Least Developed Countries (LDC)	2005.0	3.0		4.0	2.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	3,163.7	2,042.5	4,875.2	1			Group					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	199	Least Developed Countries (LDC)	2010.0	3.0		5.0	3.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	3,997.8	3,165.2	5,040.8	1			Group					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	199	Least Developed Countries (LDC)	2015.0	5.0		6.0	4.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	5,007.6	4,035.9	6,202.6	1			Group					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	199	Least Developed Countries (LDC)	2018.0	5.0		7.0	4.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	5,731.0	4,163.1	7,857.1	1			Group					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	202	Sub-Saharan Africa	2000.0	4.0		5.0	4.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	4,902.3	4,148.9	5,655.8	3	2	Africa	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	202	Sub-Saharan Africa	2005.0	5.0		6.0	4.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	5,348.0	4,596.9	6,099.1	3	2	Africa	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	202	Sub-Saharan Africa	2010.0	5.0		6.0	5.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	5,814.5	5,050.9	6,578.0	3	2	Africa	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	202	Sub-Saharan Africa	2015.0	6.0		7.0	5.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	6,266.6	5,461.9	7,071.4	3	2	Africa	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	202	Sub-Saharan Africa	2018.0	6.0		7.0	5.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	6,494.4	5,647.1	7,341.8	3	2	Africa	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	30	Eastern Asia	2000.0	5.0		6.0	5.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.	excluding Japan	M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	5,678.9	5,097.4	6,321.7	3	142	Asia	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	30	Eastern Asia	2005.0	5.0		6.0	4.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.	excluding Japan	M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	5,434.8	4,842.6	6,094.1	3	142	Asia	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	30	Eastern Asia	2010.0	5.0		6.0	4.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.	excluding Japan	M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	5,594.8	4,948.5	6,319.1	3	142	Asia	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	30	Eastern Asia	2015.0	5.0		6.0	5.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.	excluding Japan	M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	5,794.3	5,087.3	6,592.1	3	142	Asia	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	30	Eastern Asia	2018.0	5.0		6.0	4.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.	excluding Japan	M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	5,664.7	4,951.5	6,472.7	3	142	Asia	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	34	Southern Asia	2000.0	4.0		7.0	2.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	4,613.3	2,880.9	7,344.5	3	142	Asia	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	34	Southern Asia	2005.0	4.0		6.0	3.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	4,917.3	3,939.3	6,129.7	3	142	Asia	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	34	Southern Asia	2010.0	5.0		5.0	4.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	5,232.2	4,585.8	5,966.7	3	142	Asia	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	34	Southern Asia	2015.0	5.0		7.0	3.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	5,360.4	3,766.1	7,600.3	3	142	Asia	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	34	Southern Asia	2018.0	5.0		9.0	3.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	5,501.3	3,316.7	9,049.7	3	142	Asia	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	35	South-Eastern Asia	2000.0	1.0		2.0	1.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	1,724.1	1,386.5	2,140.8	3	142	Asia	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	35	South-Eastern Asia	2005.0	2.0		3.0	1.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	2,261.3	1,634.1	3,115.3	3	142	Asia	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	35	South-Eastern Asia	2010.0	2.0		4.0	1.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	2,930.7	1,871.1	4,540.4	3	142	Asia	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	35	South-Eastern Asia	2015.0	3.0		6.0	2.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	3,838.0	2,156.3	6,673.9	3	142	Asia	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	35	South-Eastern Asia	2018.0	4.0		8.0	2.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	4,422.6	2,301.7	8,207.7	3	142	Asia	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	419	Latin America and the Caribbean	2000.0	3.0		4.0	3.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	3,773.1	3,159.0	4,387.3	3	19	Americas	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	419	Latin America and the Caribbean	2005.0	3.0		4.0	3.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	3,799.2	3,295.4	4,303.0	3	19	Americas	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	419	Latin America and the Caribbean	2010.0	3.0		4.0	3.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	3,806.9	3,374.8	4,239.0	3	19	Americas	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	419	Latin America and the Caribbean	2015.0	3.0		4.0	3.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	3,919.1	3,485.3	4,352.9	3	19	Americas	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	419	Latin America and the Caribbean	2018.0	3.0		4.0	3.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	3,973.6	3,507.4	4,439.8	3	19	Americas	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	432	Landlocked developing countries (LLDCs)	2000.0	2.0		2.0	1.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	2,076.0	1,480.2	2,898.2	1			Group					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	432	Landlocked developing countries (LLDCs)	2005.0	2.0		3.0	1.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	2,250.8	1,650.9	3,056.9	1			Group					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	432	Landlocked developing countries (LLDCs)	2010.0	2.0		3.0	1.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	2,469.1	1,833.0	3,314.4	1			Group					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	432	Landlocked developing countries (LLDCs)	2015.0	2.0		3.0	1.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	2,675.5	1,973.9	3,613.5	1			Group					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	432	Landlocked developing countries (LLDCs)	2018.0	2.0		3.0	2.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	2,773.9	2,021.7	3,791.2	1			Group					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	543	Oceania (exc. Australia and New Zealand)	2000.0	55.9		77.9	39.9		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global				3	9	Oceania	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	543	Oceania (exc. Australia and New Zealand)	2005.0	71.3		101.9	49.6		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global				3	9	Oceania	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	543	Oceania (exc. Australia and New Zealand)	2010.0	90.5		132.4	61.1		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global				3	9	Oceania	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	543	Oceania (exc. Australia and New Zealand)	2015.0	111.9		167.5	73.6		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global				3	9	Oceania	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	543	Oceania (exc. Australia and New Zealand)	2018.0	126.9		192.6	82.1		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global				3	9	Oceania	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	62	Central and Southern Asia	2000.0	5.0		7.0	2.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	5,146.2	2,982.3	7,310.1	2	1	World	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	62	Central and Southern Asia	2005.0	5.0		6.0	4.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	5,434.3	4,339.8	6,528.8	2	1	World	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	62	Central and Southern Asia	2010.0	5.0		6.0	5.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	5,850.8	5,127.7	6,574.0	2	1	World	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	62	Central and Southern Asia	2015.0	6.0		8.0	4.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	6,085.0	4,167.0	8,003.0	2	1	World	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	62	Central and Southern Asia	2018.0	6.0		9.0	3.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	6,226.5	3,428.6	9,024.4	2	1	World	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	747	Northern Africa and Western Asia	2000.0	3.0		4.0	2.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	3,225.2	2,138.8	4,311.6	2	1	World	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	747	Northern Africa and Western Asia	2005.0	3.0		4.0	2.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	3,629.2	2,271.8	4,986.5	2	1	World	Region					
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	747	Northern Africa and Western Asia	2010.0	4.0		6.0	2.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	Y0T4	under 5 years old	G	Global	4,286.6	2,388.3	6,184.9	2	1	World	Region					
