series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	typeOfSkill_code	typeOfSkill_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	45.8					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2014				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	46.0					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2014				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	45.5					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2014				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	50.6					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2014				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	51.2					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2014				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	50.1					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2014				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	4.5					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2014				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	30.0					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2014				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	35.5					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2014				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	32.7					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2014				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	27.5					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2014				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	43.9					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2015				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	42.1					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2015				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	2.0					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2015				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	17.8					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2015				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	25.7					Community survey on ICT usage in households and by individuals (Eurostat)		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	38.8					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	38.1					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	14.0					Community survey on ICT usage in households and by individuals (Eurostat)		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	14.4					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	36.9					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	38.5					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	14.4					Community survey on ICT usage in households and by individuals (Eurostat)		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	1.0					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	1.6					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	0.5					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	14.0					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	13.5					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	36.3					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	35.7					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	44.4					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	45.8					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	43.0					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	19.9					National Assessment (NA): ICT usage in househods and by individuals		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	1.2					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	1.9					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	0.6					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	15.0					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	14.6					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	15.3					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	44.3					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	45.1					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	43.5					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	108	Burundi	0.0					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2014				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	27.3					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	1.6					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	1.5					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	0.1					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	1.5					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	20.6					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	20.3					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	21.0					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	0.6					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	0.6					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	0.6					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	0.1					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	0.1					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	2.5					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	2.5					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	2.6					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	37.6					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	37.0					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	38.1					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	26.8					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	26.3					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	27.8					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	27.3					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	28.2					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	9.0					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	8.8					ITU		C	Country data	PT	Percentage	M	Male	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	9.1					ITU		C	Country data	PT	Percentage	F	Female	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2017				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	132	Cabo Verde	41.5					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2015				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	132	Cabo Verde	22.5					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	G	Global	2015				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	132	Cabo Verde	38.5					ITU		C	Country data	PT	Percentage	_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2015				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
