series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	educationLevel_code	educationLevel_desc	reportingType_code	reportingType_desc	typeOfSkill_code	typeOfSkill_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	100	Bulgaria	2015.0	57.92654					PISA 2015		C	Country data	PT	Percentage	_T	Both sexes	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	100	Bulgaria	2015.0	91.35					TIMSS 2015		C	Country data	PT	Percentage	M	Male	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	100	Bulgaria	2015.0	58.53054					PISA 2015		C	Country data	PT	Percentage	_T	Both sexes	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	100	Bulgaria	2015.0	50.36671					PISA 2015		C	Country data	PT	Percentage	M	Male	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	100	Bulgaria	2015.0	67.65246					PISA 2015		C	Country data	PT	Percentage	F	Female	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2006.0	84.22452					PASEC 2006		C	Country data	PT	Percentage	_T	Both sexes	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2006.0	82.7					PASEC 2006		C	Country data	PT	Percentage	M	Male	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2006.0	85.87					PASEC 2006		C	Country data	PT	Percentage	F	Female	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2007.0	87.1					PASEC 2007		C	Country data	PT	Percentage	M	Male	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2007.0	81.15					PASEC 2007		C	Country data	PT	Percentage	F	Female	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2007.0	84.23159					PASEC 2007		C	Country data	PT	Percentage	_T	Both sexes	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2014.0	96.48					PASEC 2014		C	Country data	PT	Percentage	M	Male	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2014.0	96.66259					PASEC 2014		C	Country data	PT	Percentage	_T	Both sexes	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2014.0	86.70919					PASEC 2014		C	Country data	PT	Percentage	_T	Both sexes	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2014.0	92.02					PASEC 2014		C	Country data	PT	Percentage	F	Female	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2014.0	96.82					PASEC 2014		C	Country data	PT	Percentage	F	Female	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2014.0	82.34					PASEC 2014		C	Country data	PT	Percentage	M	Male	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2014.0	78.89					PASEC 2014		C	Country data	PT	Percentage	M	Male	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2014.0	79.11141					PASEC 2014		C	Country data	PT	Percentage	_T	Both sexes	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2014.0	79.31					PASEC 2014		C	Country data	PT	Percentage	F	Female	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2014.0	56.4678					PASEC 2014		C	Country data	PT	Percentage	_T	Both sexes	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2014.0	51.37					PASEC 2014		C	Country data	PT	Percentage	M	Male	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	108	Burundi	2014.0	62.65					PASEC 2014		C	Country data	PT	Percentage	F	Female	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	116	Cambodia	2013.0	61.1					National Learning Assessment (NLA): National Assessment; Grade 6; Minimum proficiency level: Level 2: Basic; Domain: Language		C	Country data	PT	Percentage	_T	Both sexes	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	116	Cambodia	2017.0	44.0					National Learning Assessment (NLA): Results of Grade 8 Student Achievement from the National Assessment in 2017; Grade 8 (-1); Minimum proficiency level: Level 3: Proficient; Reading (Khmer)		C	Country data	PT	Percentage	F	Female	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	116	Cambodia	2017.0	31.0					National Learning Assessment (NLA): Results of Grade 8 Student Achievement from the National Assessment in 2017; Grade 8 (-1); Minimum proficiency level: Level 3: Proficient; Reading (Khmer)		C	Country data	PT	Percentage	M	Male	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	116	Cambodia	2017.0	38.0					National Learning Assessment (NLA): Results of Grade 8 Student Achievement from the National Assessment in 2017; Grade 8 (-1); Minimum proficiency level: Level 3: Proficient; Reading (Khmer)		C	Country data	PT	Percentage	_T	Both sexes	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	116	Cambodia	2017.0	17.0					National Learning Assessment (NLA): Results of Grade 8 Student Achievement from the National Assessment in 2017; Grade 8 (-1); Minimum proficiency level: Level 3: Proficient		C	Country data	PT	Percentage	_T	Both sexes	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	116	Cambodia	2017.0	14.0					National Learning Assessment (NLA): Results of Grade 8 Student Achievement from the National Assessment in 2017; Grade 8 (-1); Minimum proficiency level: Level 3: Proficient		C	Country data	PT	Percentage	M	Male	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	116	Cambodia	2017.0	18.0					National Learning Assessment (NLA): Results of Grade 8 Student Achievement from the National Assessment in 2017; Grade 8 (-1); Minimum proficiency level: Level 3: Proficient		C	Country data	PT	Percentage	F	Female	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	12	Algeria	2007.0	39.95					TIMSS 2007		C	Country data	PT	Percentage	M	Male	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	12	Algeria	2007.0	39.09					TIMSS 2007		C	Country data	PT	Percentage	F	Female	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	12	Algeria	2007.0	40.93487					TIMSS 2007		C	Country data	PT	Percentage	_T	Both sexes	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	12	Algeria	2007.0	41.94					TIMSS 2007		C	Country data	PT	Percentage	F	Female	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	12	Algeria	2007.0	40.96917					TIMSS 2007		C	Country data	PT	Percentage	_T	Both sexes	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	12	Algeria	2007.0	42.79					TIMSS 2007		C	Country data	PT	Percentage	M	Male	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	12	Algeria	2015.0	19.04324					PISA 2015		C	Country data	PT	Percentage	_T	Both sexes	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	12	Algeria	2015.0	17.51152					PISA 2015		C	Country data	PT	Percentage	M	Male	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	12	Algeria	2015.0	20.7498					PISA 2015		C	Country data	PT	Percentage	F	Female	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics				4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1
