series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	educationLevel_code	educationLevel_desc	reportingType_code	reportingType_desc	typeOfSkill_code	typeOfSkill_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_LGP_ACHI	Language test parity index for achievement (ratio)	120	Cameroon	0.24692					PASEC 2014		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2014				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	120	Cameroon	0.52505					PASEC 2014		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2014				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	124	Canada	0.92713					PISA 2003		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2003				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	124	Canada	0.96011					PISA 2003		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2003				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	124	Canada	0.92244					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	124	Canada	0.95909					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	124	Canada	0.96457					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2009				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	124	Canada	0.94112					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	124	Canada	0.98443					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	124	Canada	0.99847					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2012				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	124	Canada	1.01389					PISA 2015		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	124	Canada	0.96578					PISA 2015		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2015				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	148	Chad	0.33738					PASEC 2014		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2014				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	148	Chad	0.64644					PASEC 2014		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2014				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	148	Chad	0.56704					PASEC 2014		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2014				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	148	Chad	0.69686					PASEC 2014		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2014				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	0.75182					TIMSS 2003		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2003				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	1.03384					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	0.87259					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	1.20411					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	0.91542					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	0.51456					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2009				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	0.59369					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	0.89441					TIMSS 2011		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2011				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	0.49318					TIMSS 2011		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2011				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	0.91872					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2012				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	0.69452					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	0.98658					LLECE 2013		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2013				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	1.06967					LLECE 2013		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2013				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	1.01802					LLECE 2013		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	0.72973					LLECE 2013		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	0.51728					TIMSS 2015		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	0.96528					TIMSS 2015		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	152	Chile	0.78142					PISA 2015		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	156	China	0.862					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	156	China	0.92398					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2009				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	156	China	0.77462					PISA 2015		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	156	China	0.7427					PISA 2015		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2015				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.60263					PIRLS 2001		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2001				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	1.32609					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.82763					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.27623					PISA 2006		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.8512					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.74026					TIMSS 2007		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2007				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.87816					TIMSS 2007		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2007				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.82779					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2009				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.75524					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.93974					PIRLS 2011		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2011				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.76554					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.53099					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2012				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.53982					LLECE 2013		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.90757					LLECE 2013		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.87936					LLECE 2013		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2013				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.3786					LLECE 2013		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2013				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.71224					PISA 2015		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2015				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	170	Colombia	0.53198					PISA 2015		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	178	Congo	0.69078					PASEC 2014		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2014				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	178	Congo	0.40311					PASEC 2014		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2014				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	178	Congo	0.31103					PASEC 2014		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2014				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	178	Congo	0.29476					PASEC 2014		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2014				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	188	Costa Rica	0.97182					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2006				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	188	Costa Rica	0.99358					LLECE 2006		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2006				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	188	Costa Rica	0.7586					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2009				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	188	Costa Rica	0.64649					PISA 2009		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2009				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	188	Costa Rica	0.83752					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2012				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	188	Costa Rica	1.27804					PISA 2012		C	Country data	RO	Ratio	ISCED11_2	Lower secondary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2012				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	188	Costa Rica	1.05803					LLECE 2013		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	188	Costa Rica	1.14886					LLECE 2013		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	188	Costa Rica	0.98431					LLECE 2013		C	Country data	RO	Ratio	ISCED11_1	Primary	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2013				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SE_LGP_ACHI	Language test parity index for achievement (ratio)	188	Costa Rica	0.80652					LLECE 2013		C	Country data	RO	Ratio	ISCED11A_0_G23	Grades 2/3	G	Global	SKILL_READ	Skill: Minimum proficiency in reading	2013				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
