series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	educationLevel_code	educationLevel_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2012.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2012.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2013.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2013.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2013.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2014.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2014.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2014.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2015.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2015.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2015.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2016.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2016.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2016.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2017.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2017.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	246	Finland	2017.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	250	France	2000.0	90.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	250	France	2000.0	97.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	250	France	2005.0	99.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	250	France	2005.0	99.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	250	France	2005.0	89.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	250	France	2015.0	97.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	250	France	2015.0	99.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	250	France	2015.0	98.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	250	France	2016.0	99.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	250	France	2016.0	98.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	250	France	2016.0	98.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	268	Georgia	2016.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	268	Georgia	2016.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	268	Georgia	2016.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	268	Georgia	2017.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	268	Georgia	2017.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	268	Georgia	2017.0	99.74026					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	275	State of Palestine	2016.0	60.09265					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	275	State of Palestine	2016.0	72.08333					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	275	State of Palestine	2016.0	36.56885					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	275	State of Palestine	2017.0	69.70297					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	275	State of Palestine	2017.0	76.57379					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	275	State of Palestine	2017.0	56.5762					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	28	Antigua and Barbuda	2017.0	90.90909					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	28	Antigua and Barbuda	2017.0	90.90909					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	288	Ghana	2018.0	39.43275					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	288	Ghana	2018.0	8.40981					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	288	Ghana	2018.0	18.67062					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	292	Gibraltar	2016.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	292	Gibraltar	2016.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	292	Gibraltar	2016.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	292	Gibraltar	2017.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	292	Gibraltar	2017.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	292	Gibraltar	2017.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	30	Eastern Asia	2015.0	83.93031					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	30	Eastern Asia	2015.0	92.49413					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	30	Eastern Asia	2015.0	93.2455					UIS		E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	30	Eastern Asia	2016.0	93.18332					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	30	Eastern Asia	2016.0	92.51407					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	30	Eastern Asia	2016.0	83.94108					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	30	Eastern Asia	2017.0	89.6597					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	30	Eastern Asia	2017.0	93.27381					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	30	Eastern Asia	2017.0	93.92681					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	308	Grenada	2016.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	308	Grenada	2017.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	308	Grenada	2017.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	308	Grenada	2017.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	31	Azerbaijan	2016.0	61.5083					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	31	Azerbaijan	2016.0	52.66731					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	31	Azerbaijan	2016.0	49.19319					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	31	Azerbaijan	2017.0	65.60145					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	31	Azerbaijan	2017.0	56.57448					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	31	Azerbaijan	2017.0	52.53819					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	2009.0	47.4126					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	2009.0	16.9739					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	2009.0	29.84329					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	2015.0	37.02269					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	2015.0	53.99522					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	2015.0	58.34431					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	2016.0	38.33734					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	2016.0	57.8245					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	32	Argentina	2016.0	53.48644					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	320	Guatemala	2016.0	35.65872					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	320	Guatemala	2016.0	9.11642					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	320	Guatemala	2016.0	59.32127					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	324	Guinea	2016.0	0.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	324	Guinea	2016.0	0.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	324	Guinea	2016.0	0.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	34	Southern Asia	2015.0	47.55518					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	34	Southern Asia	2016.0	47.14534					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	34	Southern Asia	2017.0	46.99899					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				3	142	Asia	Region					
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	340	Honduras	2016.0	16.14221					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	2016.0	94.09836					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	2016.0	94.11765					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	2016.0	99.20509					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	2017.0	95.32554					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	2017.0	95.3411					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	344	China, Hong Kong Special Administrative Region	2017.0	98.89241					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2002.0	75.06577					UIS		E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2002.0	88.85609					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2002.0	75.06577					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2003.0	89.08425					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2003.0	82.37037					UIS		E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2003.0	82.37037					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2004.0	88.82478					UIS		E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2004.0	92.12254					UIS		E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2004.0	88.82478					UIS		E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2005.0	94.05797					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2005.0	97.38937					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2005.0	97.38937					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2006.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2006.0	95.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2006.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2007.0	95.0					UIS		C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
SE_ACC_INTN	Schools with access to the internet for pedagogical purposes, by education level (%)	348	Hungary	2007.0	100.0					UIS		C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global				4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1
