series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1993	lowerbound_1993	upperbound_1993	value_1994	lowerbound_1994	upperbound_1994	value_1995	lowerbound_1995	upperbound_1995	value_1996	lowerbound_1996	upperbound_1996	value_1997	lowerbound_1997	upperbound_1997	value_1998	lowerbound_1998	upperbound_1998	value_1999	lowerbound_1999	upperbound_1999	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
ER_RSK_LSTI	Red List Index	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.867	0.85866	0.87382	0.86673	0.85949	0.87323	0.86645	0.85984	0.87291	0.86614	0.85986	0.87242	0.8661	0.85934	0.87214	0.8659	0.85955	0.87165	0.86555	0.85937	0.87117	0.86534	0.85927	0.87065	0.86495	0.85879	0.87045	0.86465	0.85854	0.87006	0.86422	0.85748	0.86999	0.86402	0.85682	0.86997	0.86375	0.85563	0.86987	0.8635	0.85504	0.87	0.86322	0.85411	0.86998	0.86308	0.85347	0.87027	0.86289	0.85278	0.87047	0.86282	0.85152	0.87048	0.86244	0.8508	0.87084	0.86223	0.84956	0.87093	0.86206	0.84874	0.87147	0.8619	0.84815	0.87158	0.86149	0.8468	0.87201	0.86133	0.84581	0.87241	0.86096	0.84503	0.87305	0.86072	0.84432	0.87318	0.86031	0.84285	0.87403	0.86031						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.75703	0.74264	0.76011	0.75646	0.74202	0.75966	0.75557	0.74145	0.75932	0.75446	0.74109	0.75841	0.7533	0.7405	0.75736	0.75161	0.73904	0.75671	0.7502	0.73865	0.75507	0.74796	0.73567	0.7536	0.74654	0.73466	0.75237	0.74487	0.73317	0.75072	0.74335	0.73017	0.74982	0.74175	0.72745	0.74791	0.74035	0.72248	0.74642	0.73895	0.722	0.74535	0.73712	0.71799	0.7442	0.73615	0.7144	0.74274	0.73441	0.70962	0.74164	0.73295	0.70762	0.74065	0.73154	0.70468	0.73984	0.73011	0.70021	0.73969	0.72899	0.69408	0.73944	0.72704	0.69256	0.73888	0.72558	0.68744	0.73893	0.72452	0.68405	0.73853	0.72235	0.67897	0.73846	0.72062	0.674	0.73823	0.7191	0.67089	0.73829	0.7191						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.90586	0.89833	0.91135	0.90528	0.89718	0.91073	0.90461	0.89617	0.91032	0.90385	0.89542	0.90951	0.90343	0.89445	0.90908	0.90277	0.89409	0.90887	0.90228	0.89317	0.90828	0.90199	0.89256	0.90833	0.9015	0.89205	0.90803	0.90104	0.89065	0.90792	0.9006	0.88965	0.90757	0.90009	0.88907	0.90738	0.89966	0.88759	0.90724	0.89932	0.88647	0.90718	0.89873	0.88487	0.90705	0.89822	0.88474	0.90695	0.89783	0.8831	0.90669	0.89762	0.88189	0.90653	0.89728	0.88055	0.90669	0.89705	0.87957	0.90647	0.89639	0.87766	0.90636	0.89612	0.87701	0.90624	0.89608	0.87606	0.90619	0.89504	0.87397	0.90613	0.89497	0.87302	0.90604	0.89441	0.87067	0.90599	0.89374	0.87077	0.90601	0.89374						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.92614	0.92167	0.9284	0.92603	0.92182	0.92834	0.92601	0.92176	0.92828	0.92596	0.92193	0.92819	0.92596	0.9217	0.92816	0.92587	0.92179	0.9281	0.92582	0.92167	0.92808	0.92579	0.9215	0.92804	0.92581	0.92142	0.92799	0.92572	0.9213	0.928	0.92566	0.9211	0.92798	0.9256	0.92096	0.92802	0.92559	0.92055	0.92805	0.92559	0.92028	0.92807	0.92547	0.91952	0.92822	0.92523	0.91918	0.92822	0.92491	0.91808	0.92842	0.92428	0.91724	0.92806	0.92375	0.91609	0.92755	0.92313	0.91591	0.92705	0.92282	0.9156	0.92665	0.92262	0.9147	0.92682	0.92265	0.91439	0.92713	0.92255	0.91409	0.92724	0.92257	0.91348	0.9277	0.92249	0.91322	0.92791	0.92256	0.91281	0.92835	0.92256						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.76588	0.76199	0.76801	0.76482	0.76071	0.76718	0.76364	0.75942	0.76617	0.76229	0.75801	0.76523	0.76062	0.75641	0.76368	0.75874	0.7544	0.76249	0.75662	0.75228	0.76041	0.7549	0.75044	0.75857	0.75283	0.74833	0.75647	0.75124	0.74622	0.75467	0.74907	0.74443	0.75291	0.7473	0.7424	0.75103	0.7453	0.73964	0.7492	0.74341	0.73689	0.74776	0.74183	0.73409	0.74617	0.73996	0.7322	0.74492	0.73787	0.72866	0.74368	0.73652	0.72689	0.74273	0.73422	0.72342	0.74184	0.7325	0.72003	0.74157	0.73084	0.71617	0.74076	0.72871	0.71472	0.74036	0.7265	0.71129	0.7393	0.72488	0.70776	0.73885	0.7231	0.70381	0.7381	0.72103	0.70074	0.73817	0.71925	0.6985	0.73722	0.71925						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	336	Holy See	4	39	Southern Europe	Country	12.45315803	41.90343751	VAT	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.98782	0.98771	0.98783	0.98782	0.9876	0.98783	0.98771	0.98749	0.98783	0.9876	0.98738	0.98783	0.98749	0.98727	0.98771	0.98738	0.98716	0.9876	0.98727	0.98711	0.98749	0.98716	0.98707	0.98738	0.98711	0.98703	0.98727	0.98707	0.98699	0.98716	0.98703	0.98699	0.98712	0.98699	0.98699	0.98707	0.98699	0.98699	0.98703	0.98699	0.98699	0.98699	0.98699	0.98699	0.98711	0.98699	0.98699	0.98724	0.98711	0.98699	0.98736	0.98724	0.98699	0.98749	0.98736	0.98711	0.98749	0.98749	0.98724	0.98749	0.98749	0.98736	0.98749	0.98749	0.98749	0.98749	0.98749	0.98749	0.98749	0.98749	0.98749	0.98749	0.98749	0.98749	0.98749	0.98749	0.98749	0.98749	0.98749	0.98749	0.98749	0.98749						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	34	Southern Asia	3	142	Asia	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.76824	0.75088	0.78865	0.76697	0.75058	0.78699	0.7645	0.74985	0.78266	0.76198	0.74709	0.77941	0.75931	0.74494	0.77439	0.75472	0.74204	0.7691	0.75113	0.73889	0.76467	0.74678	0.73488	0.75963	0.74195	0.73162	0.75343	0.73844	0.72765	0.74908	0.73385	0.72272	0.74486	0.72915	0.71873	0.73964	0.72588	0.71532	0.73552	0.72096	0.71072	0.73065	0.7163	0.70606	0.72629	0.71264	0.7015	0.72259	0.70816	0.69511	0.7185	0.70456	0.69056	0.71433	0.69994	0.68352	0.71197	0.6957	0.67523	0.70892	0.69198	0.67023	0.70806	0.68731	0.66181	0.70681	0.68328	0.65468	0.70487	0.67915	0.64788	0.70397	0.67431	0.63955	0.70283	0.67105	0.63429	0.70354	0.66621	0.62665	0.70106	0.66621						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.7826	0.77581	0.78592	0.78171	0.77494	0.78506	0.7809	0.77384	0.78401	0.77964	0.77329	0.78322	0.77828	0.77256	0.7822	0.77632	0.77079	0.7811	0.77486	0.76912	0.77923	0.77314	0.76811	0.77751	0.77153	0.76601	0.77604	0.7695	0.76423	0.77404	0.76811	0.76186	0.77266	0.76609	0.76081	0.77121	0.76493	0.75844	0.77011	0.76288	0.75569	0.76787	0.76155	0.75383	0.76723	0.75979	0.75111	0.76589	0.75787	0.74827	0.76454	0.75652	0.74577	0.76332	0.75459	0.74375	0.76261	0.75319	0.74013	0.76168	0.75149	0.73778	0.76203	0.75002	0.73416	0.76102	0.74805	0.73082	0.76017	0.7468	0.72757	0.76002	0.74466	0.72559	0.75972	0.74306	0.72189	0.75901	0.74148	0.71811	0.75821	0.74148						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.8211	0.82109	0.8211	0.8211	0.82108	0.8211	0.82109	0.82107	0.8211	0.82108	0.82106	0.8211	0.82107	0.82105	0.82109	0.82106	0.82104	0.82108	0.82105	0.82103	0.82107	0.82104	0.82103	0.82106	0.82103	0.82102	0.82105	0.82103	0.82101	0.82104	0.82102	0.82094	0.82103	0.82101	0.82086	0.82103	0.82094	0.82079	0.82102	0.82086	0.82071	0.82101	0.82079	0.8207	0.82094	0.82071	0.82069	0.82086	0.8207	0.82068	0.82079	0.82069	0.82067	0.82071	0.82068	0.82067	0.8207	0.82067	0.82067	0.82069	0.82067	0.82066	0.82068	0.82067	0.82066	0.82067	0.82067	0.82066	0.82067	0.82067	0.82066	0.82067	0.82067	0.82066	0.82067	0.82067	0.82066	0.82067	0.82067	0.82066	0.82067	0.82067						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.92896	0.9258	0.92951	0.92889	0.92609	0.9294	0.92878	0.92611	0.92943	0.92859	0.92622	0.92941	0.92841	0.9262	0.92919	0.92822	0.9261	0.92904	0.92808	0.92632	0.92899	0.92801	0.92625	0.92875	0.92791	0.92626	0.9286	0.92788	0.92632	0.92852	0.92794	0.92634	0.92852	0.92797	0.92622	0.92848	0.92803	0.92636	0.92841	0.92813	0.92638	0.92851	0.92832	0.92628	0.92865	0.92846	0.92634	0.92886	0.92855	0.92625	0.92919	0.92869	0.92615	0.92946	0.92882	0.92611	0.92979	0.92896	0.926	0.93025	0.92906	0.92595	0.93056	0.92918	0.92591	0.9309	0.92924	0.92574	0.93137	0.92932	0.92548	0.9315	0.92943	0.92556	0.93208	0.92952	0.92544	0.93241	0.92961	0.92542	0.93258	0.92961						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	35	South-Eastern Asia	3	142	Asia	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.82689	0.81859	0.83519	0.825	0.8175	0.83378	0.823	0.81563	0.83035	0.82017	0.81214	0.82805	0.81601	0.80716	0.8246	0.81183	0.80265	0.82133	0.8069	0.79773	0.81633	0.8015	0.79285	0.81045	0.79694	0.78856	0.80553	0.79162	0.78371	0.80103	0.78655	0.77868	0.7952	0.78267	0.77335	0.79069	0.77699	0.76879	0.78554	0.77222	0.76413	0.78096	0.76777	0.75847	0.77599	0.76333	0.75119	0.77101	0.75928	0.74606	0.76655	0.75424	0.73734	0.76265	0.74942	0.73058	0.75958	0.74405	0.72282	0.75743	0.73834	0.71412	0.75615	0.73389	0.70833	0.75357	0.72867	0.7016	0.7536	0.72393	0.69132	0.75116	0.71895	0.68402	0.74996	0.71238	0.676	0.7481	0.70792	0.66812	0.74722	0.70792						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.87571	0.83598	0.8971	0.87552	0.83847	0.89553	0.87538	0.8415	0.89211	0.87507	0.84491	0.8906	0.87559	0.84659	0.88978	0.87493	0.84952	0.88964	0.87541	0.8507	0.88949	0.87467	0.85414	0.8894	0.87496	0.85493	0.88916	0.87446	0.85434	0.88877	0.87348	0.85357	0.88812	0.87345	0.85356	0.88792	0.87289	0.85204	0.8878	0.87215	0.84702	0.88803	0.87202	0.84597	0.88773	0.87171	0.84369	0.88807	0.87261	0.8407	0.89039	0.87178	0.83882	0.89084	0.8717	0.83432	0.89376	0.87057	0.83471	0.89617	0.86893	0.83117	0.89808	0.86838	0.82446	0.90087	0.86591	0.82237	0.90338	0.86524	0.81659	0.90482	0.86399	0.81355	0.90334	0.86144	0.80623	0.90581	0.85981	0.80123	0.9084	0.85981						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.77066	0.75126	0.79435	0.76981	0.75108	0.79145	0.76845	0.75003	0.78748	0.76537	0.74716	0.78382	0.76203	0.74678	0.77995	0.75878	0.74144	0.77597	0.75531	0.73905	0.77065	0.75091	0.73657	0.76306	0.74652	0.73321	0.75985	0.74264	0.72918	0.75546	0.73936	0.72662	0.74987	0.73496	0.72355	0.74603	0.73096	0.71958	0.74121	0.72674	0.71563	0.73697	0.72216	0.71052	0.73297	0.71855	0.70613	0.72978	0.71444	0.70183	0.72561	0.71089	0.6955	0.72275	0.70736	0.69067	0.72045	0.70233	0.68456	0.71825	0.69832	0.67591	0.71597	0.6948	0.67138	0.71515	0.69093	0.66544	0.71329	0.6858	0.65772	0.71149	0.68193	0.6494	0.71077	0.67774	0.64503	0.71055	0.67418	0.63509	0.70904	0.67418						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.89619	0.8934	0.8996	0.89522	0.89266	0.89816	0.89407	0.89024	0.89673	0.89236	0.88693	0.89562	0.89014	0.8846	0.89424	0.88711	0.88144	0.89302	0.88444	0.87849	0.88928	0.88096	0.87546	0.88591	0.87773	0.8722	0.88327	0.87465	0.86872	0.87997	0.87167	0.86572	0.87718	0.86832	0.86253	0.87353	0.8652	0.85905	0.87076	0.86227	0.85625	0.86813	0.85894	0.85292	0.86485	0.85573	0.84733	0.86141	0.85277	0.84353	0.85863	0.85044	0.83994	0.85615	0.84751	0.8341	0.8541	0.84387	0.82876	0.85252	0.84012	0.82437	0.85195	0.83745	0.82011	0.85132	0.83487	0.81519	0.85024	0.83131	0.80809	0.84926	0.82796	0.80303	0.84839	0.82515	0.79584	0.84831	0.82201	0.7922	0.84699	0.82201						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.8686	0.85456	0.88305	0.86699	0.85287	0.88109	0.86516	0.85123	0.87763	0.8619	0.84863	0.87485	0.85852	0.84403	0.86985	0.85344	0.84044	0.86572	0.84838	0.83639	0.86106	0.84341	0.83183	0.85371	0.83859	0.82662	0.84877	0.83364	0.82264	0.84424	0.82859	0.81828	0.83882	0.82365	0.81376	0.83387	0.8199	0.80954	0.82933	0.81396	0.80476	0.82389	0.80923	0.79916	0.81953	0.80528	0.79391	0.81452	0.80076	0.78811	0.80996	0.7961	0.77744	0.80649	0.79106	0.77239	0.8041	0.78658	0.76595	0.80159	0.78046	0.75854	0.80108	0.77558	0.74858	0.79927	0.77147	0.74144	0.79816	0.76595	0.73451	0.79709	0.76003	0.72723	0.79458	0.75429	0.71817	0.79447	0.75031	0.70861	0.79272	0.75031						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.91131	0.90455	0.91614	0.91066	0.90366	0.9147	0.90923	0.90251	0.91349	0.90717	0.89934	0.91254	0.90477	0.89608	0.91105	0.90146	0.8923	0.90885	0.89859	0.88852	0.90566	0.89488	0.88479	0.90262	0.89215	0.8801	0.89946	0.88807	0.87663	0.89563	0.88452	0.87103	0.8933	0.88083	0.86773	0.88939	0.87728	0.86284	0.88735	0.874	0.85821	0.88447	0.87104	0.85311	0.88199	0.86769	0.84752	0.8786	0.86534	0.84177	0.87716	0.86049	0.83605	0.87543	0.85809	0.83011	0.87344	0.85467	0.82589	0.87232	0.85224	0.81943	0.87087	0.84824	0.81475	0.86995	0.845	0.80675	0.86889	0.84247	0.80087	0.86848	0.83927	0.79749	0.86725	0.83669	0.7891	0.86568	0.83269	0.78432	0.86536	0.83269						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.86998	0.86426	0.87291	0.86919	0.8635	0.87262	0.86746	0.86125	0.87223	0.86503	0.85825	0.87096	0.86196	0.85436	0.86875	0.85875	0.84844	0.86576	0.85448	0.84365	0.86238	0.85064	0.83799	0.85827	0.84674	0.83054	0.85511	0.8415	0.82635	0.85096	0.83761	0.82079	0.84722	0.83387	0.81519	0.84311	0.83154	0.81072	0.83995	0.82775	0.80622	0.83843	0.82564	0.8002	0.8351	0.82304	0.79631	0.83401	0.82082	0.79291	0.83208	0.81892	0.78848	0.8309	0.81634	0.78202	0.82959	0.81328	0.77476	0.82833	0.81151	0.769	0.82791	0.80853	0.76702	0.82801	0.80628	0.7567	0.82799	0.80384	0.75146	0.82699	0.80123	0.74579	0.82698	0.79921	0.73679	0.82606	0.7962	0.73505	0.82636	0.7962						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.92964	0.90534	0.93913	0.9297	0.90719	0.93777	0.92959	0.90885	0.93706	0.92927	0.91019	0.93624	0.92888	0.9099	0.93556	0.92846	0.91102	0.93496	0.92779	0.91288	0.93433	0.92747	0.91367	0.93364	0.92694	0.91283	0.93298	0.92623	0.91329	0.93254	0.9256	0.91354	0.93202	0.92554	0.91192	0.93086	0.92526	0.91102	0.93062	0.92514	0.90986	0.93062	0.92572	0.90727	0.93068	0.92629	0.90498	0.93143	0.92689	0.90434	0.93257	0.92714	0.9043	0.93344	0.92721	0.90246	0.93651	0.92773	0.90101	0.93903	0.92734	0.90028	0.9392	0.92725	0.898	0.9412	0.92658	0.89639	0.94178	0.92617	0.89433	0.94626	0.92578	0.89024	0.94792	0.92524	0.89046	0.9485	0.92463	0.88803	0.95226	0.92463						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
