series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2013	value_2015	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	150	Europe	2	1	World	Region						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.25077	0.2331	0.2331				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	151	Eastern Europe	3	150	Europe	Region						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	1.40414	1.33243	1.33243				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	154	Northern Europe	3	150	Europe	Region						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.01534	0.01467	0.01467				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	155	Western Europe	3	150	Europe	Region						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.07207	0.06953	0.06953				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.07619	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	158	Other non-specified areas	4	30	Eastern Asia	Country						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.06438	0.06285	0.06285				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	2.74941	1.2576	1.2576				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.2	0.19542	0.19542				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	4.68313	4.53668	4.53668				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.72513	0.71733	0.71733				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	1.92354	1.90523	1.90523				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	19	Americas	2	1	World	Region						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.48834	0.28808	0.28808				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	199	Least Developed Countries (LDC)	1			Group						[2015]	2015	2015	1	PT	Percentage	G	Global		1.22123	1.22123				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	2	Africa	2	1	World	Region						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	3.09995	1.68642	1.68642				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	202	Sub-Saharan Africa	3	2	Africa	Region						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	1.44249	1.02277	1.02277				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	21	Northern America	3	19	Americas	Region						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.06603	0.07287	0.07287				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.1	0.09611	0.09611				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	1.9	1.87117	1.87117				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	4.79555	1.53015	1.53015				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	2.05531	1.9538	1.9538				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	1.60549	1.21066	1.21066				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	3.66653	0.67972	0.67972				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0052	0.00504	0.00504				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.42553	0.39724	0.39724				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.19181	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.08718	0.08342	0.08342				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.8	0.77606	0.77606				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.07048	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	30	Eastern Asia	3	142	Asia	Region						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.04119	0.001	0.001				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.09843	0.09758	0.09758				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.5	0.48066	0.48066				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	3.08295	1.02849	1.02849				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	1.94817	1.62324	1.62324				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.4	0.2445	0.2445				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	1.3	1.25119	1.25119				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	2.7	2.24416	2.24416				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	34	Southern Asia	3	142	Asia	Region						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	4.9104	2.61817	2.61817				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.9	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	3e-05	3e-05	3e-05				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	35	South-Eastern Asia	3	142	Asia	Region						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	2.31672	0.45424	0.45424				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	1.7043	0.5018	0.5018				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.05137	0.05333	0.05333				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	5.29969	1.04954	1.04954				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	20.76387	14.93619	14.93619				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.64352	0.17259	0.17259				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.04572	0.04486	0.04486				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.00297	0.00283	0.00283				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	2.63115	2.58739	2.58739				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.1	0.0	0.0				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	39	Southern Europe	3	150	Europe	Region						[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.0208	0.01737	0.01737				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.00269	0.00274	0.00274				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.81613	0.79577	0.79577				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.11447	0.11398	0.11398				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.03255	0.0311	0.0311				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	3.74719	1.21211	1.21211				Environment Live / IMF NEWS		E: Estimated data
ER_FFS_PRTSPR	Fossil-fuel pre-tax subsidies (consumption and production) as a proportion of total GDP (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	[2013, 2015]	2013	2015	2	PT	Percentage	G	Global	0.26271	0.23088	0.23088				Environment Live / IMF NEWS		E: Estimated data
