series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	[2014]	2014	2014	1	PT	Percentage	G	Global					29.3					29.3				National Assessment (NA): ICT usage in househods and by individuals		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2014, 2016]	2014	2016	2	PT	Percentage	G	Global					45.8		25.7			25.7				[2014]: ITU // [2016]: Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	M	Male	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2014]	2014	2014	1	PT	Percentage	G	Global					46.0					46.0				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	F	Female	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2014]	2014	2014	1	PT	Percentage	G	Global					45.5					45.5				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global					50.6	43.9	38.5	44.3		44.3				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	[2014, 2016, 2017]	2014	2017	3	PT	Percentage	G	Global					51.2		38.8	45.1		45.1				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	[2014, 2016, 2017]	2014	2017	3	PT	Percentage	G	Global					50.1		38.1	43.5		43.5				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global					4.5	2.0	1.0	1.2		1.2				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	F	Female	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2014, 2016, 2017]	2014	2017	3	PT	Percentage	G	Global					30.0		35.7	43.0		43.0				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	M	Male	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2014, 2016, 2017]	2014	2017	3	PT	Percentage	G	Global					35.5		36.9	45.8		45.8				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2014, 2015, 2016, 2017]	2014	2017	4	PT	Percentage	G	Global					32.7	42.1	36.3	44.4		44.4				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2014, 2016]	2014	2016	2	PT	Percentage	G	Global					27.5		14.0			14.0				[2014]: ITU // [2016]: Community survey on ICT usage in households and by individuals (Eurostat)		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global							14.4	19.9		19.9				[2016]: Community survey on ICT usage in households and by individuals (Eurostat) // [2017]: National Assessment (NA): ICT usage in househods and by individuals		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	[2014]	2014	2014	1	PT	Percentage	G	Global					0.0					0.0				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	F	Female	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2017]	2017	2017	1	PT	Percentage	G	Global								27.3		27.3				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	F	Female	SKILL_ICTCDV	Connecting and installing new devices	[2017]	2017	2017	1	PT	Percentage	G	Global								1.6		1.6				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	M	Male	SKILL_ICTCDV	Connecting and installing new devices	[2017]	2017	2017	1	PT	Percentage	G	Global								1.5		1.5				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	F	Female	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2017]	2017	2017	1	PT	Percentage	G	Global								0.1		0.1				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	[2017]	2017	2017	1	PT	Percentage	G	Global								1.5		1.5				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2017]	2017	2017	1	PT	Percentage	G	Global								20.6		20.6				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	M	Male	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2017]	2017	2017	1	PT	Percentage	G	Global								20.3		20.3				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	F	Female	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2017]	2017	2017	1	PT	Percentage	G	Global								21.0		21.0				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2017]	2017	2017	1	PT	Percentage	G	Global								0.6		0.6				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	M	Male	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2017]	2017	2017	1	PT	Percentage	G	Global								0.6		0.6				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	F	Female	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2017]	2017	2017	1	PT	Percentage	G	Global								0.6		0.6				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2017]	2017	2017	1	PT	Percentage	G	Global								0.1		0.1				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	M	Male	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2017]	2017	2017	1	PT	Percentage	G	Global								0.1		0.1				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	[2017]	2017	2017	1	PT	Percentage	G	Global								2.5		2.5				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	M	Male	SKILL_ICTPST	Creating electronic presentations with presentation software	[2017]	2017	2017	1	PT	Percentage	G	Global								2.5		2.5				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	F	Female	SKILL_ICTPST	Creating electronic presentations with presentation software	[2017]	2017	2017	1	PT	Percentage	G	Global								2.6		2.6				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	[2017]	2017	2017	1	PT	Percentage	G	Global								37.6		37.6				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	M	Male	SKILL_ICTATCH	Sending e-mails with attached files	[2017]	2017	2017	1	PT	Percentage	G	Global								37.0		37.0				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	F	Female	SKILL_ICTATCH	Sending e-mails with attached files	[2017]	2017	2017	1	PT	Percentage	G	Global								38.1		38.1				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2017]	2017	2017	1	PT	Percentage	G	Global								26.8		26.8				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	M	Male	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2017]	2017	2017	1	PT	Percentage	G	Global								26.3		26.3				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	[2017]	2017	2017	1	PT	Percentage	G	Global								27.8		27.8				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	[2017]	2017	2017	1	PT	Percentage	G	Global								27.3		27.3				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	[2017]	2017	2017	1	PT	Percentage	G	Global								28.2		28.2				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2017]	2017	2017	1	PT	Percentage	G	Global								9.0		9.0				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	M	Male	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2017]	2017	2017	1	PT	Percentage	G	Global								8.8		8.8				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	F	Female	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2017]	2017	2017	1	PT	Percentage	G	Global								9.1		9.1				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	[2015]	2015	2015	1	PT	Percentage	G	Global						41.5				41.5				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2015]	2015	2015	1	PT	Percentage	G	Global						22.5				22.5				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2015]	2015	2015	1	PT	Percentage	G	Global						38.5				38.5				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	[2015]	2015	2015	1	PT	Percentage	G	Global						19.6				19.6				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	[2015]	2015	2015	1	PT	Percentage	G	Global						19.2				19.2				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2015]	2015	2015	1	PT	Percentage	G	Global						5.3				5.3				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2015]	2015	2015	1	PT	Percentage	G	Global						36.7				36.7				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2017]	2017	2017	1	PT	Percentage	G	Global								11.6		11.6				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	[2017]	2017	2017	1	PT	Percentage	G	Global								42.9		42.9				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2017]	2017	2017	1	PT	Percentage	G	Global								43.0		43.0				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2017]	2017	2017	1	PT	Percentage	G	Global								52.4		52.4				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2017]	2017	2017	1	PT	Percentage	G	Global								25.5		25.5				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	M	Male	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global							26.8	26.0		26.0				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	F	Female	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global							27.0	24.6		24.6				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global							26.9	25.3		25.3				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global							39.4	39.3		39.3				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global							32.3	28.7		28.7				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	M	Male	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global							32.7	29.7		29.7				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	F	Female	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global							31.9	27.8		27.8				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global							40.4	40.8		40.8				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global							39.9	40.0		40.0				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	M	Male	SKILL_ICTPST	Creating electronic presentations with presentation software	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global							28.4	26.4		26.4				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global							30.2	29.6		29.6				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	M	Male	SKILL_ICTCDV	Connecting and installing new devices	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global							30.9	30.9		30.9				ITU		C: Country data
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	F	Female	SKILL_ICTCDV	Connecting and installing new devices	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global							29.6	28.4		28.4				ITU		C: Country data
