series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.31231	0.31231			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.23979	0.23979			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.27538	0.27538			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.25747	0.25747			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.14521	0.14521			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.98315	0.98315			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.61	0.61			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.28282	0.28282			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.43041	0.43041			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.94069	0.94069			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	616	Poland	4	151	Eastern Europe	Country	19.40660158	52.1226733	POL	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.13563	0.13563			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	620	Portugal	4	39	Southern Europe	Country	-7.961599811	39.68509315	PRT	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.16755	0.16755			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.12718	0.12718			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.15566	0.15566			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	724	Spain	4	39	Southern Europe	Country	-3.554078296	40.39211472	ESP	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.20137	0.20137			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	1.04326	1.04326			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	756	Switzerland	4	155	Western Europe	Country	8.223158	46.96617097	CHE	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.43647	0.43647			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.69564	0.69564			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
DC_ODA_TOTGGE	Net official development assistance (ODA) as a percentage of OECD-DAC donors' GNI (grant equivalent methodology), by donor countries (%)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	[2018]	2018	2018	1	PT	Percentage	G	Global	0.16712	0.16712			Based on OECD, DAC database, 2019 | Grant equivalent	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
