series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	_T	Both sexes	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global					89.73935	93.23815	97.78717	98.27615	95.6138	94.17021	92.61985	92.99178	96.57062	98.97552	98.72319	98.22952	98.50622	97.17173		97.17173				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	F	Female	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global					88.92495	92.59737	97.32691	97.50248	94.91806	92.58859	91.55382	92.77198	96.36245	97.89186	97.37078	96.35191	96.92084	95.7377		95.7377				UIS		[2004-2008,2012-2017]: C: Country data // [2009-2011]: E: Estimated data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	M	Male	[2006, 2010, 2012]	2006	2012	3	PT	Percentage	G	Global							25.95201				36.52532		42.45591							42.45591				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	_T	Both sexes	[2006, 2010, 2012]	2006	2012	3	PT	Percentage	G	Global							26.55563				36.76003		43.0127							43.0127				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	F	Female	[2006, 2010, 2012]	2006	2012	3	PT	Percentage	G	Global							27.18193				36.99838		43.58458							43.58458				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	M	Male	[2003, 2004, 2005, 2006, 2008, 2010]	2003	2010	6	PT	Percentage	G	Global				8.70416	11.2243	13.7265	34.1037		44.50722		91.07299									91.07299				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	_T	Both sexes	[2003, 2004, 2005, 2006, 2008, 2010]	2003	2010	6	PT	Percentage	G	Global				8.63972	11.26632	13.28957	33.94164		43.31119		88.74715									88.74715				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	F	Female	[2003, 2004, 2005, 2006, 2008, 2010]	2003	2010	6	PT	Percentage	G	Global				8.5725	11.31018	12.83344	33.77253		42.06422		86.32549									86.32549				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	_T	Both sexes	[2008, 2009, 2011, 2012, 2014, 2015, 2016, 2017]	2008	2017	8	PT	Percentage	G	Global									40.33904	42.04676		41.00867	44.1376		48.78353	51.75814	50.58318	46.02993		46.02993				UIS		[2008-2009,2012,2014-2017]: C: Country data // [2011]: E: Estimated data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	M	Male	[2011, 2012, 2014, 2015, 2016, 2017]	2011	2017	6	PT	Percentage	G	Global												41.52855	44.80262		49.29516	52.3319	50.84749	46.24642		46.24642				UIS		[2011]: E: Estimated data // [2012,2014-2017]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	F	Female	[2011, 2012, 2014, 2015, 2016, 2017]	2011	2017	6	PT	Percentage	G	Global												40.48049	43.4617		48.26316	51.17443	50.31426	45.80961		45.80961				UIS		[2011]: E: Estimated data // [2012,2014-2017]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	127	Southern Asia (excluding India)	1			Group						_T	Both sexes	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011]	2002	2011	10	PT	Percentage	G	Global			53.942	54.33659	53.06191	51.65908	50.78643	49.25048	47.55276	45.99325	48.57234	48.77353								48.77353				UIS		E: Estimated data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	127	Southern Asia (excluding India)	1			Group						M	Male	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011]	2002	2011	10	PT	Percentage	G	Global			53.61609	54.05401	52.64304	51.12136	50.11684	48.40307	46.57373	44.90747	47.71095	47.93863								47.93863				UIS		E: Estimated data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	127	Southern Asia (excluding India)	1			Group						F	Female	[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011]	2002	2011	10	PT	Percentage	G	Global			54.28522	54.63042	53.49656	52.21748	51.4844	50.13545	48.57735	47.13087	49.47651	49.65003								49.65003				UIS		E: Estimated data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	M	Male	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global		64.9269	74.06995	74.91553	73.4268	82.21082	75.38721	73.21095	75.2059	78.21113	74.10526	79.32632	76.46113	78.83068	75.88488	76.45375	80.33789	79.49134		79.49134				UIS		[2001,2003-2017]: C: Country data // [2002]: E: Estimated data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	_T	Both sexes	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global		67.65968	74.69116	75.51087	75.45962	82.4538	76.28238	74.08104	74.6783	78.71114	74.57567	78.80147	76.68258	78.01137	76.66757	76.13195	80.78809	79.75387		79.75387				UIS		[2001,2003-2017]: C: Country data // [2002]: E: Estimated data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	F	Female	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17	PT	Percentage	G	Global		70.45126	75.32383	76.11574	77.52066	82.69972	77.18761	74.96131	74.14363	79.21872	75.05346	78.26951	76.9077	77.17668	77.46582	75.80351	81.24771	80.02212		80.02212				UIS		[2001,2003-2017]: C: Country data // [2002]: E: Estimated data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	135	Caucasus and Central Asia	1			Group						M	Male	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global									42.48547	42.99277	44.75548	46.30752	47.38055	48.03241	46.48228	45.914	45.54953	55.84318		55.84318				UIS		[2008-2009]: E: Estimated data // [2010-2017]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	135	Caucasus and Central Asia	1			Group						_T	Both sexes	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global									42.92456	43.41462	45.05816	46.56947	47.68643	48.37809	46.89278	47.17284	46.35481	56.3713		56.3713				UIS		[2008-2009]: E: Estimated data // [2010-2017]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	135	Caucasus and Central Asia	1			Group						F	Female	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global									43.38831	43.86163	45.37653	46.84371	48.0077	48.74246	47.32953	48.51531	47.21272	56.93354		56.93354				UIS		[2008-2009]: E: Estimated data // [2010-2017]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	F	Female	[2008, 2009, 2011]	2008	2011	3	PT	Percentage	G	Global									4.58922	5.02773		6.41248								6.41248				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	M	Male	[2008, 2009, 2011]	2008	2011	3	PT	Percentage	G	Global									4.64537	5.13499		6.31936								6.31936				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	_T	Both sexes	[2008, 2009, 2011]	2008	2011	3	PT	Percentage	G	Global									4.61718	5.08114		6.36613								6.36613				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	143	Central Asia	3	142	Asia	Region						F	Female	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global									44.9668	45.60603	46.74713	48.25032	49.46381	50.16838	49.17992	50.34713	49.2585	56.33508		56.33508				UIS		[2008-2009]: E: Estimated data // [2010-2017]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	143	Central Asia	3	142	Asia	Region						M	Male	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global									43.93362	44.71295	45.92968	47.50513	48.58308	49.33235	48.38853	47.50969	47.47228	54.91385		54.91385				UIS		[2008-2009]: E: Estimated data // [2010-2017]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	143	Central Asia	3	142	Asia	Region						_T	Both sexes	[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2008	2017	10	PT	Percentage	G	Global									44.43937	45.14985	46.33056	47.87073	49.01466	49.74176	48.77481	48.89209	48.34251	55.60629		55.60629				UIS		[2008-2009]: E: Estimated data // [2010-2017]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	145	Western Asia	3	142	Asia	Region						_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	40.93523	41.28826	41.34816	41.93005	42.56807	43.6626	46.21559	45.48665	45.30463	44.3961	43.80638	45.18457	45.15424	43.52672	43.1316	45.84579	46.56568	48.05075		48.05075				UIS		[2000-2012,2014-2017]: E: Estimated data // [2013]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	145	Western Asia	3	142	Asia	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	41.13315	41.3656	41.48484	42.0671	42.69519	43.7817	46.31488	45.58153	45.45021	44.6104	43.92549	45.29431	45.26064	43.68297	42.78275	45.2553	45.81023	47.18559		47.18559				UIS		[2000-2012,2014-2017]: E: Estimated data // [2013]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	145	Western Asia	3	142	Asia	Region						M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	40.75401	41.22003	41.22574	41.80504	42.44835	43.54796	46.11934	45.39353	45.16309	44.18995	43.69164	45.07862	45.0516	43.37678	43.46361	46.40769	47.28465	48.87417		48.87417				UIS		[2000-2012,2014-2017]: E: Estimated data // [2013]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	F	Female	[2015, 2016]	2015	2016	2	PT	Percentage	G	Global																8.05225	9.73637			9.73637				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	_T	Both sexes	[2015, 2016]	2015	2016	2	PT	Percentage	G	Global																8.67566	10.18172			10.18172				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	M	Male	[2015, 2016]	2015	2016	2	PT	Percentage	G	Global																9.2893	10.62032			10.62032				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	15	Northern Africa	3	2	Africa	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	25.87751	24.41292	26.24535	26.42706	27.8088	28.64596	33.56758	35.3101	36.85775	41.31325	46.66128	49.43889	52.85263	55.07056	57.39711	55.16205	55.07806	55.27075		55.27075				UIS		[2000-2002,2004-2017]: E: Estimated data // [2003]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	15	Northern Africa	3	2	Africa	Region						_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	28.71746	26.13896	28.71871	28.57732	29.71433	30.58262	35.16114	36.78805	38.1978	42.67712	48.02415	50.65262	53.99654	56.21168	58.71861	56.75319	56.35489	56.58553		56.58553				UIS		[2000-2002,2004-2005,2007-2017]: E: Estimated data // [2003,2006]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	15	Northern Africa	3	2	Africa	Region						M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	31.42801	27.78633	31.07911	30.62921	31.53052	32.43267	36.68178	38.19715	39.47327	43.9734	49.31873	51.80424	55.08191	57.2951	59.97612	58.26601	57.56978	57.83646		57.83646				UIS		[2000,2003]: C: Country data // [2001-2002,2004-2017]: E: Estimated data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	150	Europe	2	1	World	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	89.31102	87.47646	86.7442	86.65796	86.29657	88.3129	90.0361	91.34213	93.20949	93.93795	94.39518	94.71407	94.10946	93.27168	95.38427	95.83969	96.34508	96.26815		96.26815				UIS		[2000-2007,2010,2017]: E: Estimated data // [2008-2009,2011-2016]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	150	Europe	2	1	World	Region						_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	89.15824	87.39493	86.64902	86.58739	86.25998	88.17698	89.96305	91.38137	93.15386	93.89708	94.37834	94.68675	94.12028	93.59321	95.61447	96.22558	96.45715	96.39306		96.39306				UIS		[2000-2007,2010,2017]: E: Estimated data // [2008-2009,2011-2016]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	150	Europe	2	1	World	Region						M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	89.01338	87.3181	86.55928	86.52127	86.22506	88.04641	89.89052	91.41868	93.10233	93.85753	94.36165	94.68008	94.13052	93.89914	95.67788	96.50825	96.56482	96.51267		96.51267				UIS		[2000-2007,2010,2017]: E: Estimated data // [2008-2009,2011-2016]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Both sexes	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11	PT	Percentage	G	Global								84.88875	81.96291	82.51434	85.77043	86.12834	89.42092	91.61574	95.16792	95.71596	97.49069	97.13899		97.13899				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	F	Female	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11	PT	Percentage	G	Global								84.2424	82.22204	82.52522	85.50467	85.57903	89.19632	91.2928	95.10416	95.64236	97.17903	96.98096		96.98096				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	M	Male	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11	PT	Percentage	G	Global								85.51205	81.71306	82.50385	86.02662	86.65778	89.63737	91.92693	95.22937	95.78688	97.79095	97.29123		97.29123				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	_T	Both sexes	[2000, 2001, 2002, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017]	2000	2017	15	PT	Percentage	G	Global	79.26592	80.32295	82.08894		89.5956	93.0145	91.63235	90.29482	86.53975	84.12642	83.73011	83.88134	85.31919	86.17612	86.16284			87.42494		87.42494				UIS		[2000-2002,2005-2007,2013-2014,2017]: C: Country data // [2004,2008-2012]: E: Estimated data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	F	Female	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017]	2004	2017	12	PT	Percentage	G	Global					90.51347	93.6512	92.51344	90.9607	87.01045	84.27942	83.90585	83.86634	85.84439	86.48019	86.58595			88.17526		88.17526				UIS		[2004,2008-2012]: E: Estimated data // [2005-2007,2013-2014,2017]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	M	Male	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017]	2004	2017	12	PT	Percentage	G	Global					88.71452	92.40318	90.78662	89.65593	86.0883	83.97971	83.56155	83.89572	84.81544	85.88442	85.75687			86.70516		86.70516				UIS		[2004,2008-2012]: E: Estimated data // [2005-2007,2013-2014,2017]: C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	M	Male	[2017]	2017	2017	1	PT	Percentage	G	Global																		40.49682		40.49682				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	_T	Both sexes	[2017]	2017	2017	1	PT	Percentage	G	Global																		39.41849		39.41849				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	F	Female	[2017]	2017	2017	1	PT	Percentage	G	Global																		38.30002		38.30002				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	M	Male	[2005, 2006, 2010, 2012]	2005	2012	4	PT	Percentage	G	Global						14.7458	16.01628				27.39526		20.51138							20.51138				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	_T	Both sexes	[2005, 2006, 2010, 2012]	2005	2012	4	PT	Percentage	G	Global						16.34556	15.91662				27.94536		21.64051							21.64051				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	F	Female	[2005, 2006, 2010, 2012]	2005	2012	4	PT	Percentage	G	Global						17.96449	15.81581				28.50183		22.78329							22.78329				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	_T	Both sexes	[2013, 2014, 2015, 2016]	2013	2016	4	PT	Percentage	G	Global														98.73361	95.36424	94.34135	99.13822			99.13822				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	F	Female	[2013, 2014, 2015, 2016]	2013	2016	4	PT	Percentage	G	Global														100.0	100.0	100.0	100.0			100.0				UIS		C: Country data
SE_PRE_PARTN	Participation rate in organized learning (one year before the official primary entry age), by sex (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	M	Male	[2013, 2014, 2015, 2016]	2013	2016	4	PT	Percentage	G	Global														97.4759	90.82308	88.94855	98.29696			98.29696				UIS		C: Country data
