series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SL_TLF_UEM	Unemployment rate, by sex and age (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	Y_GE25	25 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	14.4	16.8	15.8	12.2	10.5	8.8	8.3	6.5	5.3	6.1	8.8	9.1	9.8	11.0	9.7	7.7	6.5	5.7		5.7			[2000,2002,2004,2006-2007,2009,2012-2017]: Repository: Eurostat special tabulation; // [2001,2003,2005,2008,2010-2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	Y_GE25	25 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	14.3	17.6	16.1	12.4	10.8	8.9	7.9	6.1	5.0	6.0	9.2	10.1	11.0	11.8	10.6	8.4	7.1	5.8		5.8			[2000,2002,2004,2006-2007,2009,2012-2017]: Repository: Eurostat special tabulation; // [2001,2003,2005,2008,2010-2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	16.2	19.9	18.1	13.7	12.0	10.1	9.0	6.9	5.6	6.8	10.3	11.3	12.3	12.9	11.4	9.1	7.6	6.2		6.2			[2000,2002,2004,2006-2007,2009,2012-2017]: Repository: Eurostat special tabulation; // [2001,2003,2005,2008,2010-2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	Y15T24	15 to 24 years old	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	36.1	42.8	39.0	29.4	25.0	23.4	18.9	14.5	13.7	17.8	23.2	26.0	29.5	30.2	23.8	21.2	17.4	13.3		13.3			[2000,2002,2004,2006-2007,2009,2012-2017]: Repository: Eurostat special tabulation; // [2001,2003,2005,2008,2010-2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	Y15T24	15 to 24 years old	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	29.6	35.4	31.5	24.1	23.8	21.0	20.3	15.9	11.4	13.8	20.1	23.6	26.0	25.7	23.7	22.3	16.9	12.5		12.5			[2000,2002,2004,2006-2007,2009,2012-2017]: Repository: Eurostat special tabulation; // [2001,2003,2005,2008,2010-2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	16.6	20.9	18.8	14.2	12.4	10.3	8.6	6.5	5.5	7.0	10.9	12.3	13.5	13.9	12.3	9.8	8.1	6.4		6.4			[2000,2002,2004,2006-2007,2009,2012-2017]: Repository: Eurostat special tabulation; // [2001,2003,2005,2008,2010-2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	15.8	18.9	17.4	13.2	11.6	9.8	9.3	7.3	5.8	6.6	9.6	10.1	10.8	11.8	10.4	8.4	7.0	6.0		6.0			[2000,2002,2004,2006-2007,2009,2012-2017]: Repository: Eurostat special tabulation; // [2001,2003,2005,2008,2010-2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	33.3	39.3	35.6	27.1	24.5	22.4	19.5	15.1	12.7	16.2	21.9	25.0	28.1	28.4	23.8	21.7	17.2	12.9		12.9			[2000,2002,2004,2006-2007,2009,2012-2017]: Repository: Eurostat special tabulation; // [2001,2003,2005,2008,2010-2011]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y_GE25	25 years old and over	_T	Both sexes	[2015, 2017]	2015	2017	2	PT	Percentage	G	Global																0.5		1.0		1.0			Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y15T24	15 to 24 years old	M	Male	[2015, 2017]	2015	2017	2	PT	Percentage	G	Global																1.4		3.3		3.3			Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y_GE25	25 years old and over	M	Male	[2015, 2017]	2015	2017	2	PT	Percentage	G	Global																0.5		0.7		0.7			Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y_GE25	25 years old and over	F	Female	[2015, 2017]	2015	2017	2	PT	Percentage	G	Global																0.6		1.3		1.3			Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y15T24	15 to 24 years old	F	Female	[2015, 2017]	2015	2017	2	PT	Percentage	G	Global																1.8		4.8		4.8			Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2015, 2017]	2015	2017	2	PT	Percentage	G	Global																1.6		4.0		4.0			Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y_GE15	15 years old and over	M	Male	[2015, 2017]	2015	2017	2	PT	Percentage	G	Global																0.7		1.2		1.2			Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y_GE15	15 years old and over	F	Female	[2015, 2017]	2015	2017	2	PT	Percentage	G	Global																0.9		2.0		2.0			Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2015, 2017]	2015	2017	2	PT	Percentage	G	Global																0.8		1.6		1.6			Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2008, 2014]	2008	2014	2	PT	Percentage	G	Global									1.6						1.6					1.6			[2014]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old;	[2008]: ILOSTAT - PC - Population Census // [2014]: ILOSTAT - HIES - Living standards survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	Y_GE15	15 years old and over	M	Male	[2008, 2014]	2008	2014	2	PT	Percentage	G	Global									2.2						2.1					2.1			[2014]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old;	[2008]: ILOSTAT - PC - Population Census // [2014]: ILOSTAT - HIES - Living standards survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	Y_GE15	15 years old and over	F	Female	[2008, 2014]	2008	2014	2	PT	Percentage	G	Global									1.1						1.2					1.2			[2014]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old;	[2008]: ILOSTAT - PC - Population Census // [2014]: ILOSTAT - HIES - Living standards survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	Y_GE25	25 years old and over	F	Female	[2014]	2014	2014	1	PT	Percentage	G	Global															0.9					0.9			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old;	ILOSTAT - HIES - Living standards survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	Y_GE25	25 years old and over	M	Male	[2014]	2014	2014	1	PT	Percentage	G	Global															1.5					1.5			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old;	ILOSTAT - HIES - Living standards survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	Y_GE25	25 years old and over	_T	Both sexes	[2014]	2014	2014	1	PT	Percentage	G	Global															1.2					1.2			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old;	ILOSTAT - HIES - Living standards survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	Y15T24	15 to 24 years old	M	Male	[2014]	2014	2014	1	PT	Percentage	G	Global															4.4					4.4			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old;	ILOSTAT - HIES - Living standards survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2014]	2014	2014	1	PT	Percentage	G	Global															2.9					2.9			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old;	ILOSTAT - HIES - Living standards survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	Y15T24	15 to 24 years old	F	Female	[2014]	2014	2014	1	PT	Percentage	G	Global															2.0					2.0			Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old;	ILOSTAT - HIES - Living standards survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	Y_GE15	15 years old and over	M	Male	[2009, 2016, 2017]	2009	2017	3	PT	Percentage	G	Global										7.5							7.5	7.2		7.2			[2016]: Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old;Nonstandard age group: Excluding ages 75+ // [2017]: Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old;Nonstandard age group: Excluding ages 75+	[2009]: ILOSTAT - PC - Population census // [2016-2017]: ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2009, 2016, 2017]	2009	2017	3	PT	Percentage	G	Global										6.1							5.8	5.7		5.7			[2016]: Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old;Nonstandard age group: Excluding ages 75+ // [2017]: Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old;Nonstandard age group: Excluding ages 75+	[2009]: ILOSTAT - PC - Population census // [2016-2017]: ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	Y_GE15	15 years old and over	F	Female	[2009, 2016, 2017]	2009	2017	3	PT	Percentage	G	Global										4.6							4.2	4.0		4.0			[2016]: Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old;Nonstandard age group: Excluding ages 75+ // [2017]: Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old;Nonstandard age group: Excluding ages 75+	[2009]: ILOSTAT - PC - Population census // [2016-2017]: ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	10.7	9.3		9.3			[2016]: Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old; // [2017]: Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old;	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	Y15T24	15 to 24 years old	F	Female	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	8.5	7.2		7.2			[2016]: Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old; // [2017]: Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old;	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	Y15T24	15 to 24 years old	M	Male	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	12.7	11.2		11.2			[2016]: Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old; // [2017]: Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old;	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	Y_GE25	25 years old and over	_T	Both sexes	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	5.3	5.3		5.3			[2016]: Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old;Nonstandard age group: Excluding ages 75+ // [2017]: Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old;Nonstandard age group: Excluding ages 75+	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	Y_GE25	25 years old and over	F	Female	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	3.8	3.7		3.7			[2016]: Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old;Nonstandard age group: Excluding ages 75+ // [2017]: Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old;Nonstandard age group: Excluding ages 75+	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	Y_GE25	25 years old and over	M	Male	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	6.9	6.8		6.8			[2016]: Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old;Nonstandard age group: Excluding ages 75+ // [2017]: Employment definition: Excluding own-use production workers | Population coverage: Excluding non-permanent residents | Institutional sector coverage: Private sector only | Age coverage - maximum age: 74 years old;Nonstandard age group: Excluding ages 75+	ILOSTAT - LFS - Labour force survey		C: Country data
SL_TLF_UEM	Unemployment rate, by sex and age (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2001, 2004, 2010, 2012, 2013, 2014]	2000	2014	7	PT	Percentage	G	Global	2.1	1.3			7.7						0.4		1.4	0.3	0.2					0.2			[2000-2001]: Data reference period: November | Age coverage - minimum age: 10 years old; // [2004]: Break in series: Other or unspecified type of break | Data reference period: November | Age coverage - minimum age: 10 years old // [2010,2013-2014]: Age coverage - maximum age: 64 years old // [2012]: Break in series: Methodology revised | Repository: ILO-STATISTICS - Micro data processing	[2000-2001,2004,2012]: ILOSTAT - LFS - Labour force survey // [2010,2013-2014]: ILOSTAT - HIES - Household Socio-Economic Survey		C: Country data
