series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			[2000, 2001, 2002, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2013]	2000	2013	11
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2010, 2015, 2016, 2017, 2018]	2000	2018	13
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			[2000, 2010, 2011, 2012, 2013, 2014]	2000	2014	6
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2016, 2017]	2000	2017	14
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2000	2018	18
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2006	2016	11
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			[2002, 2009]	2002	2009	2
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			[2001, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	16
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			[2000, 2001]	2000	2001	2
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			[2000, 2001, 2002, 2003, 2004, 2005]	2000	2005	6
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			[2003, 2017]	2003	2017	2
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			[2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	12
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	17
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018]	2000	2018	17
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			[2014, 2015, 2016, 2017, 2018]	2014	2018	5
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	336	Holy See	4	39	Southern Europe	Country	12.45315803	41.90343751	VAT	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			[2013, 2014, 2015, 2018]	2013	2018	4
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			[2000, 2003, 2004, 2005, 2006, 2009, 2010, 2011, 2012, 2013]	2000	2013	10
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			[2000, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	13
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			[2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2001	2015	14
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	18
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			[2013, 2014, 2016]	2013	2016	3
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			[2002, 2004, 2005, 2006, 2007, 2008, 2009, 2015, 2016, 2017, 2018]	2002	2018	11
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			[2016, 2017, 2018]	2016	2018	3
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	16
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			[2001, 2002, 2004, 2005, 2006]	2001	2006	5
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1			[2000, 2001, 2002, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	14
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1			[2001, 2002, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2001	2013	12
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2008, 2017, 2018]	2000	2018	10
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1			[2000, 2001, 2002, 2003, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	16
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			[2008, 2012, 2013, 2014, 2017, 2018]	2008	2018	6
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1			[2000]	2000	2000	1
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2001	2016	16
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1			[2001, 2012, 2014, 2015]	2001	2015	4
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2001	2017	17
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2000	2018	17
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			[2003, 2010, 2011, 2013, 2014, 2015, 2016, 2017, 2018]	2003	2018	9
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			[2000, 2001, 2002, 2003, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	18
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			[2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2002	2016	15
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	16
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1			[2002, 2004, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2002	2015	11
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			[2004, 2006, 2008, 2010, 2011, 2012, 2013, 2016]	2004	2016	8
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			[2006, 2007, 2008, 2012, 2013, 2014, 2015, 2017]	2006	2017	8
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	492	Monaco	4	155	Western Europe	Country	7.424214814	43.73532918	MCO	1	1			[2000, 2004, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017]	2000	2017	10
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1			[2000, 2002, 2004, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	13
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2016, 2017, 2018]	2000	2018	17
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			[2000, 2001, 2002, 2003, 2004, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2016, 2017, 2018]	2000	2018	15
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			[2008, 2009]	2008	2009	2
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1			[2004, 2005, 2006, 2012, 2013, 2016, 2017, 2018]	2004	2018	8
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2009, 2013]	2000	2013	9
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1			[2000, 2001, 2002, 2003, 2006, 2008, 2010, 2014]	2000	2014	8
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2016, 2017]	2000	2017	15
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	533	Aruba	5	29	Caribbean	Country	-69.97050586	12.50878756	ABW	0	1			[2000, 2001, 2002, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	15
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1			[2000, 2001, 2002, 2003, 2008, 2009, 2014, 2015, 2017]	2000	2017	9
SD_XPD_ESED	Proportion of total government spending on essential services, education (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1			[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2001	2016	16
