series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	years	min_year	max_year	n_years
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			_T	Both sexes	[2014, 2015]	2014	2015	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			F	Female	[2014, 2015]	2014	2015	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			F	Female	[2016]	2016	2016	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			_T	Both sexes	[2016]	2016	2016	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			M	Male	[2016]	2016	2016	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			F	Female	[2016, 2017, 2018]	2016	2018	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			M	Male	[2016, 2017, 2018]	2016	2018	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			_T	Both sexes	[2013, 2014, 2015, 2016, 2017]	2013	2017	5
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			M	Male	[2013, 2014, 2015, 2016, 2017]	2013	2017	5
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			F	Female	[2013, 2014, 2015, 2016, 2017]	2013	2017	5
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			M	Male	[2014, 2015]	2014	2015	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			_T	Both sexes	[2014, 2015]	2014	2015	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			F	Female	[2014, 2015]	2014	2015	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			_T	Both sexes	[2015, 2016]	2015	2016	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			F	Female	[2014]	2014	2014	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			_T	Both sexes	[2014]	2014	2014	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			M	Male	[2014]	2014	2014	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			M	Male	[2014, 2015, 2016, 2017, 2018]	2014	2018	5
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			_T	Both sexes	[2014, 2015, 2016, 2017, 2018]	2014	2018	5
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			F	Female	[2014, 2015, 2016, 2017, 2018]	2014	2018	5
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			M	Male	[2018]	2018	2018	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			_T	Both sexes	[2018]	2018	2018	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			F	Female	[2018]	2018	2018	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			M	Male	[2017]	2017	2017	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			_T	Both sexes	[2017]	2017	2017	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			F	Female	[2017]	2017	2017	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			M	Male	[2016, 2017, 2018]	2016	2018	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			_T	Both sexes	[2016, 2017, 2018]	2016	2018	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			F	Female	[2016, 2017, 2018]	2016	2018	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			_T	Both sexes	[2014, 2018]	2014	2018	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			F	Female	[2014, 2018]	2014	2018	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			M	Male	[2014, 2018]	2014	2018	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			F	Female	[2016, 2017]	2016	2017	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			_T	Both sexes	[2016, 2017]	2016	2017	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			M	Male	[2016, 2017]	2016	2017	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			_T	Both sexes	[2013, 2014, 2015, 2016, 2017, 2018]	2013	2018	6
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			M	Male	[2014, 2015, 2016, 2017, 2018]	2014	2018	5
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			F	Female	[2014, 2015, 2016, 2017, 2018]	2014	2018	5
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			_T	Both sexes	[2018]	2018	2018	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			M	Male	[2014, 2015, 2016, 2017, 2018]	2014	2018	5
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			_T	Both sexes	[2014, 2015, 2016, 2017, 2018]	2014	2018	5
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			F	Female	[2014, 2015, 2016, 2017, 2018]	2014	2018	5
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			_T	Both sexes	[2013, 2014, 2015, 2016, 2017, 2018]	2013	2018	6
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			M	Male	[2015, 2016, 2017, 2018]	2015	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1			F	Female	[2015, 2016, 2017, 2018]	2015	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			M	Male	[2015, 2016, 2017, 2018]	2015	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1			F	Female	[2015, 2016, 2017, 2018]	2015	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			M	Male	[2014, 2017, 2018]	2014	2018	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			_T	Both sexes	[2014, 2017, 2018]	2014	2018	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			F	Female	[2014, 2017, 2018]	2014	2018	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			M	Male	[2017, 2018]	2017	2018	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			_T	Both sexes	[2017, 2018]	2017	2018	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			F	Female	[2017, 2018]	2017	2018	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			M	Male	[2014, 2015, 2016]	2014	2016	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			_T	Both sexes	[2014, 2015, 2016]	2014	2016	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			F	Female	[2014, 2015, 2016]	2014	2016	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			M	Male	[2017, 2018]	2017	2018	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			F	Female	[2017, 2018]	2017	2018	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			F	Female	[2016]	2016	2016	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			_T	Both sexes	[2016]	2016	2016	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			M	Male	[2016]	2016	2016	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			M	Male	[2015, 2016, 2017, 2018]	2015	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			F	Female	[2015, 2016, 2017, 2018]	2015	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			M	Male	[2016, 2017, 2018]	2016	2018	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			_T	Both sexes	[2016, 2017, 2018]	2016	2018	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			F	Female	[2016, 2017, 2018]	2016	2018	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			_T	Both sexes	[2016]	2016	2016	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			_T	Both sexes	[2015, 2016]	2015	2016	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			F	Female	[2015]	2015	2015	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			M	Male	[2015]	2015	2015	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			M	Male	[2014, 2015, 2016, 2017, 2018]	2014	2018	5
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			_T	Both sexes	[2014, 2015, 2016, 2017, 2018]	2014	2018	5
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1			F	Female	[2014, 2015, 2016, 2017, 2018]	2014	2018	5
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			_T	Both sexes	[2017, 2018]	2017	2018	2
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			F	Female	[2018]	2018	2018	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1			M	Male	[2018]	2018	2018	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			_T	Both sexes	[2016]	2016	2016	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			F	Female	[2014, 2015, 2016, 2018]	2014	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			_T	Both sexes	[2014, 2015, 2016, 2018]	2014	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1			M	Male	[2014, 2015, 2016, 2018]	2014	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1			F	Female	[2014, 2015, 2016, 2018]	2014	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1			_T	Both sexes	[2014, 2015, 2016, 2018]	2014	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	446	China, Macao Special Administrative Region	4	30	Eastern Asia	Country	113.5665388	22.1237259	MAC	0	1			M	Male	[2014, 2015, 2016, 2018]	2014	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			M	Male	[2016]	2016	2016	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			F	Female	[2016]	2016	2016	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1			_T	Both sexes	[2016]	2016	2016	1
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			M	Male	[2015, 2017, 2018]	2015	2018	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			_T	Both sexes	[2015, 2017, 2018]	2015	2018	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			F	Female	[2015, 2017, 2018]	2015	2018	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			M	Male	[2015, 2016, 2017, 2018]	2015	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			F	Female	[2015, 2016, 2017, 2018]	2015	2018	4
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			M	Male	[2016, 2017, 2018]	2016	2018	3
IT_MOB_OWN	Proportion of individuals who own a mobile telephone, by sex (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1			_T	Both sexes	[2016, 2017, 2018]	2016	2018	3
