series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	15	Northern Africa	3	2	Africa	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	15	Northern Africa	3	2	Africa	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	150	Europe	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	150	Europe	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	150	Europe	2	1	World	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	151	Eastern Europe	3	150	Europe	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	151	Eastern Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	151	Eastern Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2017]	2017	2017	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	154	Northern Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	154	Northern Europe	3	150	Europe	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	154	Northern Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	155	Western Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	155	Western Europe	3	150	Europe	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	155	Western Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	19	Americas	2	1	World	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	19	Americas	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	19	Americas	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	199	Least Developed Countries (LDC)	1			Group								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	199	Least Developed Countries (LDC)	1			Group								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	199	Least Developed Countries (LDC)	1			Group								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	2	Africa	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	2	Africa	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	2	Africa	2	1	World	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	202	Sub-Saharan Africa	3	2	Africa	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	202	Sub-Saharan Africa	3	2	Africa	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	202	Sub-Saharan Africa	3	2	Africa	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	21	Northern America	3	19	Americas	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	21	Northern America	3	19	Americas	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	21	Northern America	3	19	Americas	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	223	Eastern Asia (excluding Japan and China)	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	223	Eastern Asia (excluding Japan and China)	3	142	Asia	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	223	Eastern Asia (excluding Japan and China)	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015]	2015	2015	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015]	2015	2015	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015]	2015	2015	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2016, 2017]	2016	2017	2
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2016, 2017]	2016	2017	2
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2016, 2017]	2016	2017	2
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2017]	2017	2017	1
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	30	Eastern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	30	Eastern Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	30	Eastern Asia	3	142	Asia	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3
AG_PRD_FIESMSIN	Total population in moderate or severe food insecurity (thousands of people)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3
