goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1			[2005, 2010]	2005	2010	2	NUMBER	Number	G	Global	1.0					19.0										19.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2005	2019	15	NUMBER	Number	G	Global	48.0	58.0	20.0	20.0	10.0	72.0	6.0	13.0	16.0	28.0	11.0	17.0	11.0	4.0	2.0	2.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			[2017]	2017	2017	1	NUMBER	Number	G	Global													38.0			38.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016, 2018]	2006	2018	10	NUMBER	Number	G	Global		1.0	3.0	15.0	6.0	1.0	39.0	4.0	1.0			9.0		5.0		5.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			[2017]	2017	2017	1	NUMBER	Number	G	Global													1.0			1.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			[2007, 2010, 2011, 2012, 2013, 2014]	2007	2014	6	NUMBER	Number	G	Global			113.0			646.0	89.0	5.0	3887.0	1.0						1.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			[2007, 2008, 2009, 2012, 2016]	2007	2016	5	NUMBER	Number	G	Global			127.0	326.0	331.0			1.0				7935.0				7935.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2005	2015	11	NUMBER	Number	G	Global	38.0	34.0	4352.0	31.0	175.0	949.0	163.0	96.0	12.0	9.0	28.0					28.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			[2012, 2016, 2017]	2012	2017	3	NUMBER	Number	G	Global								1.0				7.0	14.0			14.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			[2005, 2006, 2007, 2008]	2005	2008	4	NUMBER	Number	G	Global	62.0	301.0	66.0	24.0												24.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			[2005, 2010]	2005	2010	2	NUMBER	Number	G	Global	11.0					600.0										600.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	13	NUMBER	Number	G	Global		8.0	277.0	458.0	42.0	87.0	146.0	59.0	23.0	87.0	277.0	338.0	10923.0	89.0		89.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			[2012, 2016, 2018]	2012	2018	3	NUMBER	Number	G	Global								23.0				144.0		3.0		3.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2005	2019	15	NUMBER	Number	G	Global	458.0	212.0	142.0	265.0	193.0	178.0	124.0	305.0	109.0	146.0	107.0	141.0	184.0	141.0	68.0	68.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			[2016, 2017, 2018]	2016	2018	3	NUMBER	Number	G	Global												4367.0	11611.0	8526.0		8526.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012]	2005	2012	8	NUMBER	Number	G	Global	44.0	117.0	12.0	75.0	141.0	39.0	152.0	13.0								13.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			[2017, 2018, 2019]	2017	2019	3	NUMBER	Number	G	Global													5.0	17.0	14.0	14.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			[2008, 2010, 2016, 2018, 2019]	2008	2019	5	NUMBER	Number	G	Global				10.0		1786.0						14.0		207.0	233.0	233.0			Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
