goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	13.0	11.0	15.0	9.8	8.4	11.0	9.8	8.4	11.0	9.9	8.5	11.0	8.7	7.5	10.0	8.0	6.9	9.3	7.3	6.2	8.4	6.6	5.6	7.6	5.9	5.0	6.8	5.9	5.1	6.8	5.8	4.9	6.7	5.8	4.9	6.7	5.7	4.9	6.6	5.9	5.1	6.9	6.1	5.2	7.1	8.0	6.8	9.2	8.0	6.9	9.3	7.4	6.4	8.6	7.3	6.2	8.4	7.3					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	6.1	5.2	7.0	1.5	1.3	1.7	5.9	5.0	6.8	1.5	1.2	1.7	5.6	4.8	6.5	8.5	7.2	9.8	5.6	4.8	6.4	2.7	2.3	3.2	1.3	1.2	1.6	4.0	3.4	4.6	9.1	7.8	11.0	7.7	6.6	8.9	3.8	3.3	4.4	13.0	11.0	15.0	3.7	3.2	4.3	4.9	4.2	5.7	3.6	3.1	4.2	1.2	1.0	1.4	6.0	5.1	6.9	6.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	216.0	103.0	369.0	214.0	103.0	364.0	212.0	103.0	359.0	209.0	103.0	353.0	206.0	102.0	347.0	203.0	100.0	341.0	199.0	99.0	335.0	196.0	97.0	328.0	191.0	95.0	321.0	187.0	92.0	315.0	183.0	90.0	308.0	178.0	87.0	300.0	173.0	84.0	293.0	168.0	81.0	286.0	165.0	80.0	281.0	160.0	77.0	273.0	156.0	75.0	265.0	152.0	73.0	258.0	148.0	72.0	251.0	148.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	373.0	286.0	472.0	275.0	211.0	348.0	281.0	215.0	355.0	400.0	306.0	506.0	428.0	328.0	542.0	449.0	344.0	569.0	501.0	383.0	634.0	433.0	331.0	547.0	424.0	325.0	536.0	344.0	264.0	436.0	347.0	266.0	439.0	409.0	313.0	518.0	407.0	311.0	514.0	472.0	361.0	596.0	473.0	362.0	598.0	559.0	428.0	707.0	575.0	441.0	728.0	422.0	323.0	533.0	349.0	267.0	441.0	349.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	30	Eastern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	106.0	82.0	130.0	104.0	81.0	127.0	101.0	80.0	121.0	98.0	79.0	117.0	95.0	77.0	112.0	92.0	77.0	108.0	90.0	76.0	103.0	87.0	75.0	99.0	85.0	74.0	95.0	84.0	73.0	94.0	79.0	70.0	89.0	78.0	69.0	88.0	77.0	68.0	87.0	74.0	65.0	83.0	71.0	63.0	80.0	69.0	61.0	77.0	67.0	59.0	75.0	67.0	59.0	75.0	65.0	57.0	73.0	65.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	7.3	6.2	8.4	5.2	4.4	6.0	5.9	5.0	6.8	6.1	5.2	7.0	7.5	6.4	8.7	7.1	6.1	8.2	6.4	5.4	7.3	6.4	5.4	7.3	6.1	5.2	7.1	5.7	4.9	6.6	4.7	4.0	5.4	4.8	4.1	5.6	5.5	4.7	6.4	5.3	4.5	6.1	5.2	4.5	6.0	4.7	4.0	5.5	4.4	3.8	5.1	4.7	4.0	5.5	4.5	3.8	5.2	4.5					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	128.0	110.0	148.0	131.0	112.0	151.0	133.0	114.0	154.0	136.0	116.0	157.0	138.0	118.0	160.0	141.0	121.0	163.0	144.0	123.0	166.0	146.0	125.0	169.0	149.0	127.0	172.0	128.0	109.0	148.0	231.0	198.0	267.0	234.0	200.0	270.0	171.0	146.0	198.0	196.0	167.0	226.0	177.0	152.0	205.0	165.0	141.0	191.0	118.0	101.0	137.0	116.0	99.0	134.0	100.0	85.0	115.0	100.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	0.0	0.0	0.0	0.55	0.47	0.64	1.1	0.95	1.3	2.2	1.9	2.6	2.2	1.9	2.5	1.7	1.4	1.9	1.1	0.94	1.3	3.3	2.8	3.8	5.5	4.7	6.3	5.4	4.7	6.3	4.3	3.7	5.0	2.2	1.8	2.5	1.1	0.92	1.2	0.54	0.46	0.62	0.0	0.0	0.0	5.2	4.5	6.1	6.3	5.4	7.2	3.1	2.7	3.6	2.1	1.8	2.4	2.1					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	80.0	61.0	101.0	75.0	57.0	94.0	78.0	59.0	98.0	57.0	44.0	73.0	80.0	61.0	101.0	88.0	68.0	112.0	83.0	63.0	105.0	79.0	61.0	100.0	108.0	83.0	137.0	133.0	101.0	168.0	104.0	80.0	132.0	125.0	96.0	158.0	86.0	66.0	109.0	78.0	60.0	99.0	76.0	58.0	96.0	71.0	54.0	90.0	66.0	51.0	84.0	66.0	51.0	84.0	63.0	48.0	80.0	63.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	316	Guam	4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	40.0	34.0	46.0	46.0	40.0	54.0	37.0	32.0	43.0	16.0	14.0	19.0	36.0	31.0	42.0	46.0	39.0	53.0	32.0	27.0	37.0	38.0	33.0	44.0	64.0	55.0	74.0	74.0	63.0	85.0	73.0	62.0	84.0	59.0	51.0	68.0	49.0	42.0	56.0	34.0	29.0	40.0	40.0	34.0	46.0	54.0	46.0	62.0	53.0	45.0	61.0	59.0	50.0	68.0	49.0	42.0	57.0	49.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	37.0	31.0	42.0	35.0	30.0	41.0	35.0	30.0	41.0	33.0	28.0	38.0	34.0	29.0	39.0	31.0	27.0	36.0	28.0	24.0	33.0	30.0	25.0	34.0	26.0	23.0	30.0	22.0	19.0	25.0	21.0	18.0	24.0	27.0	23.0	31.0	24.0	21.0	28.0	24.0	21.0	28.0	25.0	21.0	29.0	26.0	22.0	30.0	27.0	23.0	32.0	27.0	23.0	31.0	27.0	23.0	31.0	27.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	31.0	24.0	40.0	25.0	19.0	32.0	30.0	23.0	38.0	26.0	20.0	33.0	32.0	25.0	41.0	36.0	28.0	46.0	34.0	26.0	43.0	29.0	22.0	36.0	29.0	22.0	37.0	25.0	19.0	32.0	28.0	22.0	36.0	25.0	19.0	32.0	28.0	22.0	36.0	27.0	20.0	34.0	25.0	19.0	31.0	26.0	20.0	32.0	24.0	19.0	31.0	25.0	19.0	32.0	26.0	20.0	33.0	26.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	228.0	148.0	326.0	224.0	145.0	320.0	221.0	143.0	315.0	218.0	141.0	311.0	214.0	139.0	306.0	210.0	136.0	300.0	206.0	133.0	294.0	200.0	130.0	286.0	195.0	126.0	279.0	190.0	123.0	272.0	186.0	120.0	266.0	183.0	118.0	261.0	180.0	116.0	257.0	177.0	115.0	253.0	177.0	114.0	253.0	177.0	114.0	252.0	176.0	114.0	252.0	176.0	114.0	252.0	176.0	114.0	251.0	176.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	71.0	54.0	89.0	71.0	54.0	90.0	99.0	76.0	125.0	106.0	81.0	134.0	101.0	77.0	128.0	107.0	82.0	135.0	119.0	91.0	150.0	99.0	76.0	126.0	109.0	84.0	138.0	128.0	98.0	161.0	119.0	91.0	150.0	118.0	90.0	149.0	124.0	95.0	157.0	112.0	86.0	141.0	89.0	68.0	113.0	93.0	71.0	118.0	94.0	72.0	118.0	84.0	65.0	107.0	83.0	63.0	105.0	83.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	270.0	175.0	386.0	274.0	177.0	392.0	277.0	179.0	395.0	277.0	180.0	396.0	276.0	179.0	394.0	272.0	176.0	389.0	266.0	172.0	380.0	257.0	167.0	368.0	248.0	160.0	354.0	238.0	154.0	340.0	229.0	148.0	327.0	220.0	157.0	294.0	213.0	165.0	267.0	206.0	166.0	251.0	200.0	154.0	253.0	194.0	154.0	238.0	188.0	144.0	237.0	181.0	139.0	229.0	176.0	135.0	222.0	176.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	34	Southern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	263.0	147.0	378.0	263.0	147.0	378.0	262.0	147.0	376.0	260.0	147.0	374.0	259.0	146.0	371.0	256.0	145.0	367.0	252.0	143.0	361.0	248.0	141.0	355.0	243.0	139.0	348.0	239.0	137.0	340.0	234.0	135.0	332.0	229.0	133.0	325.0	224.0	131.0	318.0	220.0	129.0	311.0	216.0	145.0	286.0	211.0	147.0	275.0	206.0	151.0	262.0	202.0	151.0	253.0	198.0	148.0	247.0	198.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	122.0	93.0	154.0	93.0	72.0	118.0	81.0	62.0	102.0	71.0	55.0	90.0	62.0	47.0	78.0	56.0	43.0	71.0	52.0	40.0	66.0	44.0	34.0	56.0	44.0	34.0	56.0	45.0	34.0	57.0	43.0	33.0	55.0	48.0	36.0	60.0	44.0	33.0	55.0	42.0	32.0	54.0	39.0	30.0	49.0	40.0	31.0	50.0	39.0	30.0	49.0	37.0	28.0	47.0	37.0	28.0	47.0	37.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	105.0	90.0	121.0	117.0	100.0	135.0	108.0	92.0	124.0	101.0	87.0	117.0	97.0	83.0	112.0	96.0	82.0	111.0	94.0	80.0	108.0	90.0	77.0	104.0	93.0	79.0	107.0	86.0	73.0	99.0	81.0	70.0	94.0	78.0	67.0	90.0	78.0	67.0	91.0	77.0	66.0	89.0	77.0	66.0	89.0	72.0	62.0	83.0	70.0	60.0	81.0	68.0	58.0	78.0	67.0	57.0	77.0	67.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	35.0	30.0	40.0	33.0	28.0	38.0	31.0	26.0	36.0	31.0	26.0	36.0	26.0	22.0	30.0	21.0	18.0	24.0	19.0	17.0	22.0	18.0	15.0	20.0	16.0	14.0	19.0	15.0	13.0	17.0	18.0	15.0	20.0	15.0	13.0	17.0	14.0	12.0	16.0	12.0	10.0	14.0	9.4	8.0	11.0	10.0	8.6	12.0	8.7	7.4	10.0	7.7	6.6	8.9	6.4	5.5	7.4	6.4					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.3	By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases	C030302	3.3.2	Tuberculosis incidence per 100,000 population	2020.Q2.G.03	['health', 'diseases', 'communicable diseases', 'tuberculosis']	SH_TBS_INCID	Tuberculosis incidence (per 100,000 population)	35	South-Eastern Asia	3	142	Asia	Region								[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PER_100000_POP	Per 100,000 population	G	Global	381.0	321.0	441.0	378.0	319.0	437.0	375.0	317.0	433.0	371.0	314.0	428.0	366.0	310.0	422.0	361.0	306.0	416.0	355.0	301.0	409.0	349.0	296.0	403.0	345.0	292.0	398.0	342.0	289.0	394.0	337.0	285.0	388.0	332.0	281.0	383.0	328.0	278.0	379.0	325.0	275.0	375.0	321.0	271.0	371.0	317.0	268.0	366.0	313.0	265.0	362.0	309.0	261.0	358.0	305.0	256.0	353.0	305.0					Data extracted as of 8 January 2020, based on data originally compiled for the 2019 WHO Global TB Report	WHO Global Tuberculosis Report 2019 (http://www.who.int/tb/data/)		E: Estimated data
