goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13	NUMBER	Number	G	Global	29.0	16.0	34.0	1.0	308.0	76.0	322.0	5.0	1.0	722.0	88.0	1.0	670.0			670.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			[2016, 2017]	2016	2017	2	NUMBER	Number	G	Global												500.0	50000.0			50000.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			[2007]	2007	2007	1	NUMBER	Number	G	Global			3600.0													3600.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			[2005, 2006, 2007, 2008, 2009]	2005	2009	5	NUMBER	Number	G	Global	3339.0	5916.0	11420.0	11012.0	1294.0											1294.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2005	2015	11	NUMBER	Number	G	Global	5316.0	6406.0	25258.0	932.0	75260.0	10285.0	4365.0	1001.0	2608.0	599.0	22310.0					22310.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			[2016, 2017]	2016	2017	2	NUMBER	Number	G	Global												72.0	180.0			180.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2016]	2005	2016	9	NUMBER	Number	G	Global	5180225.0	10010954.0	3161611.0	2358997.0	5004155.0	6351815.0	2843212.0	4597.0				378.0				378.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	NUMBER	Number	G	Global	750.0	732.0	3133.0	482.0	1364.0	743.0	6911.0	1092.0	60.0	3169.0	548.0	2265.0	9389.0	12725.0		12725.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			[2012, 2018, 2019]	2012	2019	3	NUMBER	Number	G	Global								4280.0						150000.0	77756.0	77756.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			[2006, 2007, 2011]	2006	2011	3	NUMBER	Number	G	Global		208.0	15.0				5.0									5.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			[2008, 2009, 2010, 2012, 2013, 2016, 2017, 2018, 2019]	2008	2019	9	NUMBER	Number	G	Global				700.0	16608.0	47611.0		428000.0	3300.0			15190.0	31666.0	43242.0	38622.0	38622.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			[2018]	2018	2018	1	NUMBER	Number	G	Global														3.0		3.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			[2010, 2014]	2010	2014	2	NUMBER	Number	G	Global						470.0				3.0						3.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			[2012, 2014, 2017, 2018]	2012	2018	4	NUMBER	Number	G	Global								139.0		146.0			8330.0	512.0		512.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2005	2015	11	NUMBER	Number	G	Global	454599.0	201942.0	180014.0	18385.0	170964.0	440.0	720.0	441369.0	400000.0	129917.0	199460.0					199460.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
1	Goal 1	End poverty in all its forms everywhere	1.5	By 2030, build the resilience of the poor and those in vulnerable situations and reduce their exposure and vulnerability to climate-related extreme events and other economic, social and environmental shocks and disasters	C200303	1.5.1	Number of deaths, missing persons and directly affected persons attributed to disasters per 100,000 population	2020.Q2.G.03	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			[2005, 2006, 2007, 2016, 2017]	2005	2017	5	NUMBER	Number	G	Global	36644.0	582.0	102.0									42639.0	44365.0			44365.0			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.â. The nature of this data is a combination of C (Country) and E (Estimated).	United Nations Office for Disaster Risk Reduction (2020)		_X: Data nature not available
