goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	55.53	55.53	55.25	55.22	55.43	55.46	55.32	55.28	55.18	59.46	55.76	55.38	55.37	55.34	55.34				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	143	Central Asia	3	142	Asia	Region								[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	47.4	46.74	45.34	47.83	45.53	46.91	47.14	45.39	45.11	43.12	43.02	43.05	41.68	41.34	41.34				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	33.94	33.97	34.94	34.88	35.3	35.07	35.61	35.63	35.14	36.07	35.99	38.96	38.75	37.11	37.11				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	145	Western Asia	3	142	Asia	Region								[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	33.58	32.16	31.36	31.19	29.91	33.13	32.31	30.17	30.42	30.82	31.59	34.27	34.88	35.08	35.08				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	52.41	54.8	54.42	57.31	54.77	61.48	53.94	55.48	54.26	54.46	54.15	54.68	55.82	55.55	55.55				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	15	Northern Africa	3	2	Africa	Region								[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	41.26	40.5	39.99	39.46	38.83	38.95	38.81	40.12	39.27	40.27	40.76	40.3	39.56	39.66	39.66				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	150	Europe	2	1	World	Region								[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	57.99	57.56	57.23	57.46	57.85	59.82	58.7	56.92	57.06	57.18	57.2	56.68	56.92	56.62	56.62				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	64.36	60.64	54.85	51.55	53.75	52.42	54.58	59.65	59.68	60.19	60.66	61.36	62.03	62.13	62.13				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	49.91	49.64	48.73	48.09	48.38	48.63	47.84	48.02	48.88	50.06	50.74	51.57	51.49	51.32	51.32				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	52.23	51.79	51.44	51.51	50.83	53.55	53.87	51.65	52.74	52.75	52.39	52.7	53.08	53.03	53.03				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	35.74	34.4	35.3	35.54	35.42	35.16	35.14	35.07	34.84	34.65	35.09	35.33	34.98	34.8	34.8				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	52.04	50.92	51.12	52.95	51.27	50.74	50.35	51.45	51.36	51.48	50.67	51.8	53.11	53.24	53.24				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	46.3	46.35	45.51	44.4	43.39	42.91	41.36	40.45	39.56	39.23	38.94	39.15	39.63	39.4	39.4				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	58.46	57.12	57.05	56.0	57.29	59.87	56.44	55.71	56.04	57.71	56.62	56.47	55.76	56.03	56.03				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	63.08	63.49	61.04	59.58	59.94	62.19	61.52	60.83	60.15	59.88	57.93	59.01	58.32	58.15	58.15				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	38.21	40.12	38.14	36.87	37.86	39.14	37.33	37.83	37.05	37.94	38.5	38.61	38.49	38.18	38.18				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	53.9	56.48	54.1	53.58	55.28	58.37	57.34	57.57	55.9	53.34	51.26	49.76	49.17	48.88	48.88				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	199	Least Developed Countries (LDC)	1			Group								[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	43.71	43.01	42.79	42.48	42.61	44.19	42.97	43.07	43.09	42.85	42.79	43.83	43.65	43.49	43.49				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	202	Sub-Saharan Africa	3	2	Africa	Region								[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	51.46	50.9	50.87	50.3	49.86	51.27	50.67	50.98	51.55	51.72	51.78	52.69	52.69	52.45	52.45				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	51.13	50.56	50.54	50.65	51.34	52.21	53.03	52.19	53.55	52.65	51.8	50.06	50.88	50.44	50.44				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	48.17	49.32	48.35	47.45	47.9	48.99	49.06	48.67	47.76	46.56	46.75	48.45	47.51	46.64	46.64				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	61.31	60.89	60.74	61.14	60.73	63.22	59.89	60.83	59.64	59.14	58.62	58.65	59.11	58.14	58.14				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	21	Northern America	3	19	Americas	Region								[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	61.68	60.7	60.65	60.91	61.07	60.48	59.44	59.25	59.26	58.82	58.74	59.31	59.22	58.81	58.81				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	52.93	51.5	51.7	51.79	53.76	56.9	56.01	55.63	51.11	52.42	50.42	50.41	50.13	50.8	50.8				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	Labour share of GDP	2020.Q2.G.03	['income distribution', 'wages', 'social security']	SL_EMP_GTOTL	Labour share of GDP (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global	44.32	44.56	45.21	45.65	44.29	49.28	47.82	48.76	50.95	51.83	51.24	53.24	53.03	52.12	52.12				ILO modelled estimates, July 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
