goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2005	value_2015	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	37.2	25.0	31.3	31.3			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	158	Other non-specified areas in Eastern Asia	4	30	Eastern Asia	Country								[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	10.9	5.5	5.2	5.2			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	World Prison Brief - Institute for Crime and Justice Policy Research (WPB-ICPR)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	16	American Samoa	4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	12.8	12.7	12.3	12.3			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	World Prison Brief - Institute for Crime and Justice Policy Research (WPB-ICPR)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	41.1	33.3	32.6	32.6			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	3.7	16.9	14.6	14.6			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	World Prison Brief - Institute for Crime and Justice Policy Research (WPB-ICPR)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	20.1	20.6	20.6	20.6			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	31.4	21.6	27.6	27.6			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	17.0	20.1	26.4	26.4			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	199	Least Developed Countries (LDC)	1			Group								[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	55.3	50.0	49.8	49.8			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	UNODC		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	24.6	64.2	50.7	50.7			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Crime and Justice Policy Research (WPB-ICPR)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	202	Sub-Saharan Africa	3	2	Africa	Region								[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	44.3	40.6	41.0	41.0			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	UNODC		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	17.5	11.5	8.4	8.4			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	93.7	71.0	62.3	62.3			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Crime and Justice Policy Research (WPB-ICPR)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	27.9	29.6	32.8	32.8			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	21.0	21.9	30.3	30.3			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Crime and Justice Policy Research (WPB-ICPR)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	62.0	57.6	51.5	51.5			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Crime and Justice Policy Research (WPB-ICPR)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	63.1	38.8	33.8	33.8			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Crime and Justice Policy Research (WPB-ICPR)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	28.8	23.4	31.1	31.1			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	25.6	23.4	20.2	20.2			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	234	Faroe Islands	4	154	Northern Europe	Country	-7.122044325	62.21228119	FRO	0	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	26.1	29.0	30.6	30.6			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Crime and Justice Policy Research (WPB-ICPR)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	63.7	48.4	48.0	48.0			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	World Prison Brief - Institute for Crime and Justice Policy Research (WPB-ICPR)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	8.7	22.7	25.9	25.9			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	World Prison Brief - Institute for Crime and Justice Policy Research (WPB-ICPR)		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.3	Promote the rule of law at the national and international levels and ensure equal access to justice for all	C160302	16.3.2	Unsentenced detainees as a proportion of overall prison population	2020.Q2.G.03	['rule of law', 'administration of justice', 'detained persons']	VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			[2005, 2015, 2018]	2005	2018	3	PT	Percentage	G	Global	13.3	18.4	19.0	19.0			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2015]: 2015: Data refer to 3 year average 2013-2015 // [2018]: 2018: Data refer to 3 year average 2016-2018	United Nations Surveys on Crime Trends and the Operations of Criminal Justice Systems (UN-CTS)		C: Country data
