goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	PT	Percentage	G	Global							100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	PT	Percentage	G	Global					103.53		80.14		100.68		53.36		85.33		95.85		83.9		83.9				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	PT	Percentage	G	Global					77.27		75.26		62.91		73.96		78.22		70.53		65.08		65.08			[2004,2006]: Eurostat estimate.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	254	French Guiana	5	5	South America	Country	-53.23619089	3.922673437	GUF	0	1			[2007, 2008, 2013, 2014]	2007	2014	4	PT	Percentage	G	Global								3.21	20.86					190.98	99.59				99.59			[2007-2008]: Partial total. // [2013-2014]: Waste can be treated in another French department than that which produced the waste.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			[2000, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2014]	2000	2014	11	PT	Percentage	G	Global	100.0			100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0		100.0		100.0				100.0			[2000]: Data refer to waste produced from private health care centres, the source is the Environmental Health Survey. // [2003-2006,2008-2010,2012,2014]: Data refer to waste collected from health care centres, the source is the environmental survey of health care centres.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	PT	Percentage	G	Global					102.78		100.17		106.72		95.56		95.97		94.08		93.32		93.32				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			[2004, 2006, 2008, 2010, 2012, 2014]	2004	2014	6	PT	Percentage	G	Global					87.08		67.93		62.07		37.08		36.35		52.03				52.03				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	100.85	29.98	34.18	42.78	940.4	43.42	4854.03	73.32	284.97	131.72	108.09	74.47	69.1	75.14	115.87	145.87	111.88	81.53	81.53				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	312	Guadeloupe	5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1			[2007, 2008, 2013, 2014, 2015, 2016]	2007	2016	6	PT	Percentage	G	Global								76.42	574.84					133.27	150.84	63.24	171.92		171.92			[2007-2008]: Partial total. // [2013-2016]: Waste can be treated in another French department than that which produced the waste.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global				0.06	0.13	0.12	0.09	99.88	84.96	9890.11	101.2	33022.65	44825.66	59.58	100.0	11.97	100.0	79.44	79.44			[2008-2011,2013-2017]: Information from the inventories of Persistent Organic Pollutants and obsolete pesticides.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	PT	Percentage	G	Global	99.59	99.9	99.56	99.54	99.32	98.35	98.18	98.21	98.3	97.53	96.51	95.18	94.29	94.14	95.23	93.96			93.96			[2003-2015]: Hazardous waste treated or disposed of during the year does not include the amount of hazardous waste being exported for recycling.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	PT	Percentage	G	Global					23.82		90.75		67.04		69.18		53.81		62.46		74.74		74.74			[2004,2006,2008]: Estimate.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1			[2004, 2008, 2010, 2012, 2014, 2016]	2004	2016	6	PT	Percentage	G	Global					129.4				149.31		95.46		71.57		100.0		99.99		99.99				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			[2017]	2017	2017	1	PT	Percentage	G	Global																		100.03	100.03				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			[2010, 2015]	2010	2015	2	PT	Percentage	G	Global											100.0					100.0			100.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	PT	Percentage	G	Global					16.94		26.94		25.93		13.53		14.44		17.92		14.68		14.68			[2006]: Estimate.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	PT	Percentage	G	Global					47.03		39.2		47.65		36.36		36.26		40.26		37.59		37.59				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006]	2000	2006	7	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	84.35												84.35				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global					4.05	1.04	23.05	108.63	81.58	46.61	28.14	25.7	35.63	45.97	39.0	34.33	35.15	314.92	314.92				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	PT	Percentage	G	Global					85.03		34.83		29.72		27.23		31.79		34.59		35.47		35.47				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			[2003, 2004, 2005, 2008, 2009, 2010, 2011, 2013]	2003	2013	8	PT	Percentage	G	Global				100.0	100.0	68.1			100.0	100.0	100.0	100.0		2656.07					2656.07			[2008,2011]: The clear difference between the data for 2010 and 2011 is that in 2010 phosphosom was classified as a liquid chemical and this classification was adjusted in 2011 to be in line with what is on the ground as this substance is disposed of in its solid form. This is the same for 2008 data. Phosphogypsum regarded as solid waste and included in the estimate. // [2009-2010]: The clear difference between the data for 2010 and 2011 is that in 2010 phosphosom was classified as a liquid chemical and this classification was adjusted in 2011 to be in line with what is on the ground as this substance is disposed of in its solid form. This is the same for 2008 data.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			[2017]	2017	2017	1	PT	Percentage	G	Global																		99.41	99.41			Excludes amount recycled. Source: Census of Industrial Production, 2017.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	(a) Hazardous waste generated per capita; and (b) proportion of hazardous waste treated, by type of treatment	2020.Q2.G.03	['hazardous wastes']	EN_HAZ_TRTDISR	Hazardous waste treated or disposed, rate (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	63.63	0.0	0.0	0.08	0.0	0.03	0.02	142.61	0.05	340.32	3.22	0.81	1.09	39.36	48.75	47.02	32.79	40.21	40.21			[2016-2017]: Production and consumption waste.	UNSTATS / Environment Live		C: Country data
