series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	years	min_year	max_year	n_years
IC_GEN_MGTL	Proportion of women in managerial positions (%)	15	Northern Africa	3	2	Africa	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
IC_GEN_MGTL	Proportion of women in managerial positions (%)	150	Europe	2	1	World	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
IC_GEN_MGTL	Proportion of women in managerial positions (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8
IC_GEN_MGTL	Proportion of women in managerial positions (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	F	Female	[2009]	2009	2009	1
IC_GEN_MGTL	Proportion of women in managerial positions (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	F	Female	[2004]	2004	2004	1
IC_GEN_MGTL	Proportion of women in managerial positions (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	F	Female	[2005, 2012]	2005	2012	2
IC_GEN_MGTL	Proportion of women in managerial positions (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	17
IC_GEN_MGTL	Proportion of women in managerial positions (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1	F	Female	[2009, 2010]	2009	2010	2
IC_GEN_MGTL	Proportion of women in managerial positions (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	199	Least Developed Countries (LDC)	1			Group						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
IC_GEN_MGTL	Proportion of women in managerial positions (%)	202	Sub-Saharan Africa	3	2	Africa	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
IC_GEN_MGTL	Proportion of women in managerial positions (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	21	Northern America	3	19	Americas	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
IC_GEN_MGTL	Proportion of women in managerial positions (%)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	F	Female	[2001]	2001	2001	1
IC_GEN_MGTL	Proportion of women in managerial positions (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	F	Female	[2005, 2013]	2005	2013	2
IC_GEN_MGTL	Proportion of women in managerial positions (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	F	Female	[2004, 2010, 2011, 2014]	2004	2014	4
IC_GEN_MGTL	Proportion of women in managerial positions (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	F	Female	[2004, 2005, 2007, 2011, 2014, 2016]	2004	2016	6
IC_GEN_MGTL	Proportion of women in managerial positions (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2017]	2000	2017	9
IC_GEN_MGTL	Proportion of women in managerial positions (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	F	Female	[2012]	2012	2012	1
IC_GEN_MGTL	Proportion of women in managerial positions (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	17
IC_GEN_MGTL	Proportion of women in managerial positions (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	F	Female	[2006, 2013, 2015]	2006	2015	3
IC_GEN_MGTL	Proportion of women in managerial positions (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	F	Female	[2005, 2010]	2005	2010	2
IC_GEN_MGTL	Proportion of women in managerial positions (%)	30	Eastern Asia	3	142	Asia	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
IC_GEN_MGTL	Proportion of women in managerial positions (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8
IC_GEN_MGTL	Proportion of women in managerial positions (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2017]	2000	2017	15
IC_GEN_MGTL	Proportion of women in managerial positions (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	F	Female	[2003, 2004, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2003	2016	9
IC_GEN_MGTL	Proportion of women in managerial positions (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	F	Female	[2002, 2017]	2002	2017	2
IC_GEN_MGTL	Proportion of women in managerial positions (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	F	Female	[2003]	2003	2003	1
IC_GEN_MGTL	Proportion of women in managerial positions (%)	34	Southern Asia	3	142	Asia	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
IC_GEN_MGTL	Proportion of women in managerial positions (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13
IC_GEN_MGTL	Proportion of women in managerial positions (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	35	South-Eastern Asia	3	142	Asia	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
IC_GEN_MGTL	Proportion of women in managerial positions (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	F	Female	[2000, 2005, 2010, 2012]	2000	2012	4
IC_GEN_MGTL	Proportion of women in managerial positions (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17
IC_GEN_MGTL	Proportion of women in managerial positions (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017]	2000	2017	16
IC_GEN_MGTL	Proportion of women in managerial positions (%)	364	Iran (Islamic Republic of)	4	34	Southern Asia	Country	54.19766348	32.74370885	IRN	1	1	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017]	2005	2017	10
IC_GEN_MGTL	Proportion of women in managerial positions (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	F	Female	[2007, 2012]	2007	2012	2
IC_GEN_MGTL	Proportion of women in managerial positions (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	F	Female	[2017]	2017	2017	1
IC_GEN_MGTL	Proportion of women in managerial positions (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	F	Female	[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2009	2017	9
IC_GEN_MGTL	Proportion of women in managerial positions (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	F	Female	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015]	2001	2015	14
IC_GEN_MGTL	Proportion of women in managerial positions (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	F	Female	[2005, 2015, 2016]	2005	2016	3
IC_GEN_MGTL	Proportion of women in managerial positions (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	F	Female	[2002, 2003, 2004, 2005, 2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2002	2017	14
IC_GEN_MGTL	Proportion of women in managerial positions (%)	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	F	Female	[2010, 2017]	2010	2017	2
IC_GEN_MGTL	Proportion of women in managerial positions (%)	419	Latin America and the Caribbean	3	19	Americas	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
IC_GEN_MGTL	Proportion of women in managerial positions (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	F	Female	[2004, 2007]	2004	2007	2
IC_GEN_MGTL	Proportion of women in managerial positions (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	F	Female	[2006, 2008]	2006	2008	2
IC_GEN_MGTL	Proportion of women in managerial positions (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1	F	Female	[2010]	2010	2010	1
IC_GEN_MGTL	Proportion of women in managerial positions (%)	432	Landlocked developing countries (LLDCs)	1			Group						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
IC_GEN_MGTL	Proportion of women in managerial positions (%)	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1	F	Female	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011]	2001	2011	10
IC_GEN_MGTL	Proportion of women in managerial positions (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	F	Female	[2005, 2010, 2012, 2015]	2005	2015	4
IC_GEN_MGTL	Proportion of women in managerial positions (%)	454	Malawi	5	14	Eastern Africa	Country	33.4884625	-13.40819859	MWI	1	1	F	Female	[2013]	2013	2013	1
IC_GEN_MGTL	Proportion of women in managerial positions (%)	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1	F	Female	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2001	2016	16
IC_GEN_MGTL	Proportion of women in managerial positions (%)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1	F	Female	[2000, 2014, 2016]	2000	2016	3
IC_GEN_MGTL	Proportion of women in managerial positions (%)	470	Malta	4	39	Southern Europe	Country	14.44617519	35.89194275	MLT	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1	F	Female	[2001, 2004]	2001	2004	2
IC_GEN_MGTL	Proportion of women in managerial positions (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2013, 2014, 2015, 2016, 2017]	2000	2017	10
IC_GEN_MGTL	Proportion of women in managerial positions (%)	496	Mongolia	4	30	Eastern Asia	Country	103.0728057	46.83892054	MNG	1	1	F	Female	[2000, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	11
IC_GEN_MGTL	Proportion of women in managerial positions (%)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	F	Female	[2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	12
IC_GEN_MGTL	Proportion of women in managerial positions (%)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1	F	Female	[2006, 2010, 2013, 2016, 2017]	2006	2017	5
IC_GEN_MGTL	Proportion of women in managerial positions (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	F	Female	[2004, 2005, 2006, 2007, 2008]	2004	2008	5
IC_GEN_MGTL	Proportion of women in managerial positions (%)	508	Mozambique	5	14	Eastern Africa	Country	38.18479941	-14.27963886	MOZ	1	1	F	Female	[2015]	2015	2015	1
IC_GEN_MGTL	Proportion of women in managerial positions (%)	51	Armenia	4	145	Western Asia	Country	44.93839317	40.29499741	ARM	1	1	F	Female	[2008, 2011, 2013, 2014, 2015, 2016, 2017]	2008	2017	7
IC_GEN_MGTL	Proportion of women in managerial positions (%)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1	F	Female	[2000, 2008, 2016]	2000	2016	3
IC_GEN_MGTL	Proportion of women in managerial positions (%)	513	Europe and Northern America	2	1	World	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
IC_GEN_MGTL	Proportion of women in managerial positions (%)	516	Namibia	5	18	Southern Africa	Country	17.21907885	-22.13817068	NAM	1	1	F	Female	[2000, 2004, 2010, 2012, 2013, 2014, 2016]	2000	2016	7
IC_GEN_MGTL	Proportion of women in managerial positions (%)	52	Barbados	5	29	Caribbean	Country	-59.5346489	13.13648273	BRB	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2013, 2014, 2015, 2016]	2000	2016	9
IC_GEN_MGTL	Proportion of women in managerial positions (%)	524	Nepal	4	34	Southern Asia	Country	83.94678863	28.25866332	NPL	1	1	F	Female	[2008]	2008	2008	1
IC_GEN_MGTL	Proportion of women in managerial positions (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	53	Australia and New Zealand	3	9	Oceania	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
IC_GEN_MGTL	Proportion of women in managerial positions (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19
IC_GEN_MGTL	Proportion of women in managerial positions (%)	548	Vanuatu	4	54	Melanesia	Country	167.0679779	-15.34445547	VUT	1	1	F	Female	[2009]	2009	2009	1
IC_GEN_MGTL	Proportion of women in managerial positions (%)	554	New Zealand	4	53	Australia and New Zealand	Country	170.4755673	-43.98721568	NZL	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008]	2000	2008	9
IC_GEN_MGTL	Proportion of women in managerial positions (%)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1	F	Female	[2003, 2004, 2005, 2006, 2012, 2014]	2003	2014	6
IC_GEN_MGTL	Proportion of women in managerial positions (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
IC_GEN_MGTL	Proportion of women in managerial positions (%)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1	F	Female	[2011, 2013, 2016]	2011	2016	3
IC_GEN_MGTL	Proportion of women in managerial positions (%)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1	F	Female	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18
