series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	disabilityStatus_code	disabilityStatus_desc	years	min_year	max_year	n_years
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	M	Male	PD	Persons with disability	[2006, 2009, 2011, 2013, 2015]	2006	2015	5
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	F	Female	PD	Persons with disability	[2006, 2009, 2011, 2013, 2015]	2006	2015	5
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Both sexes	PD	Persons with disability	[2006, 2009, 2011, 2013, 2015]	2006	2015	5
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	M	Male	PWD	Persons without disability	[2006, 2009, 2011, 2013, 2015]	2006	2015	5
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	F	Female	PWD	Persons without disability	[2006, 2009, 2011, 2013, 2015]	2006	2015	5
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Both sexes	_T	No breakdown by disability	[2006, 2009, 2011, 2013, 2015]	2006	2015	5
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	M	Male	_T	No breakdown by disability	[2006, 2009, 2011, 2013, 2015]	2006	2015	5
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	F	Female	_T	No breakdown by disability	[2006, 2009, 2011, 2013, 2015]	2006	2015	5
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	M	Male	_T	No breakdown by disability	[2010, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	7
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	_T	Both sexes	_T	No breakdown by disability	[2010, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	7
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	M	Male	PWD	Persons without disability	[2010, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	7
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	F	Female	_T	No breakdown by disability	[2010, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	7
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	_T	Both sexes	PD	Persons with disability	[2010, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	7
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	F	Female	PWD	Persons without disability	[2010, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	7
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	_T	Both sexes	PWD	Persons without disability	[2010, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	7
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	M	Male	PD	Persons with disability	[2010, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	7
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	F	Female	PD	Persons with disability	[2010, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	7
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	_T	Both sexes	_T	No breakdown by disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	M	Male	PD	Persons with disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	F	Female	PD	Persons with disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	_T	Both sexes	PD	Persons with disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	M	Male	PWD	Persons without disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	F	Female	PWD	Persons without disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	_T	Both sexes	PWD	Persons without disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	F	Female	_T	No breakdown by disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	M	Male	_T	No breakdown by disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	_T	Both sexes	PD	Persons with disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	F	Female	PD	Persons with disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	_T	Both sexes	PWD	Persons without disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	M	Male	PD	Persons with disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	M	Male	PWD	Persons without disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	F	Female	PWD	Persons without disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	M	Male	_T	No breakdown by disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	F	Female	_T	No breakdown by disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	_T	Both sexes	_T	No breakdown by disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	M	Male	_T	No breakdown by disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	F	Female	_T	No breakdown by disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	_T	Both sexes	_T	No breakdown by disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	M	Male	PWD	Persons without disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	F	Female	PWD	Persons without disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	_T	Both sexes	PWD	Persons without disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	M	Male	PD	Persons with disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	F	Female	PD	Persons with disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	_T	Both sexes	PD	Persons with disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	F	Female	PD	Persons with disability	[2005, 2013]	2005	2013	2
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	_T	Both sexes	_T	No breakdown by disability	[2005, 2013]	2005	2013	2
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	F	Female	_T	No breakdown by disability	[2005, 2013]	2005	2013	2
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	M	Male	_T	No breakdown by disability	[2005, 2013]	2005	2013	2
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	M	Male	PWD	Persons without disability	[2005, 2013]	2005	2013	2
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	F	Female	PWD	Persons without disability	[2005, 2013]	2005	2013	2
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	_T	Both sexes	PWD	Persons without disability	[2005, 2013]	2005	2013	2
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	_T	Both sexes	PD	Persons with disability	[2005, 2013]	2005	2013	2
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	M	Male	PD	Persons with disability	[2005, 2013]	2005	2013	2
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	M	Male	PD	Persons with disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	_T	Both sexes	PD	Persons with disability	[2012, 2015]	2012	2015	2
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	F	Female	PD	Persons with disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	F	Female	PWD	Persons without disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	_T	Both sexes	PWD	Persons without disability	[2012, 2015]	2012	2015	2
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	F	Female	_T	No breakdown by disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	_T	Both sexes	_T	No breakdown by disability	[2012, 2015]	2012	2015	2
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	M	Male	_T	No breakdown by disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	M	Male	PWD	Persons without disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	F	Female	_T	No breakdown by disability	[2005, 2011, 2016]	2005	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	M	Male	_T	No breakdown by disability	[2005, 2011, 2016]	2005	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	_T	Both sexes	_T	No breakdown by disability	[2005, 2011, 2016]	2005	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	M	Male	PWD	Persons without disability	[2005, 2011, 2016]	2005	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	F	Female	PWD	Persons without disability	[2005, 2011, 2016]	2005	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	_T	Both sexes	PWD	Persons without disability	[2005, 2011, 2016]	2005	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	M	Male	PD	Persons with disability	[2016]	2016	2016	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	F	Female	PD	Persons with disability	[2016]	2016	2016	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	_T	Both sexes	PD	Persons with disability	[2016]	2016	2016	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	_T	Both sexes	_T	No breakdown by disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	F	Female	_T	No breakdown by disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	M	Male	PWD	Persons without disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	F	Female	PWD	Persons without disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	M	Male	_T	No breakdown by disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	_T	Both sexes	PWD	Persons without disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	M	Male	PD	Persons with disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	F	Female	PD	Persons with disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	_T	Both sexes	PD	Persons with disability	[2012]	2012	2012	1
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	_T	Both sexes	PD	Persons with disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	F	Female	_T	No breakdown by disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	_T	Both sexes	_T	No breakdown by disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	M	Male	PWD	Persons without disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	M	Male	_T	No breakdown by disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	_T	Both sexes	PWD	Persons without disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	F	Female	PWD	Persons without disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	M	Male	PD	Persons with disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	F	Female	PD	Persons with disability	[2012, 2015, 2016]	2012	2016	3
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	M	Male	_T	No breakdown by disability	[2012]	2012	2012	1
