series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	31.62031	35.84592	35.84592	31.62031	35.84592	35.84592	31.62031	35.84592	35.84592	31.62031	35.84592	35.84592	31.62031	38.12248	38.12248	31.62031	38.12248	38.12248	31.62031	38.12248	38.12248	31.62031	39.32607	39.32607	31.62031	39.32607	39.32607	31.62031	39.53916	39.53916	31.6578	39.53916	39.53916	31.6578	39.53916	39.53916	31.6578	39.53916	39.53916	32.49257	39.53916	39.53916	32.49257	39.53916	39.53916	32.49257	39.54133	39.54133	32.49257	39.54133	39.54133	32.49257	39.54133	39.54133	32.49257	39.54133	39.54133	32.49257	39.54133	39.54133	32.49257						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	74.23696	17.43695	19.38364	74.23696	20.0941	22.04079	74.23696	20.0941	22.04079	74.23696	20.0941	22.04079	74.23696	20.0941	22.04079	74.23696	20.0941	22.04079	74.23696	20.25183	22.19852	74.23696	21.29047	23.23716	74.23696	21.29047	23.23716	74.23696	22.74049	24.68717	74.23696	22.74049	24.68717	74.23696	22.74049	24.68717	74.237	30.85514	32.80019	74.237	35.32608	35.32608	74.237	35.32608	35.32608	74.237	35.32608	35.32608	74.237	35.32608	35.32608	74.237	35.32608	35.32608	74.237	35.32608	35.32608	74.237	35.32608	35.32608	74.237						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	143	Central Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	11.55176	11.38364	11.55176	11.55176	11.38364	11.55176	11.55176	11.38364	11.55176	11.55176	11.38364	11.55176	11.55176	11.38364	11.55176	11.55176	11.38364	11.55176	11.55176	11.38364	11.55176	11.55176	11.38364	11.55176	11.8046	11.63648	11.8046	12.14115	11.97303	12.14115	12.14115	11.97303	12.14115	12.14115	11.97303	12.14115	12.14115	11.97303	12.14115	12.22275	12.05463	12.22275	12.22275	12.05463	12.22275	12.22275	12.05463	12.22275	12.56967	12.56967	12.56967	12.56967	12.56967	12.56967	12.56967	12.56967	12.56967	12.56967	12.56967	12.56967	12.56967						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	36.84505	26.02796	26.02796	36.84505	26.0926	26.0926	36.84505	26.10174	26.10174	36.84505	26.11178	26.11178	36.84505	27.65844	27.65844	36.84505	28.30855	28.30855	36.84505	28.3105	28.3105	36.85395	28.86081	28.86081	38.27066	28.8621	28.8621	40.20306	28.89188	28.89188	41.11258	28.95781	28.95781	41.47287	29.01166	29.01166	41.99238	29.74172	29.74172	43.6935	29.97005	29.97005	43.6935	30.34534	30.34534	43.6935	30.75276	30.75276	43.6935	31.09379	31.09379	43.6935	31.1705	31.1705	43.6935	31.87874	31.87874	43.6935	32.51248	32.51248	43.6935						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	145	Western Asia	3	142	Asia	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	7.94176	7.87691	7.95805	8.03829	7.97344	8.05458	8.31825	8.24956	8.32759	9.26713	9.20516	9.27302	10.12891	10.06694	10.13479	10.427	10.36441	10.43262	10.93177	10.86974	10.93611	12.2138	12.15167	12.21728	14.46406	14.40328	14.4668	15.11397	15.05358	15.11542	15.15162	15.09139	15.1517	15.58003	15.58003	15.58003	15.66571	15.66571	15.66571	16.06152	16.06152	16.06152	16.57275	16.57275	16.57275	16.62745	16.62745	16.62745	16.87976	16.87976	16.87976	16.9029	16.9029	16.9029	16.99472	16.99472	16.99472	16.99494	16.99494	16.99494	16.99494						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	67.31274	17.46721	18.26435	67.31274	17.66753	18.49061	67.31274	17.82625	18.64934	67.31274	18.18634	18.97073	67.31274	18.26292	19.02457	67.31274	21.16789	21.83119	67.31274	21.24372	21.90376	67.31274	21.28409	21.94413	67.31274	22.53853	23.23989	67.31274	22.81447	23.506	67.31274	25.66412	26.22399	67.31274	25.7842	26.31315	67.31274	25.97152	26.37544	67.31274	26.0037	26.38885	67.31274	26.08516	26.42707	67.31274	26.32	26.62462	67.31274	26.75831	26.95443	67.31274	28.13818	28.13818	67.31274	28.13818	28.13818	67.31274	28.13818	28.13818	67.31274						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	15	Northern Africa	3	2	Africa	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	13.90292	13.90292	13.90292	14.27227	14.27227	14.27227	14.27227	14.27227	14.27227	16.39539	16.39539	16.39539	17.85804	17.85804	17.85804	18.7614	18.7614	18.7614	19.41649	19.41649	19.41649	21.47662	21.47662	21.47662	21.81755	21.81755	21.81755	21.82348	21.82348	21.82348	21.9788	21.9788	21.9788	21.9788	21.9788	21.9788	33.79825	33.79825	33.79825	34.54357	34.54357	34.54357	34.54357	34.54357	34.54357	34.54357	34.54357	34.54357	34.92734	34.92734	34.92734	34.92734	34.92734	34.92734	34.92735	34.92735	34.92735	34.92735	34.92735	34.92735	34.92735						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	150	Europe	2	1	World	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	44.85479	44.73129	44.96916	46.92474	46.81604	47.05167	48.97411	48.87464	49.10596	49.86712	49.76139	49.99183	55.285	55.18781	55.40739	56.74468	56.64643	56.84881	57.66261	57.55732	57.75436	61.04057	60.92038	61.12702	61.9902	61.88051	62.06794	62.44578	62.33335	62.51876	62.97135	62.87681	63.03943	63.54983	63.46224	63.61913	63.74899	63.67329	63.80774	64.64898	64.5752	64.70011	65.04393	64.99076	65.09218	65.15453	65.10418	65.18609	65.22742	65.17544	65.25646	65.31474	65.26342	65.34015	65.59217	65.59217	65.59217	65.5939	65.5939	65.5939	65.5939						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	25.75227	31.62031	31.62031	25.75227	31.62031	31.62031	25.75227	31.62031	31.62031	25.75227	31.62031	31.62031	26.68164	31.62031	31.62031	27.44985	31.62031	31.62031	27.44985	31.62031	31.62031	28.15392	31.62031	31.62031	28.15392	31.62031	31.62031	28.22454	31.62031	31.62031	29.62451	31.6578	31.6578	29.62451	31.6578	31.6578	29.62451	31.6578	31.6578	30.32768	32.49257	32.49257	31.03191	32.49257	32.49257	32.12462	32.49257	32.49257	32.12462	32.49257	32.49257	32.16895	32.49257	32.49257	32.81344	32.49257	32.49257	34.22263	32.49257	32.49257	34.22263						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_TERRS	Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	3.15037	69.61911	74.23696	3.222	69.61911	74.23696	3.95001	69.61911	74.23696	5.91769	69.61911	74.23696	6.38518	69.61911	74.23696	6.38518	69.61911	74.23696	8.19311	69.61911	74.23696	8.31565	69.61911	74.23696	8.39971	69.61911	74.23696	8.48964	69.61911	74.23696	8.55611	69.61911	74.23696	8.9136	69.61911	74.23696	8.9136	74.237	74.237	9.29743	74.237	74.237	9.29743	74.237	74.237	9.44624	74.237	74.237	9.55087	74.237	74.237	9.55087	74.237	74.237	9.93482	74.237	74.237	9.93482	74.237	74.237	9.93482						BirdLife International, IUCN and UNEP-WCMC (2019). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
