series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	143	Central Asia	3	142	Asia	Region						Y0T4	under 5 years old	[2000, 2005, 2010, 2015, 2019]	2000	2019	5	NUM_TH	Thousands	G	Global	563.3	347.1	892.6													482.1	378.0	611.5													507.1	419.8	610.8													536.0	354.8	799.9										502.9	267.4	921.7	502.9						Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M: Modeled data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	Y0T4	under 5 years old	[2000, 2007, 2009, 2012, 2016]	2000	2016	5	NUM_TH	Thousands	G	Global	16.4132																					28.73925						14.33806									10.14429												34.25224												34.25224					[2000]: Excl. north & east provinces // [2016]: (pending reanalysis)	[2000]: Sri Lanka demographic and health survey 2000. Colombo, Sri Lanka, 2001 (and additional analysis). // [2007]: Sri Lanka demographic and health survey 2006/07: Preliminary report and selected tables from the chapters of the final report (I:\UnitData\SURVEILLANCE\GDCGM\data sets\Sri Lanka\DHS_MoH 2006_07_WHO\DHS_web_links.htm, accessed 03/07/09). // [2009]: Nutrition and food security survey 2009. Colombo, Sri Lanka: Medical Research Institute, 2010. // [2012]: National nutrition and micronutrient survey. Part I: Anaemia among children aged 6-59 months and nutritional status of children and adults. Colombo, Sri Lanka, 2013 (and additional analysis). // [2016]:  Sri Lanka 2016 Demographic and Health Survey (SLDHS)		CA: Country adjusted data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	145	Western Asia	3	142	Asia	Region						Y0T4	under 5 years old	[2000, 2005, 2010, 2015, 2019]	2000	2019	5	NUM_TH	Thousands	G	Global	1562.3	1142.0	2122.5													1707.1	1256.0	2303.8													1937.0	1323.7	2801.6													2179.0	1321.4	3517.5										2272.5	1233.1	4050.5	2272.5						Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M: Modeled data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	Y0T4	under 5 years old	[2000, 2004, 2010, 2015]	2000	2015	4	NUM_TH	Thousands	G	Global	45.85645												83.18478																		64.12527															74.02243															74.02243						[2000]: EnquĂŞte par grappes Ă  indicateurs multiples: Rapport complet (MICS). N'Djamena: Direction Generale, Direction de la Statistique, des Etudes Economiques et Demographiques, Bureau Central de Recensement et UNICEF,January 2001 (and additional analysis). // [2004]: EnquĂŞte dĂŠmographique et de santĂŠ Tchad 2004. Demographic and Health Surveys. Calverton, Maryland, U.S.A. : INSEED et ORC Macro, 2005 (and additional analysis). // [2010]: EnquĂŞte par grappes Ă  indicateurs multiples (MICS), Tchad 2010: Rapport final. N'Djamena, RĂŠpublique du Tchad, 2011 (and additional analysis) // [2015]: EnquĂŞte DĂŠmographique et de SantĂŠ et Ă  Indicateurs Multiples du Tchad 2014-2015. Rockville, Maryland, USA: INSEED, MSP et ICF International, 2016 (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	15	Northern Africa	3	2	Africa	Region						Y0T4	under 5 years old	[2000, 2005, 2010, 2015, 2019]	2000	2019	5	NUM_TH	Thousands	G	Global	1755.5	1000.8	2993.3													1949.2	1074.9	3415.1													2345.9	1246.7	4232.9													2980.8	1522.1	5546.2										3282.0	1620.4	6260.1	3282.0						Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M: Modeled data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	Y0T4	under 5 years old	[2001, 2002, 2003, 2004, 2006, 2007, 2008, 2013, 2014]	2001	2014	9	NUM_TH	Thousands	G	Global				165.07137			150.0552			149.11738			147.65666						141.33659			118.51503			115.23643															126.0173			115.78519																		115.78519					[2001-2004,2006]: Converted estimates // [2007-2008,2013-2014]: 0-71 months	[2001]: National health service system. Santiago, Chile, 2002 (and additional analysis). // [2002]: National health service system. Santiago, Chile, 2003 (and additional analysis). // [2003-2004]: National health service system. Santiago, Chile, 2005. http://deis.minsal.cl/ev/en/ capturado el 9 de junio 2005 (and additional analysis). // [2006]: National health service system. Santiago, Chile, 2006. http://deis.minsal.cl/ev/en/ (and additional analysis). // [2007]: Ministerio de Salud. National Health Service System. Santiago, Chile, December 2007 (www.minsal.cl). // [2008]: Ministerio de Salud. National Health Service System. Santiago, Chile, December 2008 (www.minsal.cl). // [2013]: National health service system: 2013. Santiago, Chile, 2014 (and additional analysis). // [2014]: National health service system: 2014. Santiago, Chile, 2015 (and additional analysis).		CA: Country adjusted data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y0T4	under 5 years old	[2000, 2002, 2005, 2008, 2009, 2010, 2013]	2000	2013	7	NUM_TH	Thousands	G	Global	3015.5483						8436.08334									4904.41123									4799.32258			4779.58401			5586.19083									7891.27876																					7891.27876					[2000,2005]: NSS: 26 provinces // [2008-2009]: Adjusted NR to NA; NSS: 26 surveillance sites // [2010]: NSS: 25 provinces	[2000]: Nutritional status of children aged 0-5 years old in China (2000) - National (40 nutrition surveillance sites from 26 provinces). Beijing, China: Chinese Center for Disease Control and Prevention, 2010. // [2002]: [Trends and prevalence of malnutrition among Chinese children under five years old.] Acta Nutrimenta Sinica 2005;25:185-88 (and additional analysis). // [2005]: Nutritional status of children aged 0-5 years old in China (2005) - National (40 nutrition surveillance sites from 26 provinces). Beijing, China: Chinese Center for Disease Control and Prevention, 2010. // [2008]: Nutritional status of children aged 0-5 years old in China (2008) - National (26 nutrition surveillance sites from rural areas). Beijing, China: Chinese Center for Disease Control and Prevention, 2010. // [2009]: Nutrition and rapid economic development - 2010 research report on nutrition policy in China. Beijing, China: Chinese Center for Disease Control and Prevention, 2010 (and additional analysis). // [2010]: Nutritional status of children aged 0-5 years old in China (2010) - National (38 nutrition surveillance sites from 25 provinces). Beijing, China: Chinese Center for Disease Control and Prevention, 2012 (and additional analysis). // [2013]: China Nutrition and Health Surveillance (CNHS) 2013		CA: Country adjusted data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Y0T4	under 5 years old	[2000, 2004, 2010, 2016]	2000	2016	4	NUM_TH	Thousands	G	Global	232.79605												176.92079																		185.13989																		211.81099												211.81099						[2000]: Salud sexual y reproductiva en Colombia, encuesta nacional de demografia y salud 2000. Demographic and Health Surveys. Bogota, Colombia: PROFAMILIA, 2000 (and additional analysis). // [2004]: Resultados encuesta nacional de demografia y salud 2005. Demographic and  Health Surveys. Bogota, Colombia: Profamilia y Macro International Inc., 2005 (and additional analysis). // [2010]: Encuesta nacional de demografia y salud 2010. Demographic and  Health Surveys. Bogota, Colombia: Profamilia, 2011 (and additional analysis). // [2016]: Colombia National Survey of the Nutritional Situation 2015		CA: Country adjusted data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	Y0T4	under 5 years old	[2000, 2012]	2000	2012	2	NUM_TH	Thousands	G	Global	19.11473																																				11.82735																								11.82735						[2000]: EnquĂŞte a indicateurs multiples (MICS 2000): Rapport final (1er draft FĂŠvrier 2001). Moroni, Comoros: UNICEF, 2001 (and additional analysis). // [2012]: EnquĂŞte dĂŠmographique et de santĂŠ et Ă  indicateurs multiples aux Comores 2012. Demographic and Health Surveys and MICS. Rockville, MD 20850, USA : DGSP et ICF International, 2014 (and additional analysis).		CA: Country adjusted data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	Y0T4	under 5 years old	[2005, 2011, 2014]	2005	2014	3	NUM_TH	Thousands	G	Global																50.81999																		25.37458									45.43196																		45.43196						[2005]: EnquĂŞte dĂŠmographique et de santĂŠ du Congo 2005. Demographic and Health Surveys. Calverton, Maryland, USA : CNSEE et ORC Macro, 2006 (and additional analysis). // [2011]: EnquĂŞte dĂŠmographique et de santĂŠ du Congo (EDSC-II) 2011-2012. Demographic and Health Surveys. Calverton, Maryland, USA : CNSEE et ICF International, 2013 (and additional analysis). // [2014]: EnquĂŞte par grappes Ă  indicateurs multiples (MICS5 2014-2015), Rapport final. Brazzaville, Congo : Institut National de la Statistique et UNICEF (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	Y0T4	under 5 years old	[2001, 2007, 2010, 2013]	2001	2013	4	NUM_TH	Thousands	G	Global				600.41829																		773.88449									592.10633									593.97752																					593.97752						[2001]: EnquĂŞte nationale sur la situation des enfants et des femmes MICS2 / 2001. Rapport d'analyse. Kinshasa, RĂŠpublique DĂŠmocratique du Congo, juillet 2002 (and additional analysis). // [2007]: EnquĂŞte dĂŠmographique et de santĂŠ, RĂŠpublique DĂŠmocratique du Congo 2007. Demographic and Health Surveys. Calverton, Maryland, U.S.A.: MinistĂ¨re du Plan et Macro International, 2008 (and additional analysis). // [2010]: EnquĂŞte par grappes Ă  indicateurs multiples en RĂŠpublique DĂŠmocratique du Congo (MICS-RDC 2010). Rapport final, mai 2011. Kinshasa, RĂŠpublique DĂŠmocratique du Congo, 2011 (and additional analysis). // [2013]: EnquĂŞte dĂŠmographique et de santĂŠ en RĂŠpublique DĂŠmocratique du Congo 2013-2014. Demographic and Health Surveys. Rockville, Maryland, USA : MPSMRM, MSP et ICF International, 2014 (and additional analysis).		CA: Country adjusted data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y0T4	under 5 years old	[2008]	2008	2008	1	NUM_TH	Thousands	G	Global																									28.58393																																				28.58393						Encuesta nacional de nutricion 2008-2009. San Jose, Costa Rica, 2011.		CA: Country adjusted data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	199	Least Developed Countries (LDC)	1			Group						Y0T4	under 5 years old	[2000, 2005, 2010, 2015, 2019]	2000	2019	5	NUM_TH	Thousands	G	Global	3029.8	2058.6	4439.9													3333.1	2660.7	4169.3													3613.6	2961.8	4404.0													3880.2	2761.7	5433.7										4099.5	2512.0	6644.2	4099.5						Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M: Modeled data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	202	Sub-Saharan Africa	3	2	Africa	Region						Y0T4	under 5 years old	[2000, 2005, 2010, 2015, 2019]	2000	2019	5	NUM_TH	Thousands	G	Global	4788.5	4037.3	5539.7													5134.4	4403.6	5865.2													5548.1	4788.5	6307.7													5880.9	5037.4	6724.3										6061.1	5107.4	7014.8	6061.1						Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M: Modeled data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	Y0T4	under 5 years old	[2001]	2001	2001	1	NUM_TH	Thousands	G	Global				18.48091																																																									18.48091						6th nationwide anthropological survey of children and adolescents 2001, Czech Republic. Summary results. Prague, Czech Republic: National Institute of Public Health, 2006 (and additional analysis).		CA: Country adjusted data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	Y0T4	under 5 years old	[2001, 2014, 2018]	2001	2018	3	NUM_TH	Thousands	G	Global				38.693																																							29.49818												34.36066						34.36066						[2001]: EnquĂŞte dĂŠmographique et de santĂŠ au BĂŠnin 2001. Demographic and Health Surveys. Calverton, Maryland, USA: Institut National de la Statistique et de l'Analyse Economique et ORC Macro, 2002 (and additional analysis). // [2014]: EnquĂŞte par grappes Ă  indicateurs multiples 2014, Rapport final , Cotonou, BĂŠnin : Institut national de la statistique et de lâanalyse ĂŠconomique (and additional analysis) // [2018]: EnquĂŞte DĂŠmographique et de SantĂŠ au BĂŠnin, 2017-2018 : Indicateurs ClĂŠs. Cotonou, BĂŠnin et Rockville, Maryland, USA : INSAE et ICF		CA: Country adjusted data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	21	Northern America	3	19	Americas	Region						Y0T4	under 5 years old	[2000, 2005, 2010, 2015, 2019]	2000	2019	5	NUM_TH	Thousands	G	Global	1423.3	1366.6	1482.2													1583.5	1523.6	1645.6													1772.4	1708.9	1838.1													1838.4	1776.1	1902.6										1927.2	1865.0	1991.3	1927.2						Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M: Modeled data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y0T4	under 5 years old	[2000, 2002, 2006, 2007, 2013]	2000	2013	5	NUM_TH	Thousands	G	Global	69.09491						86.11023												73.55459			82.38956																		76.12625																					76.12625					[2006]: Converted estimates	[2000]: Encuesta por conglomerados de indicadores multiples (MICS-2000). Santo Domingo, D.N.: Secretariado TĂŠcnico de la Presidencia, Fondo de las Naciones Unidas para la Infancia (UNICEF), 2001 (and additional analysis). // [2002]: Encuesta demografica y de salud, ENDESA 2002. Demographic and Health Surveys. Santo Domingo, Republica Dominicana: Centro de Estudios Sociales y Demograficos, 2003 (and additional analysis). // [2006]: Encuesta nacional de hogares de proposito multiples (ENHOGAR 2006): Informe general. Santo Domingo, Republica Dominicana: ONE, 2008 (and additional analysis). // [2007]: Encuesta demogrĂĄfica y de salud 2007. Demographic and Health Surveys. Santo Domingo, RepĂşblica Dominicana: CESDEM y Macro International Inc., 2008 (and additional analysis). // [2013]: Encuesta demogrĂĄfica y de salud 2013. Demographic and Health Surveys. Santo Domingo, RepĂşblica Dominicana: CESDEM y ICF International, 2014 (and additional analysis).		CA: Country adjusted data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	Y0T4	under 5 years old	[2004, 2006, 2012, 2014]	2004	2014	4	NUM_TH	Thousands	G	Global													82.60848						80.64727																		118.67001						128.51529																		128.51529						[2004]: Encuesta demografĂ­a y de salud materna e infantil, ENDEMAIN 2004: Informe final.  Quito, Ecuador: CEPAR, 2005 (and additional analysis). // [2006]: Ecuador - Encuesta de Condiciones De Vida 2005-2006 v.1.4, V Ronda  (and additional analysis) // [2012]: RESUMEN EJECUTIVO. TOMO I. Encuesta Nacional de Salud y NutriciĂłn del Ecuador. ENSANUT-ECU 2011-2013 Ministerio de Salud PĂşblica/Instituto Nacional de EstadĂ­stica y Censos. (and additional analysis). // [2014]: Tabulados Encuesta de Condiciones de Vida 2014 - Sexta Ronda  (and additional analysis)		CA: Country adjusted data
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	Y0T4	under 5 years old	[2003, 2008, 2014]	2003	2014	3	NUM_TH	Thousands	G	Global										39.89765															34.84766																		37.48299																		37.48299						[2003]: Encuesta nacional de salud familiar (FESAL) 2002/03. Informe final (and additional analysis) // [2008]: Encuesta nacional de salud familiar, FESAL 2008. Informe resumido.  San Salvador, El Salvador: ADS, 2009 (and additional analysis). // [2014]: Encuesta nacional de salud 2014 - Encuesta de indicadores multiples por conglomerados 2014, Resultados principales. San Salvador, El Salvador: Ministerio de Salud e Instituto Nacional de Salud.		CA: Country adjusted data
