series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2005	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	3.7	17.7	17.7			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research 		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	20.1	19.8	19.8			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	31.4	23.0	23.0			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	17.0	23.0	23.0			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	24.6	46.1	46.1			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	16.8	8.7	8.7			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	27.9	31.2	31.2			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	21.0	23.3	23.3			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research 		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	62.0	62.5	62.5			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	63.1	34.1	34.1			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	28.8	27.2	27.2			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	25.6	22.8	22.8			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	234	Faroe Islands	4	154	Northern Europe	Country	-7.122044325	62.21228119	FRO	0	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	26.1	26.8	26.8			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	63.7	47.2	47.2			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	8.7	28.0	28.0			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research 		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	13.3	19.2	19.2			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	36.5	28.2	28.2			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	52.9	13.1	13.1			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	23.7	22.1	22.1			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	27.0	42.3	42.3			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research 		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	30.6	13.9	13.9			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research 		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	54.8	26.8	26.8			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research 		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	2.6	5.1	5.1			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research 		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	29.7	29.6	29.6			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	8.1	26.8	26.8			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research 		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	20.8	18.1	18.1			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	12.0	17.2	17.2			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	316	Guam	4	57	Micronesia	Country	144.7029305	13.35485404	GUM	0	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	43.5	41.5	41.5			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research 		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	57.6	47.7	47.7			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	46.0	50.9	50.9			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	33.2	33.0	33.0			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	106.9	69.0	69.0			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research 		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	65.3	56.0	56.0			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	11.5	20.3	20.3			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	24.6	21.1	21.1			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	10.2	13.7	13.7			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	67.9	67.2	67.2			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	20.4	30.1	30.1			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	46.6	32.0	32.0			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	15.8	16.5	16.5			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	22.4	27.1	27.1			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	37.1	17.3	17.3			[2005]: Italy: 2005: Data refer to 3 year average 2003-2005 and include prisoners with a first sentence who have appealed their sentence // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	14.1	26.5	26.5			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	15.0	11.1	11.1			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	15.6	15.1	15.1			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	81.0	30.8	30.8			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	WPB-ICPR: World Prison Brief-Institute for Criminal Policy Research 		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	23.2	20.9	20.9			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems		C: Country data
VC_PRS_UNSEC	Unsentenced detainees as a proportion of overall prison population (%)	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global	47.9	33.0	33.0			[2005]: 2005: Data refer to 3 year average 2003-2005 // [2017]: 2017: Data refer to 3 year average 2015-2017	UN-CTS/WPB-ICPR: United Nations Survey on Crime Trends and Operations of Criminal Justice Systems and World Prison Brief-Institute for Criminal Policy Research		C: Country data
