series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Reporting Type	Age
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2002.0	0.92	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2002.0	1.07	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2002.0	0.65	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2002.0	0.84	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2002.0	0.18	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	<15Y
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2002.0	0.76	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2002.0	0.27	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2002.0	0.47	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2003.0	0.41	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2003.0	0.24	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2003.0	0.65	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2003.0	0.17	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	<15Y
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2003.0	0.74	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2003.0	0.57	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2003.0	0.79	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2003.0	0.93	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2003.0	0.49	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2003.0	0.28	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2003.0	0.18	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2003.0	0.41	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2003.0	0.56	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2004.0	0.48	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2004.0	0.36	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2004.0	0.16	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2004.0	0.24	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2004.0	0.43	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2004.0	0.67	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2004.0	0.37	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2004.0	0.49	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2004.0	0.62	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2004.0	0.16	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	<15Y
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2004.0	0.56	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2004.0	0.78	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2004.0	0.20	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2005.0	0.32	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2005.0	0.17	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2005.0	0.65	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2005.0	0.49	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2005.0	0.15	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	<15Y
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2005.0	0.52	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2005.0	0.42	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2005.0	0.57	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2005.0	0.37	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2005.0	0.20	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2005.0	0.14	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2005.0	0.32	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2005.0	0.41	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2006.0	0.34	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2006.0	0.28	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2006.0	0.12	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2006.0	0.16	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2006.0	0.31	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2006.0	0.48	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2006.0	0.34	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2006.0	0.42	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2006.0	0.14	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	<15Y
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2006.0	0.53	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2006.0	0.42	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2006.0	0.14	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2006.0	0.27	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2007.0	0.23	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2007.0	0.12	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2007.0	0.36	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2007.0	0.44	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2007.0	0.34	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2007.0	0.12	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	<15Y
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2007.0	0.28	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2007.0	0.40	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2007.0	0.27	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2007.0	0.10	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2007.0	0.13	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2007.0	0.24	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2007.0	0.29	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2008.0	0.24	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2008.0	0.21	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2008.0	0.11	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2008.0	0.08	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2008.0	0.23	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2008.0	0.34	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2008.0	0.19	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2008.0	0.28	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2008.0	0.24	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2008.0	0.11	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	<15Y
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2008.0	0.36	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2008.0	0.31	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2008.0	0.10	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2009.0	0.08	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2009.0	0.27	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2009.0	0.30	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2009.0	0.20	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	116	Cambodia	2009.0	0.09	Float						UNAIDS		['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	<15Y
