series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Disability status	Reporting Type	Grounds of discrimination
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	4.5	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	_T	G	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	2.9	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PWD	G	SEX
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	5.1	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PWD	G	SEX
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	7.1	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	_T	G	SEX
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	14.0	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PD	G	SEX
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	5.4	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	_T	G	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	7.3	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PWD	G	SEX
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	2.7	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	_T	G	SEX
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	6.4	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PD	G	SEX
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	7.2	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PWD	G	ETHCOLLAN
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	16.3	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PD	G	ETHCOLLAN
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	7.0	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	_T	G	ETHCOLLAN
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	1.1	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PWD	G	DISHEA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	11.6	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PD	G	DISHEA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	1.4	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	_T	G	DISHEA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	0.7	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PWD	G	DISHEA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	5.2	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PWD	G	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	1.2	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	_T	G	DISHEA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	9.0	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PD	G	DISHEA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	4.8	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PD	G	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	0.9	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PWD	G	DISHEA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	1.0	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	_T	G	DISHEA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	6.4	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PD	G	DISHEA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	10.2	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PD	G	SEX
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	4.9	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	_T	G	SEX
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	3.0	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	_T	G	WEDLOCK
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	5.1	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	_T	G	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	4.1	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	E	PERCENT	BOTHSEX	PWD	G	POLVIEW
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	6.6	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PD	G	OTHER
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	9.6	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	_T	G	MARFAM
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	6.7	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	PWD	G	ETHCOLLAN
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	13.8	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PD	G	ETHCOLLAN
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	5.3	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	MALE	_T	G	POLVIEW
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	716	Zimbabwe	2019.0	2.2	Float						National Statistical Office - Multiple Indicator Cluster Surveys (MICS6)		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Sample size: 10129 women and 4178 men. Discrimination grounds (10): sex, age, ethnic or immigration origin, disability, religion or belief, marital status, pregnancy (only asked to women), political affiliation, born out of wedlock, other reason. Estimates: the aggregated data for both sexes are an indirect estimation from data for women and men. ']	C	PERCENT	FEMALE	PWD	G	POLVIEW
