series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Disability status	Reporting Type	Grounds of discrimination
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	10.4	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	PWD	G	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	15.4	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	PD	G	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	11.0	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	_T	G	RELIGION
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	3.5	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	PWD	G	MIG
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	6.2	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	PD	G	MIG
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	2.3	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	PWD	G	ETHCOLLAN
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	3.5	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	PD	G	ETHCOLLAN
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	2.4	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	_T	G	ETHCOLLAN
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	1.6	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	PWD	G	DISHEA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	7.5	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	PD	G	DISHEA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	2.1	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	_T	G	DISHEA
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	6.0	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	PWD	G	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	12.2	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	PD	G	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	6.6	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	_T	G	AGE
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	10.8	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 18-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	PWD	G	SEX
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	3.5	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	_T	G	MIG
VC_VOV_GDSD	Proportion of population reporting having felt discriminated against, by grounds of discrimination, sex and disability (%)	188	Costa Rica	2018.0	27.8	Float						National Statistical Office - Encuesta de Mujeres, Niñez y Adolescencia/MICS6		['Time period: refers only to occurrences in the last 12 months. Age: 15-49 years. Discrimination grounds (8): sex, age, ethnic origin, religion or belief, disability, nationality, sexual orientation, other reason.']	C	PERCENT	FEMALE	_T	G	ALL
