series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	6.26261	Float						INEC based on National time use survey 2017		['']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	14.33107	Float						INEC based on National time use survey 2017		['']	C	PERCENT	URBAN	FEMALE	15-24	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	24.77868	Float						INEC based on National time use survey 2017		['']	C	PERCENT	ALLAREA	FEMALE	25-44	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.37858	Float						INEC based on National time use survey 2017		['']	C	PERCENT	ALLAREA	MALE	15+	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	6.41651	Float						INEC based on National time use survey 2017		['']	C	PERCENT	URBAN	MALE	15-24	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	22.14571	Float						INEC based on National time use survey 2017		['']	C	PERCENT	ALLAREA	FEMALE	15+	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	9.17251	Float						INEC based on National time use survey 2017		['']	C	PERCENT	URBAN	MALE	45-54	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	25.45641	Float						INEC based on National time use survey 2017		['']	C	PERCENT	RURAL	FEMALE	55-64	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.15808	Float						INEC based on National time use survey 2017		['']	C	PERCENT	ALLAREA	MALE	12+	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	5.88054	Float						INEC based on National time use survey 2017		['']	C	PERCENT	RURAL	MALE	15-24	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	21.31639	Float						INEC based on National time use survey 2017		['']	C	PERCENT	ALLAREA	FEMALE	12+	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.21729	Float						INEC based on National time use survey 2017		['']	C	PERCENT	URBAN	MALE	12+	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	19.66534	Float						INEC based on National time use survey 2017		['']	C	PERCENT	RURAL	FEMALE	15-24	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.61257	Float						INEC based on National time use survey 2017		['']	C	PERCENT	RURAL	MALE	25-44	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	27.6035	Float						INEC based on National time use survey 2017		['']	C	PERCENT	RURAL	FEMALE	25-44	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	20.38943	Float						INEC based on National time use survey 2017		['']	C	PERCENT	URBAN	FEMALE	12+	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	25.83393	Float						INEC based on National time use survey 2017		['']	C	PERCENT	RURAL	FEMALE	45-54	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	23.76349	Float						INEC based on National time use survey 2017		['']	C	PERCENT	URBAN	FEMALE	55-64	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.24781	Float						INEC based on National time use survey 2017		['']	C	PERCENT	RURAL	MALE	15+	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	24.31156	Float						INEC based on National time use survey 2017		['']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	19.55764	Float						INEC based on National time use survey 2017		['']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	9.24699	Float						INEC based on National time use survey 2017		['']	C	PERCENT	RURAL	MALE	65+	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	8.4405	Float						INEC based on National time use survey 2017		['']	C	PERCENT	URBAN	MALE	15+	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	23.77365	Float						INEC based on National time use survey 2017		['']	C	PERCENT	ALLAREA	FEMALE	45-54	G
SL_DOM_TSPD	Proportion of time spent on unpaid domestic chores and care work, by sex, age and location (%)	188	Costa Rica	2017.0	19.32405	Float						INEC based on National time use survey 2017		['']	C	PERCENT	URBAN	FEMALE	65+	G
