series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2010	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	14.36423	14.554	27.6556	27.6556			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	0.834	2.9312	16.5008	16.5008				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	142	Asia	2	1	World	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	45.0911	60.80765	64.73376	64.73376			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	143	Central Asia	3	142	Asia	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	86.86224	89.60619	89.40788	89.40788			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	145	Western Asia	3	142	Asia	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	67.29422	71.17722	75.41831	75.41831			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	15	Northern Africa	3	2	Africa	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	20.55332	27.21522	36.78919	36.78919			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	150	Europe	2	1	World	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	96.21552	96.29701	96.38561	96.38561			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	151	Eastern Europe	3	150	Europe	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	99.55702	99.61681	99.63426	99.63426			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	0.0076	0.0123	0.0123			[2000]: NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	154	Northern Europe	3	150	Europe	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	78.68517	78.87653	79.04364	79.04364			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	155	Western Europe	3	150	Europe	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	51.83261	52.00728	52.72701	52.72701			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	30.2732	58.9126	62.119	62.119				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	16	American Samoa	4	61	Polynesia	Country	-170.7187269	-14.30587306	ASM	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	162	Christmas Island	4	53	Australia and New Zealand	Country	105.6426067	-10.4882473	CXR	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	166	Cocos (Keeling) Islands	4	53	Australia and New Zealand	Country	96.82633757	-12.18600682	CCK	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	0.15025	3.25199	13.09529	13.09529			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	175	Mayotte	5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	0.0	0.0	3.5831	3.5831				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	0.0	1.1882	24.1712	24.1712				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	14.97841	15.14763	16.40798	16.40798			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	0.7194	4.2761	4.2761			[2000]: NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	19	Americas	2	1	World	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	28.90845	30.2858	32.51937	32.51937			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	73.0504	75.3022	77.5521	77.5521				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	29.4867	44.2714	81.6725	81.6725				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	61.6514	61.9267	61.9302	61.9302				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	199	Least Developed Countries (LDC)	1			Group								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	16.79034	18.77387	27.02002	27.02002			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	2	Africa	2	1	World	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	9.60616	11.06996	20.63546	20.63546			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	202	Sub-Saharan Africa	3	2	Africa	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	9.37202	10.72464	20.28996	20.28996			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	100.0	100.0	100.0	100.0				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	19.7589	24.9428	38.1715	38.1715				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	52.2634	47.5655	46.6912	46.6912				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	21	Northern America	3	19	Americas	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	64.37992	66.08252	67.78535	67.78535			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	0.6928	0.9061	1.0453	1.0453				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	0.0	0.0	0.0	0.0				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	2.5825	2.619	2.6567	2.6567				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	54.8373	68.5169	69.0122	69.0122				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	234	Faroe Islands	4	154	Northern Europe	Country	-7.122044325	62.21228119	FRO	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	238	Falkland Islands (Malvinas)	5	5	South America	Country	-58.75246778	-51.74562601	FLK	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	239	South Georgia and the South Sandwich Islands	5	5	South America	Country	-36.90662765	-54.20736749	SGS	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	0.0	0.0	0.0	0.0				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	0.6426	0.6317	0.6213	0.6213				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	66.5479	65.4285	65.4285	65.4285				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	248	Åland Islands	4	154	Northern Europe	Country	19.80945969	60.1544901	ALA	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	42.9167	42.0708	42.7855	42.7855				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	254	French Guiana	5	5	South America	Country	-53.23619089	3.922673437	GUF	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	27.4932	27.4932			[2000,2005]: NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	258	French Polynesia	4	61	Polynesia	Country	-149.4052367	-17.67709294	PYF	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	260	French Southern Territories	5	14	Eastern Africa	Country	69.64849091	-49.6068576	ATF	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	0.0	14.5455	34.0909	34.0909				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	0.0	0.0	2.1223	2.1223				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	5.9436	7.5159	15.7083	15.7083				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	67.9668	67.9668	67.9668	67.9668				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	7.9094	10.8574	19.6559	19.6559				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	29	Caribbean	4	419	Latin America and the Caribbean	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	27.80648	43.17918	80.31908	80.31908			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	292	Gibraltar	4	39	Southern Europe	Country	-5.347561686	36.13895036	GIB	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	2.1235	2.1235	2.1235	2.1235				FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	30	Eastern Asia	3	142	Asia	Region								[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	33.01728	56.95707	63.03023	63.03023			Aggregate. Only countries with data for all years included;Data nature not available	FAO, Global Forest Resources Assessment		_X: Data nature not available
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		E: Estimated data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
AG_LND_FRSTMGT	Proportion of forest area under a long-term management plan (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			[2000, 2005, 2010]	2000	2010	3	PT	Percentage	G	Global	nan	nan	nan	nan			NA = A figure was not provided.	FAO, Global Forest Resources Assessment		C: Country data
