series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2010	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1			[2018, 2019]	2018	2019	2	NUMBER	Number	G	Global							1.0	1.0	1.0			Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			[2000, 2005, 2015, 2016, 2017, 2018]	2000	2018	6	NUMBER	Number	G	Global	1.0	1.0		1.0	1.0	1.0	1.0		1.0			[2000,2005,2015-2017]: Name of National Human Rights Institution: Comisionado Nacional de los Derechos Humanos de Honduras . // [2018]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1			[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global				1.0	1.0	1.0	1.0	1.0	1.0			[2015-2017]: Name of National Human Rights Institution: High Commission for Human Rights . // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			[2005]	2005	2005	1	NUMBER	Number	G	Global		1.0							1.0			Name of National Human Rights Institution: Irish Human Rights and Equality Commission .	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			[2016, 2017, 2018, 2019]	2016	2019	4	NUMBER	Number	G	Global					1.0	1.0	1.0	1.0	1.0			[2016-2017]: Name of National Human Rights Institution: National Human Rights Commission. // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global				1.0	1.0	1.0	1.0	1.0	1.0			[2015-2017]: Name of National Human Rights Institution: The Commissioner for Human Rights (CHR) . // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8	NUMBER	Number	G	Global	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0			[2000,2005,2010,2015-2017]: Name of National Human Rights Institution: The Austrian Ombudsman Board. // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1			[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global				1.0	1.0	1.0	1.0	1.0	1.0			[2015-2017]: Name of National Human Rights Institution: The Ombudsman of the Kyrgyz Republic (OKR) . // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	434	Libya	4	15	Northern Africa	Country	18.0295985	27.04042819	LBY	1	1			[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global				1.0	1.0	1.0	1.0	1.0	1.0			[2015-2017]: Name of National Human Rights Institution: National Council for Civil Liberties and Human Rights . // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	462	Maldives	4	34	Southern Asia	Country	73.09672546	-0.614385021	MDV	1	1			[2010, 2015, 2016, 2017, 2018, 2019]	2010	2019	6	NUMBER	Number	G	Global			1.0	1.0	1.0	1.0	1.0	1.0	1.0			[2010,2015-2017]: Name of National Human Rights Institution: Human Rights Commission . // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	466	Mali	5	11	Western Africa	Country	-3.522016039	17.35311254	MLI	1	1			[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global				1.0	1.0	1.0	1.0	1.0	1.0			[2015-2017]: Name of National Human Rights Institution: Commission nationale des droits de lâhomme . // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	478	Mauritania	5	11	Western Africa	Country	-10.33187259	20.26089546	MRT	1	1			[2010, 2019]	2010	2019	2	NUMBER	Number	G	Global			1.0					1.0	1.0			Name of National Human Rights Institution: Commission nationale des Droits de lâHomme .	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			[2016, 2017, 2018, 2019]	2016	2019	4	NUMBER	Number	G	Global					1.0	1.0	1.0	1.0	1.0			[2016-2017]: Name of National Human Rights Institution: National Institution for Human Rights. // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	498	Republic of Moldova	4	151	Eastern Europe	Country	28.4650624	47.20236795	MDA	1	1			[2010, 2015, 2016, 2017]	2010	2017	4	NUMBER	Number	G	Global			1.0	1.0	1.0	1.0			1.0			Name of National Human Rights Institution: Human Rights Centre.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1			[2016, 2017, 2018, 2019]	2016	2019	4	NUMBER	Number	G	Global					1.0	1.0	1.0	1.0	1.0			[2016-2017]: Name of National Human Rights Institution: Protector of Human Rights and Freedoms. // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	50	Bangladesh	4	34	Southern Asia	Country	89.17660788	22.86961622	BGD	1	1			[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global				1.0	1.0	1.0	1.0	1.0	1.0			[2015-2017]: Name of National Human Rights Institution: National Human Rights Commission of Bangladesh. // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	512	Oman	4	145	Western Asia	Country	57.87743482	21.98805614	OMN	1	1			[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global				1.0	1.0	1.0	1.0	1.0	1.0			[2015-2017]: Name of National Human Rights Institution: National Human Rights Commission . // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1			[2000, 2005, 2010]	2000	2010	3	NUMBER	Number	G	Global	1.0	1.0	1.0						1.0			Name of National Human Rights Institution: Netherlands Institute for Human Rights .	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	558	Nicaragua	5	13	Central America	Country	-85.03060315	12.84210839	NIC	1	1			[2019]	2019	2019	1	NUMBER	Number	G	Global								1.0	1.0			Name of National Human Rights Institution: National Human Rights Commission .	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			[2000, 2005, 2010, 2018, 2019]	2000	2019	5	NUMBER	Number	G	Global	1.0	1.0	1.0				1.0	1.0	1.0			[2000,2005,2010]: Name of National Human Rights Institution: Transformed into two separate institutions - The Interfederal Centre for Equal Opportunities and Opposition to Discrimination and Racism; The Federal Centre for the Analysis of Migration Flows  . // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	566	Nigeria	5	11	Western Africa	Country	8.097363256	9.585789025	NGA	1	1			[2010]	2010	2010	1	NUMBER	Number	G	Global			1.0						1.0			Name of National Human Rights Institution: National Human Rights Commission .	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	578	Norway	4	154	Northern Europe	Country	11.47846389	61.34311134	NOR	1	1			[2015, 2016]	2015	2016	2	NUMBER	Number	G	Global				1.0	1.0				1.0			Name of National Human Rights Institution: Centre for Human Rights .	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	600	Paraguay	5	5	South America	Country	-60.54854225	-21.70216237	PRY	1	1			[2019]	2019	2019	1	NUMBER	Number	G	Global								1.0	1.0			Name of National Human Rights Institution: Human Rights Centre.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	643	Russian Federation	4	151	Eastern Europe	Country	99.01404926	61.61899849	RUS	1	1			[2000, 2005]	2000	2005	2	NUMBER	Number	G	Global	1.0	1.0							1.0			Name of National Human Rights Institution: Commissioner for Human Rights in the Russian Federation .	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1			[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global				1.0	1.0	1.0	1.0	1.0	1.0			[2015-2017]: Name of National Human Rights Institution: ComitĂŠ SĂŠnĂŠgalais des Droits de Lâhomme. // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	703	Slovakia	4	151	Eastern Europe	Country	19.48495604	48.70741446	SVK	1	1			[2010, 2015, 2016, 2017, 2018, 2019]	2010	2019	6	NUMBER	Number	G	Global			1.0	1.0	1.0	1.0	1.0	1.0	1.0			[2010,2015-2017]: Name of National Human Rights Institution: National Centre for Human Rights (SNCHR)  . // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	705	Slovenia	4	39	Southern Europe	Country	14.82209486	46.11958061	SVN	1	1			[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8	NUMBER	Number	G	Global	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0			[2000,2005,2010,2015-2017]: Name of National Human Rights Institution: Republic of Slovenia Human Rights Ombudsman. // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	752	Sweden	4	154	Northern Europe	Country	14.3775338	60.60103109	SWE	1	1			[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global				1.0	1.0	1.0	1.0	1.0	1.0			[2015-2017]: Name of National Human Rights Institution: Equality Ombudsman. // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1			[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global				1.0	1.0	1.0	1.0	1.0	1.0			[2015-2017,2019]: Name of National Human Rights Institution: The Human Rights Ombudsman of the Republic of Tajikistan (HROT). // [2018]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1			[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global				1.0	1.0	1.0	1.0	1.0	1.0			[2015-2017]: Name of National Human Rights Institution: National Human Rights Commission . // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1			[2010, 2015, 2016, 2017, 2018, 2019]	2010	2019	6	NUMBER	Number	G	Global			1.0	1.0	1.0	1.0	1.0	1.0	1.0			[2010,2015-2017]: Name of National Human Rights Institution: ComitĂŠ SupĂŠrieur des Droits de lâHomme et des LibertĂŠs Fondamentales . // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1			[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global				1.0	1.0	1.0	1.0	1.0	1.0			[2015-2017]: Name of National Human Rights Institution: The Ombudsman of the Republic of Macedonia. // [2018-2019]: Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1			[2005, 2010]	2005	2010	2	NUMBER	Number	G	Global		1.0	1.0						1.0			Name of National Human Rights Institution: Commission Nationale des Droits de Lâhomme .	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
SG_NHR_INTEXSTN	Countries with National Human Rights Institutions not fully compliant with the Paris Principles, B status (1 = YES; 0 = NO)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1			[2016, 2017, 2018, 2019]	2016	2019	4	NUMBER	Number	G	Global					1.0	1.0	1.0	1.0	1.0			Name of National Human Rights Institution: DefensorĂ­a del Pueblo.	Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).		C: Country data
