goalCode	goalLabelEN	goalDescEN	targetCode	targetDescEN	indicatorCode	indicatorRef	seriesCode	seriesDescEN	seriesRelease	seriesTags
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	2019.Q4.G.01	['physical infrastructure', 'transport infrastructure', 'goods transport']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	IS_RDP_PFVOL	Passenger volume (passenger kilometres), by mode of transport	2019.Q4.G.01	['physical infrastructure', 'transport infrastructure', 'passenger transport']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.2	Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries	C090201	9.2.1	NV_IND_MANFPC	Manufacturing value added per capita (constant 2010 United States dollars)	2019.Q4.G.01	['industrialization', 'economic growth']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.2	Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries	C090201	9.2.1	NV_IND_MANF	Manufacturing value added as a proportion of GDP (%)	2019.Q4.G.01	['industrialization', 'economic growth']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.2	Promote inclusive and sustainable industrialization and, by 2030, significantly raise industry’s share of employment and gross domestic product, in line with national circumstances, and double its share in least developed countries	C090202	9.2.2	SL_TLF_MANF	Manufacturing employment as a proportion of total employment (%)	2019.Q4.G.01	['industrialization', 'economic growth', 'employment']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.3	Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets	C090301	9.3.1	NV_IND_SSIS	Proportion of small-scale industries in total industry value added (%)	2019.Q4.G.01	['industrialization', 'economic growth']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.3	Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets	C090302	9.3.2	FC_ACC_SSID	Proportion of small-scale industries with a loan or line of credit (%)	2019.Q4.G.01	['industrialization', 'economic growth']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.4	By 2030, upgrade infrastructure and retrofit industries to make them sustainable, with increased resource-use efficiency and greater adoption of clean and environmentally sound technologies and industrial processes, with all countries taking action in accordance with their respective capabilities	C090401	9.4.1	EN_ATM_CO2	Carbon dioxide emissions from fuel combustion (millions of tonnes)	2019.Q4.G.01	['environmentally sound technology', 'carbon dioxide', 'greenhouse gases', 'global warming', 'pollution', 'air pollution', 'climate change']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.4	By 2030, upgrade infrastructure and retrofit industries to make them sustainable, with increased resource-use efficiency and greater adoption of clean and environmentally sound technologies and industrial processes, with all countries taking action in accordance with their respective capabilities	C090401	9.4.1	EN_ATM_CO2MVA	Carbon dioxide emissions per unit of manufacturing value added (kilogrammes of CO2 per constant 2010 United States dollars)	2019.Q4.G.01	['environmentally sound technology', 'carbon dioxide', 'greenhouse gases', 'global warming', 'pollution', 'air pollution', 'climate change']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.4	By 2030, upgrade infrastructure and retrofit industries to make them sustainable, with increased resource-use efficiency and greater adoption of clean and environmentally sound technologies and industrial processes, with all countries taking action in accordance with their respective capabilities	C090401	9.4.1	EN_ATM_CO2GDP	Carbon dioxide emissions per unit of GDP (kilogrammes of CO2 per constant 2010 United States dollars)	2019.Q4.G.01	['environmentally sound technology', 'carbon dioxide', 'greenhouse gases', 'global warming', 'pollution', 'air pollution', 'climate change']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090501	9.5.1	GB_XPD_RSDV	Research and development expenditure as a proportion of GDP (%)	2019.Q4.G.01	['research and development', 'economic growth']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.5	Enhance scientific research, upgrade the technological capabilities of industrial sectors in all countries, in particular developing countries, including, by 2030, encouraging innovation and substantially increasing the number of research and development workers per 1 million people and public and private research and development spending	C090502	9.5.2	GB_POP_SCIERD	Researchers (in full-time equivalent) per million inhabitants (per 1,000,000 population)	2019.Q4.G.01	['research and development', 'human resources', 'scientific personnel']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.a	Facilitate sustainable and resilient infrastructure development in developing countries through enhanced financial, technological and technical support to African countries, least developed countries, landlocked developing countries and small island developing States	C090a01	9.a.1	DC_TOF_INFRAL	Total official flows for infrastructure, by recipient countries (millions of constant 2017 United States dollars)	2019.Q4.G.01	['means of implementation', 'physical infrastructure']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.b	Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities	C090b01	9.b.1	NV_IND_TECH	Proportion of medium and high-tech industry value added in total value added (%)	2019.Q4.G.01	['means of implementation', 'industrialization', 'technology', 'technological innovations']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	IT_MOB_2GNTWK	Proportion of population covered by at least a 2G mobile network (%)	2019.Q4.G.01	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	IT_MOB_3GNTWK	Proportion of population covered by at least a 3G mobile network (%)	2019.Q4.G.01	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.c	Significantly increase access to information and communications technology and strive to provide universal and affordable access to the Internet in least developed countries by 2020	C090c01	9.c.1	IT_MOB_4GNTWK	Proportion of population covered by at least a 4G mobile network (%)	2019.Q4.G.01	['means of implementation', 'information and communication technology (ict)', 'physical infrastructure', 'mobile telecommunication services', 'information socierty']
10	Goal 10	Reduce inequality within and among countries	10.1	By 2030, progressively achieve and sustain income growth of the bottom 40 per cent of the population at a rate higher than the national average	C100101	10.1.1	SI_HEI_TOTL	Growth rates of household expenditure or income per capita (%)	2019.Q4.G.01	['income distribution']
10	Goal 10	Reduce inequality within and among countries	10.4	Adopt policies, especially fiscal, wage and social protection policies, and progressively achieve greater equality	C100401	10.4.1	SL_EMP_GTOTL	Labour share of GDP, comprising wages and social protection transfers (%)	2019.Q4.G.01	['income distribution', 'wages', 'social security']
10	Goal 10	Reduce inequality within and among countries	10.5	Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations	C100501	10.5.1	FI_FSI_FSANL	Non-performing loans to total gross loans (%)	2019.Q4.G.01	['financial aspects', 'risk management']
10	Goal 10	Reduce inequality within and among countries	10.5	Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations	C100501	10.5.1	FI_FSI_FSERA	Return on assets (%)	2019.Q4.G.01	['financial aspects', 'investment returns']
10	Goal 10	Reduce inequality within and among countries	10.5	Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations	C100501	10.5.1	FI_FSI_FSKA	Regulatory capital to assets (%)	2019.Q4.G.01	['financial aspects', 'risk management']
10	Goal 10	Reduce inequality within and among countries	10.5	Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations	C100501	10.5.1	FI_FSI_FSKNL	Non-performing loans net of provisions to capital (%)	2019.Q4.G.01	['financial aspects', 'risk management']
10	Goal 10	Reduce inequality within and among countries	10.5	Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations	C100501	10.5.1	FI_FSI_FSKRTC	Regulatory Tier 1 capital to risk-weighted assets (%)	2019.Q4.G.01	['financial aspects', 'risk management']
10	Goal 10	Reduce inequality within and among countries	10.5	Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations	C100501	10.5.1	FI_FSI_FSLS	Liquid assets to short term liabilities (%)	2019.Q4.G.01	['financial aspects', 'risk management']
10	Goal 10	Reduce inequality within and among countries	10.5	Improve the regulation and monitoring of global financial markets and institutions and strengthen the implementation of such regulations	C100501	10.5.1	FI_FSI_FSSNO	Net open position in foreign exchange to capital (%)	2019.Q4.G.01	['financial aspects', 'risk management']
10	Goal 10	Reduce inequality within and among countries	10.6	Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions	C200205	10.6.1	SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']
10	Goal 10	Reduce inequality within and among countries	10.6	Ensure enhanced representation and voice for developing countries in decision-making in global international economic and financial institutions in order to deliver more effective, credible, accountable and legitimate institutions	C200205	10.6.1	SG_INT_VRTDEV	Proportion of voting rights of developing countries in international organizations, by organization (%)	2019.Q4.G.01	['equality of states', 'intergovernmental organizations', 'developing countries']
10	Goal 10	Reduce inequality within and among countries	10.7	Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies	C100702	10.7.2	SG_CPA_MIGR	Countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (1 = Requires further progress; 2 = Partially meets; 3 = Meets; 4 = Fully meets) 	2019.Q4.G.01	['migration policy', 'migration']
10	Goal 10	Reduce inequality within and among countries	10.7	Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies	C100702	10.7.2	SG_CPA_MIGRP	Proportion of countries with migration policies to facilitate orderly, safe, regular and responsible migration and mobility of people, by policy domain (%)	2019.Q4.G.01	['migration policy', 'migration']
10	Goal 10	Reduce inequality within and among countries	10.a	Implement the principle of special and differential treatment for developing countries, in particular least developed countries, in accordance with World Trade Organization agreements	C100a01	10.a.1	TM_TRF_ZERO	Proportion of tariff lines applied to imports with zero-tariff (%)	2019.Q4.G.01	['means of implementation', 'international trade', 'developing countries', 'least developed countries']
10	Goal 10	Reduce inequality within and among countries	10.b	Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes	C100b01	10.b.1	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	2019.Q4.G.01	['means of implementation', 'development finance', 'development assistance']
10	Goal 10	Reduce inequality within and among countries	10.b	Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes	C100b01	10.b.1	DC_TRF_TOTL	Total assistance for development, by recipient countries (millions of current United States dollars)	2019.Q4.G.01	['means of implementation', 'development finance', 'development assistance']
10	Goal 10	Reduce inequality within and among countries	10.b	Encourage official development assistance and financial flows, including foreign direct investment, to States where the need is greatest, in particular least developed countries, African countries, small island developing States and landlocked developing countries, in accordance with their national plans and programmes	C100b01	10.b.1	DC_TRF_TFDV	Total resource flows for development, by recipient and donor countries (millions of current United States dollars)	2019.Q4.G.01	['means of implementation', 'development finance', 'development assistance']
10	Goal 10	Reduce inequality within and among countries	10.c	By 2030, reduce to less than 3 per cent the transaction costs of migrant remittances and eliminate remittance corridors with costs higher than 5 per cent	C100c01	10.c.1	SI_RMT_COST	Remittance costs as a proportion of the amount remitted (%)	2019.Q4.G.01	['means of implementation', 'development finance', 'remittances']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.1	By 2030, ensure access for all to adequate, safe and affordable housing and basic services and upgrade slums	C110101	11.1.1	EN_LND_SLUM	Proportion of urban population living in slums (%)	2019.Q4.G.01	['cities', 'human settlements', 'poverty', 'urban settlements', 'slums']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	VC_DSR_MISS	Number of missing persons due to disaster (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	VC_DSR_AFFCT	Number of people affected by disaster (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	VC_DSR_MORT	Number of deaths due to disaster (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	VC_DSR_MTMP	Number of deaths and missing persons attributed to disasters per 100,000 population (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	VC_DSR_MTMN	Number of deaths and missing persons attributed to disasters (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	VC_DSR_DAFF	Number of directly affected persons attributed to disasters per 100,000 population (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	VC_DSR_IJILN	Number of injured or ill people attributed to disasters (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	VC_DSR_PDAN	Number of people whose damaged dwellings were attributed to disasters (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	VC_DSR_PDYN	Number of people whose destroyed dwellings were attributed to disasters (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C200303	11.5.1	VC_DSR_PDLN	Number of people whose livelihoods were disrupted or destroyed, attributed to disasters (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C110502	11.5.2	VC_DSR_GDPLS	Direct economic loss attributed to disasters (current United States dollars)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C110502	11.5.2	VC_DSR_LSGP	Direct economic loss attributed to disasters relative to GDP (%)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C110502	11.5.2	VC_DSR_AGLN	Direct agriculture loss attributed to disasters (current United States dollars)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'disaster victims', 'sustainable agriculture']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C110502	11.5.2	VC_DSR_HOLN	Direct economic loss in the housing sector attributed to disasters (current United States dollars)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C110502	11.5.2	VC_DSR_CILN	Direct economic loss resulting from damaged or destroyed critical infrastructure attributed to disasters (current United States dollars)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C110502	11.5.2	VC_DSR_CHLN	Direct economic loss to cultural heritage damaged or destroyed attributed to disasters (millions of current United States dollars)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C110502	11.5.2	VC_DSR_CDAN	Number of damaged critical infrastructure attributed to disasters (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'physical infrastructure']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C110502	11.5.2	VC_DSR_HFDN	Number of destroyed or damaged health facilities attributed to disasters (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'health', 'physical infrastructure']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C110502	11.5.2	VC_DSR_EFDN	Number of destroyed or damaged educational facilities attributed to disasters (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'education', 'educational facilities', 'physical infrastructure']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C110502	11.5.2	VC_DSR_CDYN	Number of other destroyed or damaged critical infrastructure units and facilities attributed to disasters (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'physical infrastructure']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C110502	11.5.2	VC_DSR_BSDN	Number of disruptions to basic services attributed to disasters (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'physical infrastructure']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C110502	11.5.2	VC_DSR_ESDN	Number of disruptions to educational services attributed to disasters (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'education', 'educational facilities', 'physical infrastructure']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C110502	11.5.2	VC_DSR_HSDN	Number of disruptions to health services attributed to disasters (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'health', 'physical infrastructure']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C110502	11.5.2	VC_DSR_OBDN	Number of disruptions to other basic services attributed to disasters (number)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief', 'physical infrastructure']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.5	By 2030, significantly reduce the number of deaths and the number of people affected and substantially decrease the direct economic losses relative to global gross domestic product caused by disasters, including water-related disasters, with a focus on protecting the poor and people in vulnerable situations	C110502	11.5.2	VC_DSR_DDPA	Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars)	2019.Q4.G.01	['disaster loss', 'disaster prevention', 'preparedness and relief']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.6	By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management	C110601	11.6.1	EN_REF_WASCOL	Municipal Solid Waste collection coverage, by cities (%)	2019.Q4.G.01	['cities', 'human settlements', 'sanitation']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.6	By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management	C110602	11.6.2	EN_ATM_PM25	Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)	2019.Q4.G.01	['cities', 'human settlements', 'health', 'pollution', 'air pollution']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.b	By 2020, substantially increase the number of cities and human settlements adopting and implementing integrated policies and plans towards inclusion, resource efficiency, mitigation and adaptation to climate change, resilience to disasters, and develop and implement, in line with the Sendai Framework for Disaster Risk Reduction 2015–2030, holistic disaster risk management at all levels	C200304	11.b.1	SG_DSR_LGRGSR	Score of adoption and implementation of national DRR strategies in line with the Sendai Framework	2019.Q4.G.01	['means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.b	By 2020, substantially increase the number of cities and human settlements adopting and implementing integrated policies and plans towards inclusion, resource efficiency, mitigation and adaptation to climate change, resilience to disasters, and develop and implement, in line with the Sendai Framework for Disaster Risk Reduction 2015–2030, holistic disaster risk management at all levels	C200305	11.b.2	SG_DSR_SILS	Proportion of local governments that adopt and implement local disaster risk reduction strategies in line with national disaster risk reduction strategies (%)	2019.Q4.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.b	By 2020, substantially increase the number of cities and human settlements adopting and implementing integrated policies and plans towards inclusion, resource efficiency, mitigation and adaptation to climate change, resilience to disasters, and develop and implement, in line with the Sendai Framework for Disaster Risk Reduction 2015–2030, holistic disaster risk management at all levels	C200305	11.b.2	SG_DSR_SILN	Number of local governments that adopt and implement local DRR strategies in line with national strategies (number)	2019.Q4.G.01	['local governments', 'means of implementation', 'disaster prevention', 'preparedness and relief', 'laws and regulations']
11	Goal 11	Make cities and human settlements inclusive, safe, resilient and sustainable	11.b	By 2020, substantially increase the number of cities and human settlements adopting and implementing integrated policies and plans towards inclusion, resource efficiency, mitigation and adaptation to climate change, resilience to disasters, and develop and implement, in line with the Sendai Framework for Disaster Risk Reduction 2015–2030, holistic disaster risk management at all levels	C200305	11.b.2	SG_GOV_LOGV	Number of local governments (number)	2019.Q4.G.01	['local governments']
12	Goal 12	Ensure sustainable consumption and production patterns	12.1	Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries	C120101	12.1.1	SG_SCP_CNTRY	Countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or target into national policies (1 = YES; 0 = NO)	2019.Q4.G.01	['sustainable consumption', 'sustainable production', 'development planning ']
12	Goal 12	Ensure sustainable consumption and production patterns	12.1	Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries	C120101	12.1.1	SG_SCP_CORMEC	Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO)	2019.Q4.G.01	['sustainable consumption', 'sustainable production', 'development planning ']
12	Goal 12	Ensure sustainable consumption and production patterns	12.1	Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries	C120101	12.1.1	SG_SCP_MACPOL	Countries with macro policy for sustainable consumption and production (1 = YES; 0 = NO)	2019.Q4.G.01	['sustainable consumption', 'sustainable production', 'development planning ']
12	Goal 12	Ensure sustainable consumption and production patterns	12.1	Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries	C120101	12.1.1	SG_SCP_POLINS	Countries with policy instrument for sustainable consumption and production (1 = YES; 0 = NO)	2019.Q4.G.01	['sustainable consumption', 'sustainable production', 'development planning ']
