series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
VC_DSR_MTMP	Number of deaths and missing persons attributed to disasters per 100,000 population (number)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			[2017, 2018, 2019]	2017	2019	3	PER_100000_POP	Per 100,000 population	G	Global													0.21469	0.05362	0.17514	0.17514			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
VC_DSR_MTMP	Number of deaths and missing persons attributed to disasters per 100,000 population (number)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			[2007, 2008, 2009, 2010, 2013, 2016, 2017, 2018, 2019]	2007	2019	9	PER_100000_POP	Per 100,000 population	G	Global			21.16052	0.35518	0.28731	2.67678			0.10185			0.05385	0.32307	14.48432	10.43576	10.43576			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
VC_DSR_MTMP	Number of deaths and missing persons attributed to disasters per 100,000 population (number)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1			[2006, 2008, 2009, 2010, 2013, 2015, 2016, 2017, 2018]	2006	2018	9	PER_100000_POP	Per 100,000 population	G	Global		0.0273		0.05186	0.02527	0.02466			0.0923		0.99329	1.83505	1.47887	0.0206		0.0206			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
VC_DSR_MTMP	Number of deaths and missing persons attributed to disasters per 100,000 population (number)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			[2009, 2010, 2011, 2012, 2013, 2014]	2009	2014	6	PER_100000_POP	Per 100,000 population	G	Global					2.30566	9.08781	1.12045	1.10611	4.37111	3.24107						3.24107			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
VC_DSR_MTMP	Number of deaths and missing persons attributed to disasters per 100,000 population (number)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			[2012, 2014, 2015, 2016, 2017, 2018]	2012	2018	6	PER_100000_POP	Per 100,000 population	G	Global								0.26542		0.00735	0.38062	0.01755	0.49448	0.52677		0.52677			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
VC_DSR_MTMP	Number of deaths and missing persons attributed to disasters per 100,000 population (number)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			[2005, 2007]	2005	2007	2	PER_100000_POP	Per 100,000 population	G	Global	1.91099		0.95072													0.95072			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
VC_DSR_MTMP	Number of deaths and missing persons attributed to disasters per 100,000 population (number)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2018]	2005	2018	12	PER_100000_POP	Per 100,000 population	G	Global	0.49109	0.31815	0.95	0.5988	1.02019	0.44111	0.17909	0.16764		0.21577	0.22257	11.47042		0.02225		0.02225			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
VC_DSR_MTMP	Number of deaths and missing persons attributed to disasters per 100,000 population (number)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2005	2019	15	PER_100000_POP	Per 100,000 population	G	Global	9.83504	0.55236	0.33576	2.11332	0.90107	2.87073	0.83619	0.62865	0.50013	0.34541	7.40913	0.38058	1.86124	5.79782	0.56878	0.56878			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
VC_DSR_MTMP	Number of deaths and missing persons attributed to disasters per 100,000 population (number)	324	Guinea	5	11	Western Africa	Country	-11.28173419	11.00210343	GIN	1	1			[2014, 2015]	2014	2015	2	PER_100000_POP	Per 100,000 population	G	Global										15.78338	0.48985					0.48985			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
VC_DSR_MTMP	Number of deaths and missing persons attributed to disasters per 100,000 population (number)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2005	2013	9	PER_100000_POP	Per 100,000 population	G	Global	4.55669	1.60786	0.66981	1.07122	1.06992	0.4003	1.59568	0.52953	0.39511							0.39511			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
VC_DSR_MTMP	Number of deaths and missing persons attributed to disasters per 100,000 population (number)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1			[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017]	2005	2017	12	PER_100000_POP	Per 100,000 population	G	Global	0.97259	0.02715	0.27863	0.87709	0.08588	0.87767	0.70749	0.27776	0.3296	0.15633	0.13168		5.30278			5.30278			Disclaimer: the data being submitted by UNDRR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.	United Nations Office for Disaster Risk Reduction (2020)		C: Country data
