series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2020	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	127	Southern Asia (excluding India)	1			Group								[2020]	2020	2020	1	RO	Ratio	G	Global	0.36382	0.36382			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	13	Central America	4	419	Latin America and the Caribbean	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.70742	0.70742			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.5003231111062225	0.5003231111062225			Unicameral (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	135	Caucasus and Central Asia	1			Group								[2020]	2020	2020	1	RO	Ratio	G	Global	0.42882	0.42882			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.60339	0.60339			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.16579684887952315	0.16579684887952315			Unicameral (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	142	Asia	2	1	World	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.39375	0.39375			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	143	Central Asia	3	142	Asia	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.48895	0.48895			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.10059472179291136	0.10059472179291136			Unicameral (Parliament)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	145	Western Asia	3	142	Asia	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.33029	0.33029			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.30474561135350464	0.30474561135350464			Unicameral (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	15	Northern Africa	3	2	Africa	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.39843	0.39843			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	150	Europe	2	1	World	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.59836	0.59836			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	151	Eastern Europe	3	150	Europe	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.4131	0.4131			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.44007700517415743	0.44007700517415743			Bicameral: Lower chamber (Chamber of Deputies)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	154	Northern Europe	3	150	Europe	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.71101	0.71101			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	155	Western Europe	3	150	Europe	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.69628	0.69628			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.5061037020198309	0.5061037020198309			"[""Unicameral (National People's Congress)""]"	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	17	Middle Africa	4	202	Sub-Saharan Africa	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.34614	0.34614			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.3513575729891341	0.3513575729891341			Bicameral: Lower chamber (House of Representatives)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.12136603242756601	0.12136603242756601			Unicameral (Assembly of the Union)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.22209112542941023	0.22209112542941023			Bicameral: Lower chamber (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	18	Southern Africa	4	202	Sub-Saharan Africa	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.69085	0.69085			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.2514514965083504	0.2514514965083504			Bicameral: Lower chamber (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.9027685105013322	0.9027685105013322			Unicameral (Legislative Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	19	Americas	2	1	World	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.6045	0.6045			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.3658674690404939	0.3658674690404939			Unicameral (Croatian Parliament)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	1.0484079874839503	1.0484079874839503			"[""Unicameral (National Assembly of the People's Power)""]"	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.3859807073589487	0.3859807073589487			Unicameral (House of Representatives)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	199	Least Developed Countries (LDC)	1			Group								[2020]	2020	2020	1	RO	Ratio	G	Global	0.45066	0.45066			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	2	Africa	2	1	World	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.46339	0.46339			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.9424157489508062	0.9424157489508062			Unicameral (General Council)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	202	Sub-Saharan Africa	3	2	Africa	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.47717	0.47717			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.43820378549143174	0.43820378549143174			Bicameral: Lower chamber (Chamber of Deputies)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.14093432138575748	0.14093432138575748			Unicameral (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.782769322539812	0.782769322539812			Unicameral (The Danish Parliament)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	21	Northern America	3	19	Americas	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.50554	0.50554			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.7644289081214743	0.7644289081214743			Unicameral (House of Assembly). The figures correspond to the results of the December 2019 elections. They do not include 9 members to be appointed by the President and 2 ex officio members (the Speaker and the Attorney General)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.5486187616067268	0.5486187616067268			Bicameral: Lower chamber (Chamber of Deputies)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.780580700744584	0.780580700744584			Unicameral (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.5923931335724275	0.5923931335724275			Unicameral (Legislative Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	223	Eastern Asia (excluding Japan and China)	3	142	Asia	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.34324	0.34324			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.5237124172713749	0.5237124172713749			Bicameral: Lower chamber (Chamber of Deputies)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.7676107292712163	0.7676107292712163			"[""Bicameral: Lower chamber (House of Peoples' Representatives)""]"	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.5327973229587315	0.5327973229587315			Unicameral (The Estonian Parliament)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.5852913128866039	0.5852913128866039			Unicameral (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.39514372148520077	0.39514372148520077			Unicameral (Parliament)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.8993691070025737	0.8993691070025737			Unicameral (Parliament)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.7549027021595747	0.7549027021595747			Bicameral: Lower chamber (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.5475378033992262	0.5475378033992262			Unicameral (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.3040121776806529	0.3040121776806529			Bicameral: Lower chamber (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.26089191145324026	0.26089191145324026			Unicameral (Parliament)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.16767834201022824	0.16767834201022824			Unicameral (National Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.610352423901367	0.610352423901367			Bicameral: Lower chamber (German Bundestag)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.20968127505305353	0.20968127505305353			Bicameral: Lower chamber (House of Representatives)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.26339253288219605	0.26339253288219605			Unicameral (Parliament)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	29	Caribbean	4	419	Latin America and the Caribbean	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.71756	0.71756			Lower chamber or Unicameral	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	296	Kiribati	4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.12380577073670261	0.12380577073670261			Unicameral (House of Assembly)	IPU		_X: Data nature not available
SG_DMK_PARLMP_LC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral	30	Eastern Asia	3	142	Asia	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.43671	0.43671			Lower chamber or Unicameral	IPU		_X: Data nature not available
