series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	location_code	location_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	19.23574	19.33923	19.44271	19.5462	19.64968	19.75317	19.85666	19.96014	20.06363	20.16711	20.2706	20.37408	20.47757	20.58106	20.68454	20.78803	20.78803	20.78803	20.78803				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	76.87329	76.87329	76.87329	77.55708	78.24086	78.86946	79.49291	80.11533	80.73672	81.35708	81.97642	82.59474	82.53279	82.47096	82.40925	82.34766	82.28619	82.22483	82.22483				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	76.85504	76.85533	76.8554	77.53592	78.21646	78.83805	79.45027	80.0614	80.67132	81.28002	81.88752	82.49373	82.42277	82.35179	82.28078	82.20977	82.13875	82.06778	82.06778				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1			R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	76.78434	76.78434	76.78434	77.45145	78.11856	78.7115	79.27742	79.84026	80.39999	80.95661	81.51008	82.06039	81.9495	81.83779	81.72525	81.6119	81.49773	81.38274	81.38274				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	13	Central America	4	419	Latin America and the Caribbean	Region								_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	10.33095	10.48491	10.63952	12.06191	13.51881	15.01118	16.54042	18.10721	19.70167	21.33562	23.00643	24.71437	26.45914	28.2413	30.06119	31.91865	33.81025	35.73031	35.73031				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	13	Central America	4	419	Latin America and the Caribbean	Region								U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	13.77583	13.90838	14.04197	15.83819	17.66298	19.51713	21.40137	23.31656	25.24614	27.20789	29.20127	31.22635	33.2835	35.37296	37.49502	39.64989	41.83259	44.03637	44.03637				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	135	Caucasus and Central Asia	1			Group								U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	39.22257	39.78172	40.21482	40.70349	41.24854	41.77866	42.31299	42.85615	43.4129	43.43736	43.47192	43.53674	43.6257	43.7093	43.8515	43.97043	44.05883	44.16442	44.16442				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	142	Asia	2	1	World	Region								U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	23.56541	23.64814	23.71287	24.87291	26.05257	27.26302	28.48548	29.77394	31.07641	32.38131	33.68948	34.98024	36.2654	37.55324	38.84377	40.14483	41.41721	42.68741	42.68741				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	142	Asia	2	1	World	Region								_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	24.5736	25.19011	25.84302	27.09822	28.43286	29.83957	31.30794	28.08682	29.61122	31.16465	32.74376	34.34634	35.96779	37.62611	39.29924	40.98759	42.66728	44.35307	44.35307				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	142	Asia	2	1	World	Region								R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	18.18454	18.6445	19.2533	20.71803	22.2892	23.72335	25.23125	26.83473	28.49145	30.20734	31.97776	33.81909	35.7138	37.68992	39.70839	41.76435	43.84928	45.96849	45.96849				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	143	Central Asia	3	142	Asia	Region								U	Urban	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	PT	Percentage	G	Global					45.84619	46.63916	47.43979	48.25255	49.08104	49.02991	48.98777	48.97106	48.97603	48.983	48.98865	48.99133	48.99085	49.04014	49.04014				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	145	Western Asia	3	142	Asia	Region								U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	54.92987	55.03894	55.34345	55.85843	56.42742	57.15487	57.89001	58.66804	59.44447	60.20907	60.8876	61.4585	61.96312	62.45059	62.95335	63.36913	63.7026	64.00666	64.00666				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	145	Western Asia	3	142	Asia	Region								_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	36.18633	36.34177	36.43675	37.02507	37.65955	38.43076	39.2152	40.04962	40.88491	41.70152	42.43856	43.04408	43.58577	44.09236	44.60062	45.168	45.56976	45.94478	45.94478				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	15	Northern Africa	3	2	Africa	Region								U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	30.07109	30.55189	31.09097	31.66268	32.2347	32.81159	33.38893	33.95959	34.52688	35.09629	35.6687	36.24607	36.8198	37.39273	37.89664	38.38813	38.85312	39.26719	39.26719				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	15	Northern Africa	3	2	Africa	Region								_T	All areas	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global				18.6014	19.31845	20.05156	20.79151	21.52899	22.26664	23.00894	23.75645	24.51022	25.26441	26.02215	26.74599	27.46801	28.17072	28.84408	28.84408				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	150	Europe	2	1	World	Region								R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	40.82762	41.02784	41.45032	41.88561	42.42996	42.99221	47.97781	48.50148	49.01533	49.56087	50.07137	50.56899	51.05094	51.51148	51.94792	52.42944	52.89166	53.30054	53.30054				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	150	Europe	2	1	World	Region								U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	72.61132	72.88441	73.19174	73.49781	73.88251	74.27592	76.18508	76.52034	76.85109	77.38042	77.90194	78.40946	78.90123	79.38038	79.84056	80.30313	80.72566	81.0972	81.0972				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	150	Europe	2	1	World	Region								_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	63.41206	63.70553	64.102	64.5052	64.99679	65.50037	73.79324	74.1843	74.575	75.11881	75.64719	76.16223	76.66337	77.15094	77.62188	78.07845	78.50411	78.87386	78.87386				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	151	Eastern Europe	3	150	Europe	Region								U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	52.65512	52.89216	53.1063	53.31776	53.56299	53.8088	54.06338	54.31889	54.57554	55.34996	56.11975	56.87922	57.62844	58.36658	59.08179	59.85638	60.62618	61.40696	61.40696				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	151	Eastern Europe	3	150	Europe	Region								_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	43.77632	43.72188	44.07306	44.42864	44.95051	45.48195	46.04062	46.60144	47.16363	48.02914	48.88086	49.72339	50.55409	51.36713	52.14065	53.01126	53.88413	54.75281	54.75281				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	46.73603	46.8605	46.98497	47.10944	49.84558	52.60101	55.37572	58.16972	60.98301	63.81559	66.66746	69.53861	72.42906	75.33879	78.22878	81.05631	81.24914	81.3665	81.3665				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	48.49663	48.73402	48.96328	49.16993	51.12392	53.09458	55.08223	57.08657	59.10787	61.1458	63.20032	65.27173	67.35966	69.46425	71.55225	73.5877	75.63358	77.46482	77.46482				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	154	Northern Europe	3	150	Europe	Region								R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	68.36732	68.68492	68.95148	69.22351	69.5055	69.80034	70.10939	70.30734	70.51351	70.79782	71.06302	71.37512	71.69944	71.99435	72.11568	72.21853	72.36151	72.36681	72.36681				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	154	Northern Europe	3	150	Europe	Region								_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	92.07367	92.21642	92.38668	92.55625	92.73005	92.90975	93.10093	93.24955	93.44592	93.64844	93.85025	94.05451	94.26092	94.46641	94.65636	94.82611	94.94165	94.99638	94.99638				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	154	Northern Europe	3	150	Europe	Region								U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	93.92105	94.07384	94.24737	94.41678	94.58713	94.76117	94.94585	95.10739	95.28518	95.45552	95.63686	95.81082	95.97713	96.14192	96.30416	96.44486	96.50587	96.51834	96.51834				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	155	Western Europe	3	150	Europe	Region								U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	96.93821	96.95958	96.98147	97.00328	97.12388	97.24382	97.36307	97.48177	97.60008	97.72108	97.84203	97.963	98.08396	98.20493	98.31565	98.41489	98.41818	98.42156	98.42156				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	155	Western Europe	3	150	Europe	Region								_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	95.45368	95.47523	95.49737	95.52076	95.63963	95.75863	95.87781	95.99707	96.11547	96.23569	96.3551	96.4736	96.58453	96.69576	96.80309	96.90475	96.91375	96.92545	96.92545				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	155	Western Europe	3	150	Europe	Region								R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	85.6658	85.62003	85.55867	85.49843	85.52335	85.55104	85.58457	85.62333	85.66298	85.70004	85.73627	85.7752	85.80781	85.84639	85.88977	85.934	85.89545	85.87763	85.87763				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	29.39683	30.03034	30.65118	34.06722	37.50185	40.95506	44.42686	47.86997	51.33202	54.81493	58.32061	61.851	65.40801	68.99356	72.60958	76.25798	79.96542	83.69596	83.69596				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
SH_SAN_SAFE	Proportion of population using safely managed sanitation services, by urban/rural (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	26.55698	26.80188	27.52654	29.47623	31.599	33.88854	36.33284	38.93042	41.6717	44.55028	47.56195	50.68711	53.92583	57.33906	60.86752	64.50651	68.24679	72.08227	72.08227				WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)		E: Estimated data
