series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	educationLevel_code	educationLevel_desc	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2003	value_2006	value_2007	value_2009	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006, 2009, 2012, 2015, 2018]	2006	2018	5	RO	Ratio	G	Global				0.615286219944764		0.605727158895769		0.623191734089828			0.66020815113655			0.683551298295274	0.683551298295274				[2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2011]	2011	2011	1	RO	Ratio	G	Global							0.985708543884222								0.985708543884222				PIRLS 2011		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011, 2015]	2011	2015	2	RO	Ratio	G	Global							0.703359714476333				0.825867032328693				0.825867032328693				[2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001]	2001	2001	1	RO	Ratio	G	Global		0.893029324015315													0.893029324015315				PIRLS 2001		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2003, 2015]	2003	2015	2	RO	Ratio	G	Global			0.79743837774545								0.792655091252464				0.792655091252464				[2003]: TIMSS 2003 // [2015]: TIMSS 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			_T	Total or not breakdown	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	RO	Ratio	G	Global								0.832185308774113							0.832185308774113				PIAAC 2012		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			_T	Total or not breakdown	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	RO	Ratio	G	Global								0.894518414383571							0.894518414383571				PIAAC 2012		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2018]	2018	2018	1	RO	Ratio	G	Global														0.583781257678837	0.583781257678837				PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2018]	2018	2018	1	RO	Ratio	G	Global														0.617396415970917	0.617396415970917				PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.675425582228286		0.71569658124074	0.674281832604727		0.697068968845463		0.740407724964071			0.655899974110614			0.677004885384547	0.677004885384547				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.585892382548587		0.719084026920803	0.676911920155337		0.664792887528135		0.665220794685959			0.637174938341159			0.663603891719899	0.663603891719899				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2011, 2016]	2001	2016	3	RO	Ratio	G	Global		0.968732826345871					0.936658312565013					0.863302468074343			0.863302468074343				[2001]: PIRLS 2001 // [2011]: PIRLS 2011 // [2016]: PIRLS 2016		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2007, 2011, 2015]	2007	2015	3	RO	Ratio	G	Global					0.609011210233948		0.774602385891529				0.687220441958735				0.687220441958735				[2007]: TIMSS 2007 // [2011]: TIMSS 2011 // [2015]: TIMSS 2015		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			_T	Total or not breakdown	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	RO	Ratio	G	Global								0.80484321382697							0.80484321382697				PIAAC 2012		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			_T	Total or not breakdown	SKILL_NMRCY	Numeracy	[2012]	2012	2012	1	RO	Ratio	G	Global								0.734230879222618							0.734230879222618				PIAAC 2012		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2014]	2014	2014	1	RO	Ratio	G	Global										0.354213273676361					0.354213273676361				PASEC 2014		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2014]	2014	2014	1	RO	Ratio	G	Global										0.153943751321632					0.153943751321632				PASEC 2014		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2014]	2014	2014	1	RO	Ratio	G	Global										0.0383422610656893					0.0383422610656893				PASEC 2014		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2014]	2014	2014	1	RO	Ratio	G	Global										0.201174743024963					0.201174743024963				PASEC 2014		C: Country data
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2000, 2003, 2006, 2009, 2012, 2015, 2018]	2000	2018	7	RO	Ratio	G	Global	0.704278719557407		0.699120462462999	0.792153046382632		0.751687716417186		0.768860960554266			0.81374998945013			0.782957312893171	0.782957312893171				[2000]: PISA 2000 // [2003]: PISA 2003 // [2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2018]: PISA 2018		C: Country data
