series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2020	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	142	Asia	2	1	World	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.32077	0.32077			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	143	Central Asia	3	142	Asia	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.31081	0.31081			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	145	Western Asia	3	142	Asia	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.25918	0.25918			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	15	Northern Africa	3	2	Africa	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.1788	0.1788			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	150	Europe	2	1	World	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.55225	0.55225			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	151	Eastern Europe	3	150	Europe	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.3319	0.3319			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.4452557283947573	0.4452557283947573			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	154	Northern Europe	3	150	Europe	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.53727	0.53727			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	155	Western Europe	3	150	Europe	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.68373	0.68373			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	17	Middle Africa	4	202	Sub-Saharan Africa	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.4015	0.4015			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.41215834740912993	0.41215834740912993			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.3626731542422318	0.3626731542422318			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	18	Southern Africa	4	202	Sub-Saharan Africa	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.56628	0.56628			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.41271144253374137	0.41271144253374137			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	19	Americas	2	1	World	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.62006	0.62006			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	199	Least Developed Countries (LDC)	1			Group								[2020]	2020	2020	1	RO	Ratio	G	Global	0.38853	0.38853			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	2	Africa	2	1	World	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.42569	0.42569			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	202	Sub-Saharan Africa	3	2	Africa	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.47096	0.47096			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.2864791131620138	0.2864791131620138			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	21	Northern America	3	19	Americas	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.71266	0.71266			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.1845121543159232	0.1845121543159232			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.4157279045673247	0.4157279045673247			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.6325826904681069	0.6325826904681069			Bicameral: Upper chamber (House of the Federation)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.6332751665840743	0.6332751665840743			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.371336189898041	0.371336189898041			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.709434338079773	0.709434338079773			Bicameral: Upper chamber (Federal Council)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	1.0021516461195588	1.0021516461195588			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	29	Caribbean	4	419	Latin America and the Caribbean	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.58811	0.58811			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	30	Eastern Asia	3	142	Asia	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.43897	0.43897			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.6160844368651294	0.6160844368651294			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.7547631875425981	0.7547631875425981			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	332	Haiti	5	29	Caribbean	Country	-72.33640958	18.40426539	HTI	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.0	0.0			Bicameral: Upper chamber (Senate). The term of all members in the 119-member Chamber of Deputies and 20 of 30 senators expired on 13 January 2020. There are currently only 10 sitting senators.	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	34	Southern Asia	3	142	Asia	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.37047	0.37047			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	35	South-Eastern Asia	3	142	Asia	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.25332	0.25332			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.21331015706385112	0.21331015706385112			Bicameral: Upper chamber (Council of States)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	36	Australia	4	53	Australia and New Zealand	Country	134.3499412	-25.57717202	AUS	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.9499749344683884	0.9499749344683884			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.6210190562543015	0.6210190562543015			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.6484966305324165	0.6484966305324165			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.397665391118685	0.397665391118685			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.46656584769661535	0.46656584769661535			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	39	Southern Europe	3	150	Europe	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.66059	0.66059			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.43902493131297726	0.43902493131297726			Bicameral: Upper chamber (House of Councillors)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.19688486483841316	0.19688486483841316			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.570281751232695	0.570281751232695			Bicameral: Upper chamber (House of Elders)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.7357036776799146	0.7357036776799146			Bicameral: Upper chamber (Federal Council)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.3099732383736134	0.3099732383736134			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.6064638594695264	0.6064638594695264			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	419	Latin America and the Caribbean	3	19	Americas	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.59129	0.59129			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.426498830009163	0.426498830009163			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	430	Liberia	5	11	Western Africa	Country	-9.311879038	6.448381009	LBR	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.06540644030176444	0.06540644030176444			Bicameral: Upper chamber (The Liberian Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	432	Landlocked developing countries (LLDCs)	1			Group								[2020]	2020	2020	1	RO	Ratio	G	Global	0.55455	0.55455			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	44	Bahamas	5	29	Caribbean	Country	-78.05111663	24.69546597	BHS	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.825839125957392	0.825839125957392			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.3783005346617795	0.3783005346617795			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	458	Malaysia	4	35	South-Eastern Asia	Country	116.8346314	5.452415309	MYS	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.39297709961361504	0.39297709961361504			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	48	Bahrain	4	145	Western Asia	Country	50.5490754	26.04407747	BHR	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.6736812388547428	0.6736812388547428			Bicameral: Upper chamber (Shura Council)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.9358723919729165	0.9358723919729165			Bicameral: Upper chamber (Senate)	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group								[2020]	2020	2020	1	RO	Ratio	G	Global	0.25918	0.25918			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	5	South America	4	419	Latin America and the Caribbean	Region								[2020]	2020	2020	1	RO	Ratio	G	Global	0.49636	0.49636			Upper chamber	IPU		_X: Data nature not available
SG_DMK_PARLMP_UC	Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national populationÂ with the age of eligibility as a lower bound boundary), Upper Chamber	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1			[2020]	2020	2020	1	RO	Ratio	G	Global	0.22458631862855624	0.22458631862855624			Bicameral: Upper chamber (House of Councillors)	IPU		_X: Data nature not available
