series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	location_code	location_desc	sex_code	sex_desc	educationLevel_code	educationLevel_desc	quantile_code	quantile_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			R	Rural	F	Female	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.79152			0.79152				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			R	Rural	_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.20812			0.20812				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			U	Urban	F	Female	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.0			0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			U	Urban	F	Female	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.0			0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			_T	All areas	M	Male	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.24871			0.24871				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			_T	All areas	F	Female	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.11621			0.11621				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			R	Rural	F	Female	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.1304			0.1304				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			R	Rural	M	Male	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.32528			0.32528				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			U	Urban	_T	Both sexes	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.54836			0.54836				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			U	Urban	M	Male	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.0			0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			U	Urban	_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.0			0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			U	Urban	M	Male	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.0			0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			R	Rural	_T	Both sexes	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.75448			0.75448				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			_T	All areas	F	Female	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.03807			0.03807				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			R	Rural	M	Male	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.01531			0.01531				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			U	Urban	_T	Both sexes	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.0			0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			R	Rural	F	Female	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.04387			0.04387				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			_T	All areas	M	Male	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.03794			0.03794				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1			R	Rural	M	Male	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2016]	2016	2016	1	RO	Ratio	G	Global																		0.72036			0.72036				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			_T	All areas	_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.28975										0.12392							0.20187		0.20187				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			R	Rural	_T	Both sexes	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.29635										0.38665							0.49077		0.49077				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			_T	All areas	M	Male	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.63673										0.26702							0.34845		0.34845				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			U	Urban	F	Female	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.0										0.0							0.0		0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			U	Urban	F	Female	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.0										0.0							0.0		0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			U	Urban	M	Male	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.0										0.0							0.0		0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			U	Urban	_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.0										0.0							0.0		0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			U	Urban	M	Male	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.0										0.0							0.0		0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			U	Urban	_T	Both sexes	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.0										0.0							0.0		0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			R	Rural	M	Male	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.20077										0.44778							0.43076		0.43076				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			R	Rural	F	Female	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.38889										0.33986							0.53551		0.53551				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			_T	All areas	M	Male	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2000, 2017]	2000	2017	2	RO	Ratio	G	Global		0.17143																	0.13017		0.13017				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			R	Rural	M	Male	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2000, 2017]	2000	2017	2	RO	Ratio	G	Global		0.38571																	0.15355		0.15355				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			_T	All areas	_T	Both sexes	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.07678										0.01296							0.05411		0.05411				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			_T	All areas	F	Female	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.29024										0.34135							0.52052		0.52052				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			R	Rural	_T	Both sexes	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.17273										0.02812							0.08909		0.08909				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			U	Urban	F	Female	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.0										0.0							0.0		0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			_T	All areas	M	Male	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.1877										0.44521							0.37587		0.37587				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			U	Urban	M	Male	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.0										0.0							0.0		0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			R	Rural	M	Male	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		1.18664										0.30608							0.37095		0.37095				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			U	Urban	_T	Both sexes	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.0										0.0							0.52808		0.52808				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			R	Rural	_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2000, 2010, 2017]	2000	2017	3	RO	Ratio	G	Global		0.44536										0.16092							0.23305		0.23305				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			_T	All areas	_T	Both sexes	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2000, 2005, 2010, 2017]	2000	2017	4	RO	Ratio	G	Global		0.24382					0.19965					0.3858							0.45016		0.45016				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			R	Rural	F	Female	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2010, 2017]	2010	2017	2	RO	Ratio	G	Global												0.03008							0.1223		0.1223				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			_T	All areas	F	Female	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2010]	2010	2010	1	RO	Ratio	G	Global												0.02473									0.02473				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			_T	All areas	F	Female	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2010, 2017]	2010	2017	2	RO	Ratio	G	Global												0.01869							0.09594		0.09594				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			R	Rural	F	Female	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2010]	2010	2010	1	RO	Ratio	G	Global												0.06354									0.06354				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			_T	All areas	_T	Both sexes	ISCED11_2	Lower secondary	_T	Total (national average) or no breakdown	[2005, 2012]	2005	2012	2	RO	Ratio	G	Global							0.9842							0.99594							0.99594				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			_T	All areas	_T	Both sexes	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2005, 2012]	2005	2012	2	RO	Ratio	G	Global							1.0							1.0							1.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			_T	All areas	_T	Both sexes	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2005, 2012]	2005	2012	2	RO	Ratio	G	Global							0.66688							0.81297							0.81297				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			_T	All areas	F	Female	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2012]	2012	2012	1	RO	Ratio	G	Global														1.0							1.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			_T	All areas	M	Male	ISCED11_1	Primary	_T	Total (national average) or no breakdown	[2012]	2012	2012	1	RO	Ratio	G	Global														1.0							1.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			R	Rural	_T	Both sexes	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2012]	2012	2012	1	RO	Ratio	G	Global														0.0							0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
SE_AWP_CPRA	Adjusted wealth parity index for completion rate, by sex, location, wealth quintile and education level	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1			U	Urban	M	Male	ISCED11_3	Upper secondary	_T	Total (national average) or no breakdown	[2012]	2012	2012	1	RO	Ratio	G	Global														0.0							0.0				UNESCO Institute for Statistics. Data extracted on April 27 2020.		E: Estimated data
