goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,observationStatus_code,observationStatus_desc,age_code,age_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",140,Central African Republic,5,17,Middle Africa,Country,20.93559492,7.003720791,CAF,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2004,2017,14,NUMBER,Number,G,Global,0.0,0.0,0.0,0.0,0.125380634710208,0.329781721600744,0.692709840147018,0.977305341136573,0.978648339845422,1.22506632713273,0.693649354538874,0.852950864750018,1.16102588246975,1.37574560498413,,1.37574560498413,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,A,Normal value,Y_GE15,15 years old and over,"[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]",2007,2015,9,NUMBER,Number,G,Global,,,,9.2665282305561,11.1069782646374,12.5072323054148,13.3600914359367,15.0454327470468,15.7970380847946,16.4894162448492,16.8928318745876,17.204248726781,,,,17.204248726781,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2004,2017,14,NUMBER,Number,G,Global,0.0,0.0779029461725698,0.0752867767434629,0.0909237544309419,0.28095505755101,0.338837523002832,0.424596898319658,0.472849606084755,0.395081118511115,0.746646022148156,0.91666176605184,1.141187283098,1.40333666243261,1.53189047818658,,1.53189047818658,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,33.4138349812537,39.4707992779436,43.4493602621595,48.9485016486875,54.8709091097141,57.8098049771475,61.6781248827081,64.6380255740915,67.5420915251637,63.872324589114,56.6289187951403,55.8794287827679,53.2290938857859,51.5980292829309,49.6892095636425,49.6892095636425,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,A,Normal value,Y_GE15,15 years old and over,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2006,2018,13,NUMBER,Number,G,Global,,,9.62064476520813,11.9959426599808,15.6203831013178,19.8934001303742,24.9137521108575,30.4737295638323,37.6899798036848,46.8552381163042,55.053668984737,77.1327013122446,81.7435641409271,84.4295153160611,97.1189881243622,97.1189881243622,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,A,Normal value,Y_GE15,15 years old and over,"[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2007,2018,12,NUMBER,Number,G,Global,,,,25.312496327428,27.2330517565192,28.6661946803945,34.9516638797964,32.5050103059898,36.053242898339,39.5151494912789,40.9671624505623,41.3144042334368,41.6172290682037,42.0234776654806,42.3478808895741,42.3478808895741,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",174,Comoros,5,14,Eastern Africa,Country,43.34234565,-11.66121732,COM,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,0.583474825978633,0.56642461454805,0.550528920660525,1.07027134054161,1.04048257581866,1.51747370976798,1.96746791797626,6.94208386994844,5.59168144190825,5.89618630134501,5.07710578481018,4.94250576446596,5.02574648040692,5.10009445374928,4.96785795900524,4.96785795900524,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",180,Democratic Republic of the Congo,5,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,A,Normal value,Y_GE15,15 years old and over,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",2009,2015,7,NUMBER,Number,G,Global,,,,,,0.0980567732671563,0.405478829950288,0.487847414263744,0.653471775379392,0.721440390242791,1.10752331994022,1.31264628856228,,,,1.31264628856228,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,25.4747179078698,28.0410376727482,30.9969037641924,35.5623581958644,37.9080868681397,41.4917109338167,43.2645919866125,51.7781559664618,53.6990248991995,71.3807119959267,78.7987284554911,60.5983042543613,63.2572852961026,64.2471542168699,74.3391783486889,74.3391783486889,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",191,Croatia,4,39,Southern Europe,Country,17.95874553,45.45172212,HRV,1,1,A,Normal value,Y_GE15,15 years old and over,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2005,2018,14,NUMBER,Number,G,Global,,63.5165889251517,72.4512442355859,82.1313229121162,91.744479271842,99.0082404220319,104.45744763155,109.794012621754,112.8675971586,113.903869333504,116.768085086376,122.983254179218,127.410182960015,140.010144430623,147.256152764242,147.256152764242,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",196,Cyprus,4,145,Western Asia,Country,33.22285964,35.05659437,CYP,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,55.4213956477391,57.1667664044293,64.4601934519385,63.4780384588555,66.1878848876682,69.8590896480417,71.75986698171,69.926447736455,63.8869957433556,52.8987121644865,53.3506287005461,51.2007296622203,50.0645596374791,48.518849980939,42.1376841250064,42.1376841250064,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",199,Least Developed Countries (LDC),1,,,Group,,,,,,A,Normal value,Y_GE15,15 years old and over,"[2010, 2015, 2018]",2010,2018,3,NUMBER,Number,G,Global,,,,,,,2.6390206,,,,,5.1632154,,,6.3685894,6.3685894,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",202,Sub-Saharan Africa,3,2,Africa,Region,,,,,,A,Normal value,Y_GE15,15 years old and over,"[2010, 2015, 2018]",2010,2018,3,NUMBER,Number,G,Global,,,,,,,9.0569064,,,,,12.287475,,,12.409331,12.409331,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,31.7281907051169,34.5127228482495,37.5277783909768,38.100763751771,38.2707895445911,39.8855253050941,41.6578534293698,43.7858771574142,45.703752638735,49.0464211721771,49.5883452876001,50.8595293979921,52.636313654391,55.6420453962343,57.1268664620475,57.1268664620475,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",204,Benin,5,11,Western Africa,Country,2.339933594,9.65401646,BEN,1,1,A,Normal value,Y_GE15,15 years old and over,"[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2010,2018,9,NUMBER,Number,G,Global,,,,,,,2.51657503429801,2.8747456413783,3.59033314646591,4.48813286428222,4.52161021390642,4.59799115924155,4.84575058261699,4.88535568589067,4.73531338016503,4.73531338016503,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,67.0234112798374,68.1351250532696,69.8901738755413,70.3923299546663,68.7299779074252,65.1774093240864,63.1386222291449,61.0471675097146,58.708363924166,56.1321281827853,53.9911943949964,51.8174730042391,49.8606226046963,50.1013971684402,47.9013529448079,47.9013529448079,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",212,Dominica,5,29,Caribbean,Country,-61.3493756,15.43391378,DMA,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,19.9663544420125,21.7049939841353,21.6498172513668,18.0051516339855,21.5684865086744,35.8692529287586,30.3988152902178,46.3120879266196,46.1025251502042,49.404743419994,47.3928504872961,41.9058694436327,39.9517380225436,36.2794554626494,36.191296854804,36.191296854804,,,,IMF,,_X: Data nature not available
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.10,"Strengthen the capacity of domestic financial institutions to encourage and expand access to banking, insurance and financial services for all",C081001,8.10.1,I,IMF,"(a) Number of commercial bank branches per 100,000 adults and (b) number of automated teller machines (ATMs) per 100,000 adults",2020.Q1.G.01,['financial services'],FB_ATM_TOTL,"Number of automated teller machines (ATMs) per 100,000 adults",214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,A,Normal value,Y_GE15,15 years old and over,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,15,NUMBER,Number,G,Global,19.2664048754708,24.2984678192863,24.7365692001907,26.4712750425352,26.9865465809111,27.8439032607665,28.7331974712408,30.2643863505136,31.4807202111533,33.315567852636,34.2233343996019,36.5828677114581,38.3264786175122,39.3737009661537,36.8827287313844,36.8827287313844,,,,IMF,,_X: Data nature not available
