goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,lowerbound_2000,upperbound_2000,value_2005,lowerbound_2005,upperbound_2005,value_2010,lowerbound_2010,upperbound_2010,value_2011,lowerbound_2011,upperbound_2011,value_2012,lowerbound_2012,upperbound_2012,value_2013,lowerbound_2013,upperbound_2013,value_2014,lowerbound_2014,upperbound_2014,value_2015,lowerbound_2015,upperbound_2015,value_2016,lowerbound_2016,upperbound_2016,value_2017,lowerbound_2017,upperbound_2017,value_2018,lowerbound_2018,upperbound_2018,latest_value,basePeriod,valueDetails,lowerBoundDetails,upperBoundDetails,footnotes,sources,timeDetails,nature
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",14,Eastern Africa,4,202,Sub-Saharan Africa,Region,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,280.08969,245.79231,335.79453,216.97506,185.96803,281.42467,182.18906,148.51991,245.66573,167.68049,135.87883,223.39557,160.36064,128.74551,215.49261,152.15323,121.6952,203.95402,139.49195,119.76552,165.82792,144.94305,127.18065,169.15549,154.29196,137.92834,175.1767,157.01753,140.59782,177.86054,145.84606,127.09381,170.32976,145.84606,,,,,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or (C) Country data",World Malaria Report,,_X: Data nature not available
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",140,Central African Republic,5,17,Middle Africa,Country,20.93559492,7.003720791,CAF,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,458.76178,344.96783,599.58207,472.10045,367.52538,599.5028,434.5104,317.54667,585.11238,419.33455,295.11883,579.20479,413.08639,290.65577,569.69897,406.82495,284.34335,561.86266,393.04117,272.91703,545.32725,379.91276,263.26472,532.81265,362.02088,241.02912,522.87183,347.32703,228.48839,504.41709,347.32699,231.07962,505.96059,347.32699,,,,,,World Malaria Report,,M: Modeled data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",142,Asia,2,1,World,Region,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,13.0478,10.99331,16.01491,13.26574,10.63614,17.20782,11.48684,9.37745,14.99209,9.83586,8.00078,12.73033,8.49638,6.99079,10.94019,6.34891,5.22431,8.13463,6.09283,4.95271,7.85242,6.01319,4.91577,7.77794,6.31987,5.03826,8.50717,5.23312,4.26097,6.75948,3.90699,3.13661,4.93318,3.90699,,,,,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or (C) Country data",World Malaria Report,,_X: Data nature not available
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",143,Central Asia,3,142,Asia,Region,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,0.70978,0.70978,0.70978,0.09343,0.09343,0.09343,0.00389,0.00389,0.00389,0.00213,0.00213,0.00213,0.00058,0.00058,0.00058,9e-05,9e-05,9e-05,6e-05,6e-05,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or (C) Country data",World Malaria Report,,_X: Data nature not available
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,48.6331,48.6331,48.6331,0.36482,0.36482,0.36482,0.14677,0.14677,0.14677,0.02643,0.02643,0.02643,0.00487,0.00487,0.00487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,World Malaria Report,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",145,Western Asia,3,142,Asia,Region,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,14.01233,7.226,26.86869,9.56086,4.91499,19.68113,17.44765,9.94416,33.37611,12.01034,7.5515,19.76723,12.90537,8.68594,19.55791,10.46484,7.37112,15.1191,8.71951,6.16909,12.55533,7.59941,5.38061,10.96852,10.24523,7.2369,14.81541,11.46032,8.07881,16.4945,12.75261,8.87474,18.55281,12.75261,,,,,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or (C) Country data",World Malaria Report,,_X: Data nature not available
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,241.78925,151.68322,372.93605,198.92126,111.50163,330.39864,225.94121,136.19891,349.827,210.48364,129.5776,323.72127,195.33641,119.69412,300.92177,179.35124,99.17784,299.75439,170.27475,91.89957,293.69883,167.28377,90.87735,281.17397,169.93361,89.45392,298.53024,172.30149,84.00228,315.5869,164.83196,81.84581,300.10216,164.83196,,,,,,World Malaria Report,,M: Modeled data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",15,Northern Africa,3,2,Africa,Region,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,19.16703,12.21102,28.972,11.05193,6.83045,17.26101,6.98001,5.07808,9.32748,6.84288,5.08216,9.06676,6.90716,5.0844,9.21424,7.22341,4.98831,10.14152,7.6896,5.03479,11.16233,8.29154,4.96829,13.01534,9.67933,4.85452,17.11386,10.88676,4.97368,20.69917,10.93409,5.00442,20.63111,10.93409,,,,,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or (C) Country data",World Malaria Report,,_X: Data nature not available
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",150,Europe,2,1,World,Region,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,World Malaria Report,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",151,Eastern Europe,3,150,Europe,Region,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,World Malaria Report,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",154,Northern Europe,3,150,Europe,Region,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,World Malaria Report,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",155,Western Europe,3,150,Europe,Region,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,World Malaria Report,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,0.01479,0.01479,0.01479,0.0392,0.0392,0.0392,0.00867,0.00867,0.00867,0.00582,0.00582,0.00582,0.00042,0.00042,0.00042,0.00015,0.00015,0.00015,0.0001,0.0001,0.0001,7e-05,7e-05,7e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,World Malaria Report,,C: Country data
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",17,Middle Africa,4,202,Sub-Saharan Africa,Region,,,,,,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,409.67398,354.29679,473.04057,409.07928,356.68268,468.55223,335.61977,290.89098,385.91613,313.72157,272.0787,361.72008,291.25018,251.06124,337.03825,273.50763,234.13274,318.39852,264.2034,224.0917,310.79167,267.10839,225.79648,315.16704,278.60243,231.9245,335.10093,282.72138,231.10901,344.45261,274.79454,224.15161,334.88115,274.79454,,,,,"Nature of data for some countries in this region are either (M) modelled, E(Estimated), CA (Country adjusted ) or (C) Country data",World Malaria Report,,_X: Data nature not available
3,Goal 3,Ensure healthy lives and promote well-being for all at all ages,3.3,"By 2030, end the epidemics of AIDS, tuberculosis, malaria and neglected tropical diseases and combat hepatitis, water-borne diseases and other communicable diseases",C030303,3.3.3,I,WHO,"Malaria incidence per 1,000 population",2020.Q1.G.01,"['health', 'diseases', 'communicable diseases', 'malaria']",SH_STA_MALR,"Malaria incidence per 1,000 population at risk (per 1,000 population)",170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,"[2000, 2005, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,11,PER_1000_POP,"Per 1,000 population",G,Global,24.01719,17.5319,30.7872,17.67657,13.68322,21.83758,16.42835,12.50371,20.59291,8.31629,6.29427,10.37995,8.25194,6.26552,10.29219,7.0247,5.34429,8.79559,5.48401,4.17051,6.85619,6.9394,5.14157,8.91744,10.83398,8.23821,13.55117,7.47709,5.55432,9.61986,8.50137,6.43841,10.65939,8.50137,,,,,,World Malaria Report,,CA: Country adjusted data
