goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2018, 2019]	2000	2019	15	PT	Percentage	G	Global	58.0	58.0	58.0	58.0	58.0	58.0	58.0	58.0	58.0	58.0	100.0	100.0	100.0						25.0	25.0	25.0			[2000-2001]: Out of 17 local breeds, 29% are of unknown status // [2002]: Out of 18 local breeds, 33% are of unknown status // [2003-2009]: Out of 19 local breeds, 37% are of unknown status // [2010-2012]: Out of 20 local breeds, 95% are of unknown status // [2018-2019]: Out of 27 local breeds, 26% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2000-2001,2004-2012,2019]: E: Estimated data // [2002-2003,2018]: C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region						[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global															66.7	66.7	64.7	66.7	66.7	66.7	66.7			[2014-2015]: Out of 130 local breeds, 75% are of unknown status // [2016]: Out of 131 local breeds, 74% are of unknown status // [2017-2019]: Out of 132 local breeds, 73% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	76.0	76.0	76.0	80.0	71.0	68.0	71.0	71.0	75.0	71.0	71.0	71.0	71.0	72.0	72.0	76.0	81.0	81.0	78.0	78.0	78.0			[2000-2002]: Out of 18 local breeds, 6% are of unknown status // [2003]: Out of 18 local breeds, 17% are of unknown status // [2004]: Out of 18 local breeds, 22% are of unknown status // [2005]: Out of 26 local breeds, 15% are of unknown status // [2006-2012]: Out of 26 local breeds, 8% are of unknown status // [2013-2015]: Out of 27 local breeds, 7% are of unknown status // [2016-2019]: Out of 38 local breeds, 5% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2000-2018]: C: Country data // [2019]: E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0			[2000-2003]: Out of 12 local breeds, 83% are of unknown status // [2004]: Out of 13 local breeds, 85% are of unknown status // [2005-2009]: Out of 14 local breeds, 86% are of unknown status // [2010-2019]: Out of 17 local breeds, 88% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2000-2002,2008-2009,2011,2013-2019]: E: Estimated data // [2003-2007,2010,2012]: C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	81.0	81.0	81.0	94.0	86.0	86.0	90.0	90.0	91.0	91.0	91.0	88.0	88.0	83.0	83.0	83.0	83.0	84.0	84.0	84.0	84.0			[2000-2002]: Out of 16 local breeds, 0% are of unknown status // [2003]: Out of 17 local breeds, 0% are of unknown status // [2004-2005]: Out of 22 local breeds, 0% are of unknown status // [2006-2007]: Out of 22 local breeds, 5% are of unknown status // [2008-2010]: Out of 24 local breeds, 4% are of unknown status // [2011-2012]: Out of 24 local breeds, 0% are of unknown status // [2013-2016]: Out of 29 local breeds, 0% are of unknown status // [2017-2019]: Out of 31 local breeds, 0% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2000,2003-2005,2007-2008,2011-2015,2017-2018]: C: Country data // [2001-2002,2006,2009-2010,2016,2019]: E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	85.0	85.0	85.0	85.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	62.0	94.0	71.0	87.0	95.0	85.0	85.0	85.0	85.0			[2000-2003]: Out of 18 local breeds, 28% are of unknown status // [2004]: Out of 19 local breeds, 26% are of unknown status // [2005]: Out of 20 local breeds, 25% are of unknown status // [2006-2008]: Out of 21 local breeds, 14% are of unknown status // [2009]: Out of 21 local breeds, 29% are of unknown status // [2010-2011]: Out of 22 local breeds, 32% are of unknown status // [2012-2014]: Out of 41 local breeds, 17% are of unknown status // [2015]: Out of 44 local breeds, 14% are of unknown status // [2016]: Out of 47 local breeds, 13% are of unknown status // [2017-2019]: Out of 52 local breeds, 8% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2000-2017]: C: Country data // [2018-2019]: E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	[2018, 2019]	2018	2019	2	PT	Percentage	G	Global																			29.0	29.0	29.0			Out of 27 local breeds, 74% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2018]: C: Country data // [2019]: E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2018, 2019]	2000	2019	18	PT	Percentage	G	Global	0.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	50.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0			50.0	50.0	50.0			[2000-2004]: Out of 10 local breeds, 80% are of unknown status // [2005-2006]: Out of 11 local breeds, 82% are of unknown status // [2007]: Out of 14 local breeds, 86% are of unknown status // [2008]: Out of 22 local breeds, 91% are of unknown status // [2009]: Out of 22 local breeds, 95% are of unknown status // [2010-2015]: Out of 74 local breeds, 99% are of unknown status // [2018-2019]: Out of 74 local breeds, 97% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2000-2004,2006,2009-2015,2019]: E: Estimated data // [2005,2007-2008,2018]: C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0			[2000-2009]: Out of 10 local breeds, 90% are of unknown status // [2010-2019]: Out of 11 local breeds, 91% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2000-2003,2005-2006,2008-2016,2018-2019]: E: Estimated data // [2004,2007,2017]: C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	234	Faroe Islands	4	154	Northern Europe	Country	-7.122044325	62.21228119	FRO	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2016, 2017, 2018, 2019]	2000	2019	13	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0								100.0	50.0	50.0	50.0	50.0			[2000-2008]: Out of 1 local breeds, 0% are of unknown status // [2016]: Out of 2 local breeds, 50% are of unknown status // [2017-2019]: Out of 2 local breeds, 0% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2000-2008,2018-2019]: E: Estimated data // [2016-2017]: C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	75.0	80.0	80.0	80.0	83.0	83.0	83.0	83.0	83.0	83.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0	88.0			[2000]: Out of 10 local breeds, 60% are of unknown status // [2001-2003]: Out of 11 local breeds, 55% are of unknown status // [2004-2008]: Out of 13 local breeds, 54% are of unknown status // [2009]: Out of 32 local breeds, 81% are of unknown status // [2010-2019]: Out of 37 local breeds, 78% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2000-2001,2004,2008-2011,2019]: C: Country data // [2002-2003,2005-2007,2012-2018]: E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	63.0	67.0	67.0	67.0	67.0	66.0	66.0	66.0	66.0	66.0	66.0	69.0	100.0	100.0	79.0	80.0	80.0	80.0	80.0	80.0	80.0			[2000]: Out of 138 local breeds, 59% are of unknown status // [2001-2004]: Out of 138 local breeds, 56% are of unknown status // [2005-2008]: Out of 138 local breeds, 57% are of unknown status // [2009]: Out of 138 local breeds, 58% are of unknown status // [2010]: Out of 231 local breeds, 75% are of unknown status // [2011]: Out of 238 local breeds, 73% are of unknown status // [2012]: Out of 238 local breeds, 97% are of unknown status // [2013]: Out of 237 local breeds, 97% are of unknown status // [2014]: Out of 251 local breeds, 68% are of unknown status // [2015-2017]: Out of 254 local breeds, 67% are of unknown status // [2018-2019]: Out of 256 local breeds, 66% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2000-2001,2011,2013-2015,2017-2018]: C: Country data // [2002-2010,2012,2016,2019]: E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	81.0	81.0	81.0	82.0	81.0	83.0	83.0	83.0	85.0	85.0	85.0	85.0	86.0	87.0	87.0	88.0	90.0	90.0	90.0	90.0	90.0			[2000]: Out of 303 local breeds, 6% are of unknown status // [2001]: Out of 305 local breeds, 6% are of unknown status // [2002]: Out of 306 local breeds, 6% are of unknown status // [2003]: Out of 312 local breeds, 6% are of unknown status // [2004]: Out of 377 local breeds, 5% are of unknown status // [2005]: Out of 408 local breeds, 4% are of unknown status // [2006-2007]: Out of 410 local breeds, 4% are of unknown status // [2008]: Out of 420 local breeds, 4% are of unknown status // [2009]: Out of 427 local breeds, 4% are of unknown status // [2010]: Out of 439 local breeds, 6% are of unknown status // [2011]: Out of 447 local breeds, 6% are of unknown status // [2012]: Out of 461 local breeds, 6% are of unknown status // [2013]: Out of 464 local breeds, 5% are of unknown status // [2014]: Out of 467 local breeds, 5% are of unknown status // [2015]: Out of 476 local breeds, 5% are of unknown status // [2016]: Out of 482 local breeds, 5% are of unknown status // [2017]: Out of 484 local breeds, 5% are of unknown status // [2018-2019]: Out of 489 local breeds, 5% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2000-2018]: C: Country data // [2019]: E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	83.0	70.0	70.0	70.0	70.0	74.0	71.0	68.0	71.0	71.0	70.0	73.0	70.0	72.0	72.0	68.0	68.0	74.0	73.0	71.0	71.0			[2000]: Out of 20 local breeds, 40% are of unknown status // [2001-2005]: Out of 28 local breeds, 18% are of unknown status // [2006]: Out of 29 local breeds, 17% are of unknown status // [2007-2009]: Out of 32 local breeds, 13% are of unknown status // [2010]: Out of 33 local breeds, 18% are of unknown status // [2011-2012]: Out of 35 local breeds, 14% are of unknown status // [2013-2014]: Out of 35 local breeds, 17% are of unknown status // [2015-2017,2019]: Out of 36 local breeds, 14% are of unknown status // [2018]: Out of 36 local breeds, 17% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2000-2013,2015-2017,2019]: C: Country data // [2014,2018]: E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	PT	Percentage	G	Global											0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	20.0	20.0	20.0			[2010-2014]: Out of 20 local breeds, 95% are of unknown status // [2015-2016]: Out of 22 local breeds, 86% are of unknown status // [2017]: Out of 23 local breeds, 83% are of unknown status // [2018-2019]: Out of 24 local breeds, 79% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2010,2015,2017-2018]: C: Country data // [2011-2014,2016,2019]: E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	77.0	82.0	77.0	79.0	85.0	78.0	79.0	82.0	85.0	83.0	86.0	86.0	90.0	88.0	88.0	89.0	89.0	80.0	81.0	82.0	82.0			[2000]: Out of 33 local breeds, 33% are of unknown status // [2001-2002]: Out of 34 local breeds, 35% are of unknown status // [2003]: Out of 36 local breeds, 33% are of unknown status // [2004]: Out of 38 local breeds, 32% are of unknown status // [2005]: Out of 44 local breeds, 27% are of unknown status // [2006]: Out of 46 local breeds, 26% are of unknown status // [2007]: Out of 50 local breeds, 24% are of unknown status // [2008-2009]: Out of 52 local breeds, 23% are of unknown status // [2010]: Out of 86 local breeds, 49% are of unknown status // [2011]: Out of 91 local breeds, 46% are of unknown status // [2012-2013]: Out of 92 local breeds, 46% are of unknown status // [2014]: Out of 94 local breeds, 45% are of unknown status // [2015]: Out of 95 local breeds, 44% are of unknown status // [2016]: Out of 97 local breeds, 43% are of unknown status // [2017]: Out of 102 local breeds, 41% are of unknown status // [2018]: Out of 104 local breeds, 40% are of unknown status // [2019]: Out of 109 local breeds, 39% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		C: Country data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0	33.0			Out of 6 local breeds, 0% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2000-2018]: C: Country data // [2019]: E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.5	By 2020, maintain the genetic diversity of seeds, cultivated plants and farmed and domesticated animals and their related wild species, including through soundly managed and diversified seed and plant banks at the national, regional and international levels, and promote access to and fair and equitable sharing of benefits arising from the utilization of genetic resources and associated traditional knowledge, as internationally agreed	C020502	2.5.2	I	FAO	Proportion of local breeds classified as being at risk, not at risk or at unknown level of risk of extinction	2020.Q1.G.01	['sustainable agriculture', 'genetic resources']	ER_RSK_LBREDS	Proportion of local breeds classified as being at risk as a share of local breeds with known level of extinction risk (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	15.0	18.0	19.0	17.0	18.0	16.0	13.0	11.0	14.0	14.0	14.0	17.0	16.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0			[2000]: Out of 102 local breeds, 87% are of unknown status // [2001]: Out of 102 local breeds, 83% are of unknown status // [2002]: Out of 102 local breeds, 84% are of unknown status // [2003]: Out of 102 local breeds, 77% are of unknown status // [2004]: Out of 103 local breeds, 73% are of unknown status // [2005-2006]: Out of 103 local breeds, 69% are of unknown status // [2007]: Out of 107 local breeds, 66% are of unknown status // [2008]: Out of 108 local breeds, 67% are of unknown status // [2009]: Out of 109 local breeds, 66% are of unknown status // [2010-2011]: Out of 219 local breeds, 84% are of unknown status // [2012]: Out of 219 local breeds, 86% are of unknown status // [2013-2019]: Out of 228 local breeds, 55% are of unknown status	DAD-IS 2020 http://www.fao.org/dad-is/		[2000-2003,2005-2010,2012,2014-2019]: E: Estimated data // [2004,2011,2013]: C: Country data
