goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,observationStatus_code,observationStatus_desc,age_code,age_desc,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2015,lowerbound_2015,upperbound_2015,value_2016,lowerbound_2016,upperbound_2016,value_2017,lowerbound_2017,upperbound_2017,latest_value,basePeriod,valueDetails,lowerBoundDetails,upperBoundDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESMSIN,Total population in moderate or severe food insecurity (thousands of people),116,Cambodia,4,35,South-Eastern Asia,Country,104.922836,12.71163737,KHM,1,1,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,7584.76963,7243.17359,7926.36567,7145.72627,6832.2046,7459.24794,7187.58266,6872.28731,7502.87801,7187.58266,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESMSIN,Total population in moderate or severe food insecurity (thousands of people),116,Cambodia,4,35,South-Eastern Asia,Country,104.922836,12.71163737,KHM,1,1,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,2867.9487,2674.52711,3061.37028,2687.19248,2507.94605,2866.4389,2694.5042,2518.93324,2870.07516,2694.5042,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESMSIN,Total population in moderate or severe food insecurity (thousands of people),120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,4062.83345,3791.29726,4334.36965,4592.05553,4323.98027,4860.1308,4898.00282,4632.65795,5163.3477,4898.00282,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESMSIN,Total population in moderate or severe food insecurity (thousands of people),120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,14215.86152,13613.82409,14817.89895,15904.97906,15327.7099,16482.24823,17136.27412,16573.10952,17699.43871,17136.27412,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESMSIN,Total population in moderate or severe food insecurity (thousands of people),120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,A,Normal value,Y_GE15,15 years old and over,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,3984.11552,3693.01775,4275.21329,4517.86607,4230.10709,4805.62504,4790.54785,4499.10127,5081.99443,4790.54785,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,G: Global monitoring data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESMSIN,Total population in moderate or severe food insecurity (thousands of people),124,Canada,4,21,Northern America,Country,-101.6575058,57.72360191,CAN,1,1,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016]",2015,2016,2,NUM_TH,Thousands,G,Global,1792.99989,1664.87121,1921.12856,1809.94943,1680.60972,1939.28914,,,,1809.94943,,,,,[2015]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2014-2016. // [2016]: The value(s) for one or more years may have been imputed. The observation value represents the 3-year average of the period 2015-2017.,National Entity,,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESMSIN,Total population in moderate or severe food insecurity (thousands of people),127,Southern Asia (excluding India),1,,,Group,,,,,,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,69449.26974,65104.96396,73793.57552,65398.18362,61301.5836,69494.78364,66324.29078,62439.69869,70208.88287,66324.29078,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESMSIN,Total population in moderate or severe food insecurity (thousands of people),127,Southern Asia (excluding India),1,,,Group,,,,,,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,198293.2254,190929.368,205657.0828,187220.0534,180386.7062,194053.4006,188519.7145,181709.772,195329.657,188519.7145,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESMSIN,Total population in moderate or severe food insecurity (thousands of people),127,Southern Asia (excluding India),1,,,Group,,,,,,A,Normal value,Y_GE15,15 years old and over,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,64389.34058,60184.77813,68593.90304,62720.46895,58544.46998,66896.46793,64046.60593,59814.59237,68278.6195,64046.60593,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESMSIN,Total population in moderate or severe food insecurity (thousands of people),13,Central America,4,419,Latin America and the Caribbean,Region,,,,,,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,19587.46984,17325.2176,21849.72207,20666.65867,18665.52142,22667.79591,21240.31114,19242.70714,23237.91514,21240.31114,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESMSIN,Total population in moderate or severe food insecurity (thousands of people),13,Central America,4,419,Latin America and the Caribbean,Region,,,,,,A,Normal value,Y_GE15,15 years old and over,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,16855.81842,14790.51476,18921.12208,17091.28702,15088.61366,19093.96038,17538.41536,15471.61211,19605.21861,17538.41536,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESMSIN,Total population in moderate or severe food insecurity (thousands of people),13,Central America,4,419,Latin America and the Caribbean,Region,,,,,,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,55527.42161,51840.28219,59214.56104,56729.27662,53435.09534,60023.45789,56207.2852,52887.52991,59527.04048,56207.2852,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESMSIN,Total population in moderate or severe food insecurity (thousands of people),132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,A,Normal value,_T,All age ranges or no breaks by age,_T,Both sexes,[2017],2017,2017,1,NUM_TH,Thousands,G,Global,,,,,,,205.9289,191.4275,220.4303,205.9289,,,,,The observation value represents the 3-year average of the period 2016-2018.,National Entity,,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESMSIN,Total population in moderate or severe food insecurity (thousands of people),135,Caucasus and Central Asia,1,,,Group,,,,,,A,Normal value,Y_GE15,15 years old and over,F,Female,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,4254.18197,3942.40046,4565.96348,4795.5155,4442.58039,5148.45061,5315.75556,4935.04701,5696.46411,5315.75556,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020102,2.1.2,II,FAO,"Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)",2020.Q1.G.01,"['food security', 'food shortage', 'hunger']",AG_PRD_FIESMSIN,Total population in moderate or severe food insecurity (thousands of people),135,Caucasus and Central Asia,1,,,Group,,,,,,A,Normal value,Y_GE15,15 years old and over,M,Male,"[2015, 2016, 2017]",2015,2017,3,NUM_TH,Thousands,G,Global,3292.92144,2960.72513,3625.11774,4033.70929,3668.53372,4398.88485,4636.2881,4245.01618,5027.56002,4636.2881,,,,,[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.,"Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.",,E: Estimated data
