goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	135	Caucasus and Central Asia	1			Group						[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	4.65009	5.49739	11.67345	16.15656	17.27479	22.64125	19.72134	27.32388	24.01588	22.31385	22.37175	30.84417	30.84417			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region						[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	12.124	14.42119	31.62294	45.43491	45.00678	39.78634	39.28034	57.40466	44.8968	57.91916	42.42241	81.36933	81.36933			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	0.50785	0.41143	0.92863	1.04177	1.07553	0.21096	0.79946	1.58477	1.23577	1.09616	1.20175	1.53241	1.53241			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	142	Asia	2	1	World	Region						[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	181.86399	334.79469	353.74216	526.37837	627.28203	644.08934	470.6452	449.99781	433.8651	386.39486	337.2993	315.61537	315.61537			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	143	Central Asia	3	142	Asia	Region						[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	3.53932	4.41274	8.67935	10.50102	12.2159	16.85233	14.50528	14.58297	13.84666	13.33805	13.14996	15.92932	15.92932			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	2.95047	2.16025	2.87346	6.40929	7.95791	10.50256	10.47132	11.22202	10.59765	9.65607	6.90711	6.32245	6.32245			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	145	Western Asia	3	142	Asia	Region						[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	25.54545	167.99671	179.80862	35.8197	47.3755	35.66067	38.57515	46.76625	40.76767	71.79755	83.21248	96.35823	96.35823			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	1.1798	0.85845	1.43974	1.56002	1.16716	0.14534	1.11121	1.39993	1.22692	1.23549	1.27318	1.39727	1.39727			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	15	Northern Africa	3	2	Africa	Region						[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	8.65413	8.28911	24.3704	36.70627	27.27151	17.8444	29.63566	64.35419	68.52522	68.00832	65.34308	84.50163	84.50163			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	150	Europe	2	1	World	Region						[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	5.91516	5.0303	12.87761	17.67802	16.77066	17.67736	20.62191	34.55832	50.04986	54.93572	43.1046	66.79488	66.79488			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	151	Eastern Europe	3	150	Europe	Region						[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	1.63035	1.54119	6.66962	8.80937	8.08093	9.37321	11.94093	19.49159	36.48552	41.44034	28.48054	44.4662	44.4662			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	0.55929	1.5183	3.95489	6.04178	3.58725	3.94965	4.18044	3.70397	3.40016	4.33973	3.27442	3.21979	3.21979			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	11.21398	13.51977	31.23883	226.24485	263.79827	278.55961	100.77043	31.34013	28.86693	17.89971	17.94096	19.26368	19.26368			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	17	Middle Africa	4	202	Sub-Saharan Africa	Region						[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	9.68771	11.90722	14.9919	18.54745	12.13101	7.83936	13.56284	23.74062	21.98266	22.48545	18.90099	28.64883	28.64883			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	0.3807	2.22535	9.61556	8.94052	5.04054	5.21811	7.55071	7.08736	5.31649	7.34149	5.13018	7.53193	7.53193			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.b	By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries	C040b01	4.b.1	I	OECD	Volume of official development assistance flows for scholarships by sector and type of study	2020.Q1.G.01	['means of implementation', 'development finance', 'education', 'scholarships', 'educational financing']	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient countries (millions of constant 2017 United States dollars)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	CON_USD	Constant USD	G	Global	0.13941	0.11529	0.45769	0.40502	0.29575	0.0684	0.46712	4.15104	5.05012	4.9331	5.4491	5.40927	5.40927			Gross disbursements | Based on OECD, CRS databased, 2019 | Constant 2017 USD million	The Organisation for Economic Co-operation and Development (OECD).		C: Country data
