goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,location_code,location_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2016,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",116,Cambodia,4,35,South-Eastern Asia,Country,104.922836,12.71163737,KHM,1,1,U,Urban,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,24.9305763244629,24.9305763244629,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",116,Cambodia,4,35,South-Eastern Asia,Country,104.922836,12.71163737,KHM,1,1,_T,All areas,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,23.9806137084961,23.9806137084961,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",12,Algeria,4,15,Northern Africa,Country,2.678164227,28.15940032,DZA,1,1,U,Urban,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,34.5022430419922,34.5022430419922,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",12,Algeria,4,15,Northern Africa,Country,2.678164227,28.15940032,DZA,1,1,_T,All areas,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,35.1679573059082,35.1679573059082,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,_T,All areas,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,65.2575836181641,65.2575836181641,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,U,Urban,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,65.3566360473633,65.3566360473633,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",124,Canada,4,21,Northern America,Country,-101.6575058,57.72360191,CAN,1,1,_T,All areas,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,6.4776124954224,6.4776124954224,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",124,Canada,4,21,Northern America,Country,-101.6575058,57.72360191,CAN,1,1,U,Urban,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,6.7153034210205,6.7153034210205,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,U,Urban,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,31.6470203399658,31.6470203399658,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,_T,All areas,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,31.9896297454834,31.9896297454834,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",135,Caucasus and Central Asia,1,,,Group,,,,,,_T,All areas,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,22.1581745147705,22.1581745147705,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",135,Caucasus and Central Asia,1,,,Group,,,,,,U,Urban,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,24.9301452636719,24.9301452636719,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",140,Central African Republic,5,17,Middle Africa,Country,20.93559492,7.003720791,CAF,1,1,_T,All areas,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,49.5046348571777,49.5046348571777,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",140,Central African Republic,5,17,Middle Africa,Country,20.93559492,7.003720791,CAF,1,1,U,Urban,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,51.200080871582,51.200080871582,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",143,Central Asia,3,142,Asia,Region,,,,,,_T,All areas,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,22.4148693084717,22.4148693084717,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",143,Central Asia,3,142,Asia,Region,,,,,,U,Urban,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,25.5442981719971,25.5442981719971,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,_T,All areas,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,15.2494812011719,15.2494812011719,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,U,Urban,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,15.0876579284668,15.0876579284668,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",145,Western Asia,3,142,Asia,Region,,,,,,_T,All areas,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,46.8530960083008,46.8530960083008,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",145,Western Asia,3,142,Asia,Region,,,,,,U,Urban,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,47.7727508544922,47.7727508544922,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,_T,All areas,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,53.006420135498,53.006420135498,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,U,Urban,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,50.7577514648438,50.7577514648438,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",15,Northern Africa,3,2,Africa,Region,,,,,,U,Urban,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,55.2478561401367,55.2478561401367,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",15,Northern Africa,3,2,Africa,Region,,,,,,_T,All areas,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,55.4445266723633,55.4445266723633,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",150,Europe,2,1,World,Region,,,,,,_T,All areas,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,13.5462255477905,13.5462255477905,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",150,Europe,2,1,World,Region,,,,,,U,Urban,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,14.1818628311157,14.1818628311157,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
11,Goal 11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",C110602,11.6.2,I,WHO,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),2020.Q1.G.01,"['cities', 'human settlements', 'health', 'pollution', 'air pollution']",EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,_T,All areas,[2016],2016,2016,1,GPERM3,Micrograms per cubic meter,G,Global,21.0304794311523,21.0304794311523,,,,http://apps.who.int/gho/data/node.sdg.11-6,,E: Estimated data
