goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,,,,Banco Central de Costa Rica. Environmental accounts: https://www.bccr.fi.cr/seccion-cuentas-ambientales/cuentas-ambientales; Cuenta SatĂŠlite de Turismo: https://www.bccr.fi.cr/seccion-indicadores-economicos/cuenta-sat%C3%A9lite-de-turismo,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),191,Croatia,4,39,Southern Europe,Country,17.95874553,45.45172212,HRV,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,,,,TSA tables: Croatian Bureau of Statistics and Institute for Tourism; SEEA physical flow accounts for solid waste: Ministry of Environmental Protection and Energy; SEEA physical flow accounts for energy: Unit of Energy of the Croatian Bureau of Statistics,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),196,Cyprus,4,145,Western Asia,Country,33.22285964,35.05659437,CYP,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,Statistical Service of Cyprus,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),20,Andorra,4,39,Southern Europe,Country,1.576257417,42.54548611,AND,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,"The data is included in the National Statistics Plan 2018-2021, but is not available until the TSA is published, due in 2021","Departament dâEstadĂ­stica, Ministeri de PresidĂ¨ncia, Economia i Empresa",,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),203,Czechia,4,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,,,TSA data from 2003. The data for 2018 will be published at the end of February 2020,Czech Statistical Office,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,,,,"VisitDenmark (TSA tables); Geography, Environment and Energy - Environmental Economic Accounts (www.statbank-dk; SEEA tables)",,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),212,Dominica,5,29,Caribbean,Country,-61.3493756,15.43391378,DMA,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Discover Dominica Authority,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Central Bank of the Dominican Republic,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),218,Ecuador,5,5,South America,Country,-78.37005241,-1.447785891,ECU,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Ministerio de Turismo (MINTUR),,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),222,El Salvador,5,13,Central America,Country,-88.86862995,13.73603564,SLV,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,CorporaciĂłn SalvadoreĂąa de Turismo - CORSATUR,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),231,Ethiopia,5,14,Eastern Africa,Country,39.63505296,8.631223181,ETH,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,National Planning and Development Commission,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),233,Estonia,4,154,Northern Europe,Country,25.84093481,58.68487172,EST,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,Statistics Estonia,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),242,Fiji,4,54,Melanesia,Country,177.9660884,-17.83301566,FJI,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,SEEA tables for 2018 provisional data,"Fiji Tourism Satellite Accounts and Fiji Experimental Environmental Accounts on Water, Energy and Solid Waste",,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),246,Finland,4,154,Northern Europe,Country,23.308447,61.91586738,FIN,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,,,,Statistics Finland,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),250,France,4,155,Western Europe,Country,2.457288129,46.62660861,FRA,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"Direction GĂŠnĂŠrale des Entreprises - SDP3E-P3E3 - PiĂ¨ce 2315 - MinistĂ¨re de l'ĂŠconomie, de l'industrie et du numĂŠrique",,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,National Statistics Office of Georgia - GEOSTAT,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),275,State of Palestine,4,145,Western Asia,Country,35.25694122,31.94347933,PSE,0,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,"Palestinian Central Bureau of Statistics, 2019. Tourism Satellite Accounts",,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),276,Germany,4,155,Western Europe,Country,10.3806066,51.08862743,DEU,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,,,,Federal Statistical Office of Germany,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),288,Ghana,5,11,Western Africa,Country,-1.205623522,7.964825185,GHA,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Not started but plans are underway for the compilation after completion of SEEA Energy accounts. Not started but plans are underway for the compilation of SEEA physical flows accounts for air emissions and solid waste,Ghana Statistical Service,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.b,Develop and implement tools to monitor sustainable development impacts for sustainable tourism that creates jobs and promotes local culture and products,C120b01,12.b.1,III,UNWTO,Number of sustainable tourism strategies or policies and implemented action plans with agreed monitoring and evaluation tools,2020.Q1.G.01,"['environmental accounting', 'tourism', 'national accounts']",ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),300,Greece,4,39,Southern Europe,Country,22.58307827,39.47301873,GRC,1,1,"[2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2008,2018,11,NUMBER,Number,G,Global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Ministry of Tourism of Greece,,C: Country data
