goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	2440561.0	2676320.0	3158085.0	3018900.0	3378000.0	3659300.0	3665300.0	3935500.0	4125200.0	4125200.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	420000.0	336000.0	510000.0	585000.0	619892.0	571000.0	563000.0	599360.0	580000.0	580000.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	55000.0	58000.0	42690.0	45000.0	73265.0	45000.0	45000.0	55000.0	49000.0	49000.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	858176.0	901300.0	1045000.0	1054000.0	1089500.0	1108600.0	1074600.0	1490000.0	1492800.0	1492800.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	137048.0	150677.0	152016.0	169943.0	211900.0	181800.0	196850.0	205560.0	264500.0	264500.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	228000.0	246773.0	240000.0	263900.0	230000.0	260000.0	260000.0	332200.0	349700.0	349700.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	344882.0	360652.0	360652.0	277058.0	308058.0	308458.0	308458.0	308458.0	308458.0	308458.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	316700.0	334800.0	348200.0	348200.0	348200.0	348200.0	348200.0	333000.0	333000.0	333000.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	734000.0	782000.0	762000.0	747000.0	744000.0	750000.0	689000.0	812800.0	1675900.0	1675900.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	14000.0	14000.0	6890.0	7469.0	7744.0	7361.0	7553.0	8006.0	8160.0	8160.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	1382044.0	1476007.0	1752000.0	1446000.0	1265400.0	1371800.0	1371800.0	1773588.0	1922088.0	1922088.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	1208728.0	1528426.0	1591051.0	1642283.0	1772532.0	1885032.0	1885032.0	1990100.0	2433500.0	2433500.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	145774.0	160069.0	158900.0	177500.0	180000.0	191000.0	202200.0	210000.0	231000.0	231000.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	9500.0	9750.0	9625.0	9687.0	10000.0	10000.0	9922.0	10572.0	10497.0	10497.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	152000.0	198000.0	227800.0	253627.0	260293.0	208700.0	202327.0	215500.0	222700.0	222700.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	667900.0	764031.0	840000.0	1007900.0	1155302.0	833286.0	621346.0	796268.0	778000.0	778000.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	86863.0	101654.0	81600.0	87992.0	260293.0	89384.0	89384.0	89384.0	92691.0	92691.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	1223702.0	1794426.0	1869240.0	1869410.0	1835746.0	1812381.0	1908570.0	1632000.0	1592090.0	1592090.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.1	Develop quality, reliable, sustainable and resilient infrastructure, including regional and transborder infrastructure, to support economic development and human well-being, with a focus on affordable and equitable access for all	C090102	9.1.2	I	ICAO, ITF-OECD	Passenger and freight volumes, by mode of transport	2020.Q1.G.01	['goods transport']	IS_RDP_PORFVOL	Container port traffic, maritime transport (twenty-foot equivalent units - TEUs)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	9	TEU	Twenty-foot equivalent units (TEUs)	G	Global	5215039.0	5202481.0	5505314.0	5700304.0	5912509.0	5912300.0	6375053.0	6118700.0	6369200.0	6369200.0				Source: UNCTAD Review of Maritime Transport, 2019 and UNCTADstat ( https://unctadstat.unctad.org/wds/TableViewer/tableView.aspx).		_X: Data nature not available
