goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	observationStatus_code	observationStatus_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	216389.0	239689.0	266998.0	284216.0	320047.0	412307.0	506888.0	595014.0	686481.0	725566.0	834187.99756373	949917.0	1066700.0	1153310.0	1187016.09251758	1460794.35737289	1693151.17513254	1839561.85170762	1932459.25841087		1932459.25841087				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	9623720.0	10381840.0	10767024.0	11630770.0	13866370.0	17098000.0	21529000.0	25208712.2781996	24312909.0	19863617.8547577	25657882.4645164	29552923.2287251	30890904.873645	31080900.0	33075838.1603448	36391219.5102086	38351236.46837	41301222.665	45716799.9090465		45716799.9090465				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	CUR_LCU	Local currency (millions)	G	Global	763690.0	921200.0	1107220.681516	1251610.0	1574516.85	4820621.61	5911220.0	9354038.4	8363180.57	9402533.969528	11096483.5079872	13298625.68	15235000.0	16995193.7800304	18521123.0935	20012784.4870425	21006524.1841989	23054014.1312293			23054014.1312293				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	44611152.0139624	34306800.0	34475800.0	72380779.7986565	60746535.797	63285679.464	83584714.3210001	103985795.155	129297429.0	131883631.0	145867986.0	177622646.0	212666640.0	209977097.24	223894124.705963	239594575.905411	250851464.707428	263977196.822826	263417970.183562		263417970.183562				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2016]	2000	2016	16	CUR_LCU	Local currency (millions)	G	Global	17419.403	148551.292	297200.978	445225.39	536321.997	1139225.21	1216224.246	1523756.104	2118576.416	3134561.637	4034950.0		5087193.16279466	5203352.34784695	5383739.49852794	5419429.20602876	4903654.58928702				4903654.58928702				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	A	Normal value	[2015, 2016, 2017, 2018]	2015	2018	4	CUR_LCU	Local currency (millions)	G	Global																172.10633608	174.373	188.5119	221.676		221.676				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	1030010.0	1203370.0	1420200.0	1629200.0	1883661.0	2258129.9	2844107.80201696	3470814.80512096	4100172.47815493	4299807.60794403	4709973.36903339	5235029.91508369	5781460.71433373	6269270.0	6762751.01799596	7413104.38365567	7924337.12164889	8394110.64091433	8997043.19609255		8997043.19609255				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	63576.0	65484.0	57151.474	57570.502	60535.957	63991.116	67810.496	72377.569	73873.284	70304.933	71101.597	73149.935	70505.579	75070.554	75435.885	77280.277	78694.958	81804.133	86386.951		86386.951				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	3416.6	3793.1	3907.0	4446.7	4830.2	5498.9	6027.4	7148.1	7464.7	6847.7	7202.9	7233.2	7085.1	6722.1	7072.6	7017.2	7065.693	7674.102	8233.4		8233.4				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	878151.0	957668.0	1016964.0	1177892.0	1213989.0	1262566.0	1354421.0	1501419.0	1533959.0	1498378.0	1533167.0	1600515.0	1619332.0	1662307.0	1706320.0	1853467.0	1882507.0	2007970.0	2182957.0		2182957.0				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	A	Normal value	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2001	2013	13	CUR_LCU	Local currency (millions)	G	Global		326684.28417928	336225.927108	384596.532819	424348.95704	422633.258515	459869.196852	623746.027128	609086.538723	631956.317079	648375.468464	676747.22444779	701455.220875457	803000.0							803000.0				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	724150.0	740322.0	750249.0	768751.0	829363.0	891268.0	922162.0	949616.0	965312.0	925448.0	977230.0	1004200.0	1032103.0	1053309.0	1116627.0	1083302.0	1104535.0	1145826.0	1156515.0		1156515.0				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2000	2014	15	CUR_LCU	Local currency (millions)	G	Global	239.7	228.2	206.9	237.6	298.5	263.2	332.8	369.5	415.9	411.8	390.756927	389.02722	360.515698	383.397607	414.946354						414.946354				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	54722.7	63513.943869	70158.2101277933	84220.7710899957	132940.76387358	164670.575853586	196489.772006413	246479.158510092	260739.787775456	248411.986429796	286313.409913263	318207.904367406	353722.392177	398577.211673	443134.627728276	566355.775209138	533693.461088461	578520.390115518	645217.636011805		645217.636011805				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	22099.8	2597.4	2380.8	2400.2	2615.5	2897.4	3396.5	4119.6	4618.8	3943.0	4311.3	5102.99316807	5151.89366782	5673.3	5108.15753526	5244.61506997	6139.67182648	6596.44234926	6816.1		6816.1				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1	A	Normal value	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2006	2018	13	CUR_LCU	Local currency (millions)	G	Global							2103730.0	2308526.0	3051787.0	2368090.0	2150931.3	2849027.52540925	3194709.44035564	2711327.15445655	2601404.70767508	2055235.78094868	1119861.35349211	1232476.834237	1440200.58567703		1440200.58567703				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	A	Normal value	[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2001	2018	18	CUR_LCU	Local currency (millions)	G	Global		10951.7	12407.603522	11622.4	16086.6	17072.8	13646.5	16878.50008	36789.90004	47749.0	60382.101	77455.444	87587.218458809	110956.38910434	126438.94352016	144855.5245131	175250.74265645	188378.79919387	223591.82175388		223591.82175388				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	2217.6	2428.8	2806.9	3184.2	3524.4	3900.3	4868.0	5907.4	6030.2	6089.1	5879.4	6314.0	6859.2	7167.0	7575.4	8042.9	8306.7	9010.3	9864.3		9864.3				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	CUR_LCU	Local currency (millions)	G	Global	48389.05391	82063.850468	177130.0	393108.0	544974.0	787060.0	1940820.0	2252180.0	2834560.0	1241000.0	2695150.0	4682610.0	4428540.0	4711390.0	4423859.18207284	2619396.61366396	2601718.94631449	3315031.46372449			3315031.46372449				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	A	Normal value	[2004, 2005, 2006, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2004	2018	12	CUR_LCU	Local currency (millions)	G	Global					1176.021	1223.24	1373.1192895				1464.22189	1732.398076	1819.252457	2012.700536	2378.54511846	2692.84648054	2697.30415774	3045.56108563	3122.95292235		3122.95292235				IMF		_X: Data nature not available
17	Goal 17	Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development	17.1	Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection	C170101	17.1.1	I	IMF	Total government revenue as a proportion of GDP, by source	2020.Q1.G.01	['means of implementation', 'public finance']	GR_G14_XDC	Total government revenue, in local currency	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	A	Normal value	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	CUR_LCU	Local currency (millions)	G	Global	73580.0	74242.0	76535.0	77097.0	79937.0	83416.0	88130.0	94753.0	99115.0	91739.0	94544.0	102055.0	104910.0	108770.0	110167.0	112358.0	115145.0	117551.0	120239.0		120239.0				IMF		_X: Data nature not available
