goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	[2010, 2012, 2013]	2010	2013	3	TONNES	Tonnes	G	Global											42.7		1.9	5.86					5.86				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	TONNES	Tonnes	G	Global					7180381.0		6864430.0		7708801.0		8928558.0		9131274.0		10315095.0		9590378.0		9590378.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2006	2017	12	TONNES	Tonnes	G	Global							3928.29	2957.43	3276.39	3682.02	3510.19	3946.79	2883.41	6678.57	10765.02	11920.84	12956.52	14332.51	14332.51				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	TONNES	Tonnes	G	Global					2229060.0		2172452.0		2178038.0		1365767.0		1411308.0		1915719.0		2003904.0		2003904.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	TONNES	Tonnes	G	Global					6772000.0		6689820.0		6853136.0		8533645.0		8841003.0		7605065.0		7165230.0		7165230.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	254	French Guiana	5	5	South America	Country	-53.23619089	3.922673437	GUF	0	1	[2007, 2008, 2013, 2014]	2007	2014	4	TONNES	Tonnes	G	Global								76.0	111.0					1291.0	1682.0				1682.0			[2007-2008]: Partial total. // [2013-2014]: Waste can be treated in another French department than that which produced the waste.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	[2000, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2012, 2014]	2000	2014	11	TONNES	Tonnes	G	Global	5016.0			6151.2	4570.8	5674.8	5113.2	8466.0	11886.0	14422.8	4080.0		4512.0		4572.0				4572.0			[2000]: Data refer to waste produced from private health care centres, the source is the Environmental Health Survey. // [2003-2006,2008-2010,2012,2014]: Data refer to waste collected from health care centres, the source is the environmental survey of health care centres. // [2007]: Data refer to waste collected from health care centres, the source is the environmental survey of health care centres. Does not include data for privately owned health care centres.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	TONNES	Tonnes	G	Global					20556732.0		21743228.0		23823844.0		19046940.0		21098396.0		20521108.0		21499052.0		21499052.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	300	Greece	4	39	Southern Europe	Country	22.58307827	39.47301873	GRC	1	1	[2004, 2006, 2008, 2010, 2012, 2014]	2004	2014	6	TONNES	Tonnes	G	Global					292650.0		186785.0		157014.0		108202.0		108104.0		115015.0				115015.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	TONNES	Tonnes	G	Global	26783.0	4927.0	3342.0	11492.0	105165.0	5571.0	1435482.0	7677.0	69180.0	173658.09	151291.91	138281.5	205211.2	152446.0	529106.5	382998.0	707768.0	216837.0	216837.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	312	Guadeloupe	5	29	Caribbean	Country	-61.64762115	16.14416917	GLP	0	1	[2007, 2008, 2013, 2014, 2015, 2016]	2007	2016	6	TONNES	Tonnes	G	Global								4385.0	9048.0					15804.0	17603.0	13917.0	17233.0		17233.0			[2007-2008]: Partial total. // [2013-2016]: Waste can be treated in another French department than that which produced the waste.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	320	Guatemala	5	13	Central America	Country	-91.2312746	15.00273719	GTM	1	1	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	TONNES	Tonnes	G	Global				376.0	833.0	732.0	709.0	846.0	917.0	3600.0	304970.0	10204.0	6324.9	10276.08	20363.63	1366.51	4883.63	12363.63	12363.63				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015]	2000	2015	16	TONNES	Tonnes	G	Global	91261.0	76998.0	63848.0	58968.0	47318.0	46357.0	57973.0	59574.0	55899.0	53459.0	39404.0	34409.0	31981.0	30772.0	30318.0	31699.0			31699.0			[2003-2015]: Hazardous waste treated or disposed of during the year does not include the amount of hazardous waste being exported for recycling.	UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	TONNES	Tonnes	G	Global					325032.0		1179859.0		449610.0		373999.0		376810.0		372580.0		341660.0		341660.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	[2004, 2008, 2010, 2012, 2014, 2016]	2004	2016	6	TONNES	Tonnes	G	Global					11000.0				135100.0		7927.0		11639.0		36250.0		47852.0		47852.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	[2017]	2017	2017	1	TONNES	Tonnes	G	Global																		7174779.0	7174779.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	[2010, 2015]	2010	2015	2	TONNES	Tonnes	G	Global											15546.0					20622.0			20622.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	TONNES	Tonnes	G	Global					122734.0		190951.0		192782.0		266742.0		69111.0		86518.0		78411.0		78411.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	TONNES	Tonnes	G	Global					2885110.0		2926159.0		3277345.0		3106766.0		3258267.0		3574305.0		3648542.0		3648542.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006]	2000	2006	7	TONNES	Tonnes	G	Global	10000.0	10000.0	10000.0	10000.0	10000.0	10000.0	8435.0												8435.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2004	2017	14	TONNES	Tonnes	G	Global					28404118.0	17450440.0	60856496.0	283727872.0	369855040.0	106067768.0	85282656.0	108102072.0	126843584.0	175721440.0	131607696.0	86369280.0	53210292.0	399558048.0	399558048.0				UNSTATS / Environment Live		C: Country data
12	Goal 12	Ensure sustainable consumption and production patterns	12.4	By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment	C120402	12.4.2	III	UNSD, UNEP	Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment	2020.Q1.G.01	['hazardous wastes']	EN_HAZ_TRTDISV	Hazardous waste treated or disposed (Tonnes)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	[2004, 2006, 2008, 2010, 2012, 2014, 2016]	2004	2016	7	TONNES	Tonnes	G	Global					861967.0		335042.0		395221.0		401082.0		338860.0		440136.0		447240.0		447240.0				UNSTATS / Environment Live		C: Country data
