goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,observationStatus_code,observationStatus_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),13,Central America,4,419,Latin America and the Caribbean,Region,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.6675513383627,0.593773894302468,0.643534140734886,0.649755664732073,0.66133472734397,0.68736930174933,0.711483320233893,0.75909481821698,0.678171254701873,0.607599139182543,0.638359923803741,0.641035037706679,0.664018326945737,0.663111446414579,0.657294551465231,0.679662870909579,0.695366195325732,0.694231758620932,0.677436640782792,,0.677436640782792,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,A,Normal value,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2005,2017,13,PT,Percentage,G,Global,,,,,,0.549494156056551,0.593380002808911,0.694898957516055,0.635052831044779,0.5049645922611,0.43298538383128,0.500827987292984,0.448102185830977,0.466483056159043,0.474657409214193,0.491599906030476,0.542257323414624,0.580243333479077,,,0.580243333479077,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),14,Eastern Africa,4,202,Sub-Saharan Africa,Region,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.683687047701816,0.665809337148111,0.622967085467676,0.60366236583832,0.608529879306681,0.652029415851948,0.673670565947385,0.685840311723058,0.688654750895498,0.68700726521099,0.650186119931341,0.68495597080996,0.741532567435749,0.677713439766407,0.662711048076056,0.675891200858363,0.682519013733267,0.658883033960578,0.680424184181142,,0.680424184181142,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),140,Central African Republic,5,17,Middle Africa,Country,20.93559492,7.003720791,CAF,1,1,A,Normal value,"[2004, 2008, 2009, 2010, 2011, 2012, 2014, 2015, 2016, 2017, 2018]",2004,2018,11,PT,Percentage,G,Global,,,,,0.572923422115253,,,,0.550427620852758,0.406901782877084,0.370832313547413,0.461722893736747,0.539595629093289,,0.244001447724305,0.529392402658835,0.45812795582219,0.578135034312974,0.523975606670421,,0.523975606670421,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),142,Asia,2,1,World,Region,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.55988462134206,0.54605565235734,0.524467795492842,0.53527880991638,0.57484573919146,0.579170594246393,0.609874317267101,0.641227682777659,0.596291359147283,0.533702021232036,0.592712741526943,0.644675896388042,0.637442088311881,0.664389127114304,0.643655212666371,0.595075815285306,0.598698963460756,0.62826003938625,0.722021934936797,,0.722021934936797,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),143,Central Asia,3,142,Asia,Region,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.759102726394686,0.776834742027457,0.95099504100347,0.697708813496364,0.670444644450794,0.857505960228566,0.859837286830147,0.71782633633562,0.768136331685402,0.74000155545273,0.752003944375875,0.837354008404321,0.746799961499591,0.843074522640925,0.767357532180985,0.685888606227969,0.661708521609078,0.638359245915742,0.750211451937402,,0.750211451937402,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),144,Sri Lanka,4,34,Southern Asia,Country,80.70489654,7.614693343,LKA,1,1,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.566417192012672,0.554587411796085,0.572324382351271,0.565994585560845,0.594772042638231,0.577332398619867,0.604066224922761,0.614392774278286,0.599899815406299,0.534986641173539,0.584973039504522,0.593526659036479,0.593954273458754,0.606145882608157,0.595056241114181,0.59206918408108,0.627005790781821,0.650878793497526,0.633658043587247,,0.633658043587247,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),145,Western Asia,3,142,Asia,Region,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.460813542277347,0.406009574825777,0.363391978119457,0.408276737832515,0.466382044645006,0.453031034945397,0.471845474386509,0.48314960358767,0.450795688681594,0.409313651709828,0.399163169122801,0.433781855109737,0.464738248498395,0.459930494280315,0.480616153719644,0.481472630346274,0.507563187085976,0.569000395135682,0.671057102179463,,0.671057102179463,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),15,Northern Africa,3,2,Africa,Region,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.8464454688727,0.748660164713553,0.656827545579138,0.642692018813047,0.647822373373513,0.721364333957884,0.79706382111562,0.746759847813268,0.784209135914136,0.610327385895219,0.618200896286022,0.644478641311143,0.545770844387282,0.557757513793483,0.550680605825773,0.635659063917478,0.697164374296771,0.732188725929268,0.732271879530669,,0.732271879530669,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),150,Europe,2,1,World,Region,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.599975491463002,0.587031274943654,0.569022634660227,0.58560522726352,0.593977614991591,0.602665272773016,0.614215474598811,0.615233031353236,0.580533728741696,0.512728208762512,0.520905876048111,0.542169416143147,0.547395294559735,0.548618813152093,0.559043857307147,0.566420837762785,0.593820304261965,0.59829165447396,0.60437551501064,,0.60437551501064,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),151,Eastern Europe,3,150,Europe,Region,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.516062806780032,0.512133611708768,0.49561440721109,0.540167704249057,0.55165548983291,0.570853859734532,0.573256734418908,0.566385188403693,0.556460424701571,0.471532816895162,0.486467342043304,0.516888941000336,0.520145745362869,0.514620360621549,0.50551531417604,0.520658458892591,0.544396382872729,0.550765669763416,0.554086154824685,,0.554086154824685,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.746873802464657,0.745020006712901,0.75058165850095,0.77038722220722,0.848416289592759,0.954405554362608,1.10195874951355,1.10915823491971,0.927946906239469,0.641261224459298,0.79987921605567,0.887163323321049,0.883405617550397,0.817164581246915,0.77921642062958,0.762175149786068,0.749454944751709,0.749706979501685,0.781103937496489,,0.781103937496489,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),154,Northern Europe,3,150,Europe,Region,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.7354829000191,0.706868216023905,0.684872782252896,0.685390392973097,0.705253134268918,0.715536218288362,0.731024945419706,0.722192263956843,0.648592513294126,0.564184370012268,0.562185578574731,0.59452041909114,0.609534155662336,0.619618795554139,0.633923010661,0.635723083111621,0.676754588953108,0.660360090849459,0.65816618833411,,0.65816618833411,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),155,Western Europe,3,150,Europe,Region,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.587931426777554,0.581350092718472,0.557540824097937,0.542490291773102,0.542809877557671,0.554086533783221,0.572597174896661,0.590629164055237,0.579556151458102,0.524935447002086,0.528513539201889,0.542532849190346,0.543203607188014,0.548708187224701,0.555485942514846,0.567435015105936,0.572569103856886,0.588365835088553,0.599179459244896,,0.599179459244896,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,PT,Percentage,G,Global,0.572234915799272,0.587485524030108,0.72216523739673,0.738075691912155,0.740590725936876,0.608859697500825,0.716509164221345,0.53463739203198,0.723943871425635,0.667431220982997,0.688024695008478,0.735038056041299,0.704888696609769,0.686726475971094,0.675663715820783,0.623159576449052,0.610924218471326,0.624619407572816,,,0.624619407572816,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),17,Middle Africa,4,202,Sub-Saharan Africa,Region,,,,,,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.714176653685173,0.508493257248064,0.382762242911947,0.335405837474402,0.48175609910638,0.375535661456118,0.466751819119079,0.421263690052378,0.482495246430095,0.387455802107994,0.374243772594089,0.367295597284225,0.434308723539317,0.485314686110734,0.453619944025335,0.506383104353447,0.486346292951897,0.472767907553401,0.604785643573276,,0.604785643573276,,,,IMF,,_X: Data nature not available
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.1,"Strengthen domestic resource mobilization, including through international support to developing countries, to improve domestic capacity for tax and other revenue collection",C170102,17.1.2,I,IMF,Proportion of domestic budget funded by domestic taxes,2020.Q1.G.01,"['means of implementation', 'public finance', 'tax revenues']",GC_GOB_TAXD,Proportion of domestic budget funded by domestic taxes (% of GDP),170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,A,Normal value,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.545726385656225,0.527283828452325,0.449184465800259,0.460089057324167,0.376636443772251,0.624020009983463,0.473067957191168,0.524977633714299,0.500155668777241,0.462709528577077,0.476842020333255,0.575360353646394,0.644253213493433,0.507456732349192,0.589520039290404,0.628052820253255,0.555786049635588,0.595745839447334,0.61379466277101,,0.61379466277101,,,,IMF,,_X: Data nature not available
