goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	[2010, 2011, 2012]	2010	2012	3	PT	Percentage	G	Global							99.76	104.59	129.01						129.01				PEFA 2014 Republic of Congo/ Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/CG-Jun14-PFMPR-Public_0.pdf		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	[2004, 2005, 2006]	2004	2006	3	PT	Percentage	G	Global	70.0	120.9	116.1												116.1				PEFA 2008 DR Congo/ Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/DRC-Mar08-PFMPR-Public.pdf		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	[2008, 2009, 2010, 2012, 2013, 2014]	2008	2014	6	PT	Percentage	G	Global					103.19	124.76	113.93		107.31	93.39	97.34				97.34				[2008-2010]: PEFA 2011 Cook Islands/ Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/CK-Aug11-PFMPR-Public.pdf // [2012-2014]: PEFA 2015 Cook Islands/ Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/CK-Aug15-PFMPR-Public.pdf		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2007	2014	8	PT	Percentage	G	Global				53.94	93.15	86.56	72.04	70.63	78.2	82.25	78.56				78.56				data provided by WB Economists		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	[2007, 2008, 2009, 2010, 2011, 2013, 2014, 2015]	2007	2015	8	PT	Percentage	G	Global				107.97	117.09	98.51	100.53	103.71		96.29	98.07	97.82			97.82				[2007-2009]: PEFA 2010 Dominican Republic Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/DO-Nov10-PFMPR-Public.pdf // [2010-2011]: PEFA 2012 Dominican Republic Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/DO-Oct12-PFMPR-Public-ES.pdf // [2013-2015]: PEFA 2016 Dominican Republic Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/DO-Oct16-PFMPR-Public%20with%20PEFA%20Check.pdf		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	[2006, 2007, 2008, 2010, 2011, 2012]	2006	2012	6	PT	Percentage	G	Global			108.32	116.4	110.97		100.25	100.61	99.0						99.0				[2006-2008]: PEFA 2009 EL Salvador Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/SV-May09-PFMPR-Public.pdf // [2010-2012]: PEFA 2013 EL Salvador Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/SV-Aug13-PFMPR-Public_0.pdf		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	[2007, 2008, 2009, 2011, 2012, 2013]	2007	2013	6	PT	Percentage	G	Global				91.59	95.95	94.82		108.2	103.06	98.89					98.89				[2007-2009]: PEFA 2010 Ethiopia Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/ET-Sep10-PFMPR-Public.pdf // [2011-2013]: PEFA 2015 Ethiopia Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/ET-Jun15-PFMPR-Public_0.pdf		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	258	French Polynesia	4	61	Polynesia	Country	-149.4052367	-17.67709294	PYF	0	1	[2012, 2013, 2014]	2012	2014	3	PT	Percentage	G	Global									106.72	101.9	104.03				104.03				PEFA 2015 French Polynesia Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/PF-Nov15-PFMPR-Public%20with%20Pefa%20Check.pdf		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1	[2010, 2011, 2012, 2013, 2014, 2015]	2010	2015	6	PT	Percentage	G	Global							117.54	97.61	111.37	84.91	67.29	67.41			67.41				[2010-2012]: PEFA 2014 Gabon Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/GA-Dec14-PFMPR-Public.PDF // [2013]: PEFA 2017 Gabon Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/GA-May17-PFMPR-Public%20with%20PEFA%20Check.pdf // [2014-2015]: PEFA 2017 Gabon Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/GA-May17-PFMPR-Public%20with%20PEFA%20Check.pdf		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	270	Gambia	5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1	[2011, 2012, 2013]	2011	2013	3	PT	Percentage	G	Global								104.55	114.42	131.48					131.48				PEFA 2015 The Gambia Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/GM-Jan15-PFMPR-Public.pdf		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	[2010, 2011, 2012]	2010	2012	3	PT	Percentage	G	Global							94.86	97.31	103.34						103.34				PEFA 2013 West Bank and Gaza Public Report / Link to data: https://pefa.org/sites/default/files/WBGS-Jun13-PFMPR-Public.pdf		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	28	Antigua and Barbuda	5	29	Caribbean	Country	-61.7999755	17.07761471	ATG	1	1	[2007, 2008, 2009, 2010, 2011, 2012]	2007	2012	6	PT	Percentage	G	Global				60.67	89.35	73.7	83.61	90.74	89.15						89.15				PEFA 2014 Antigua and Barbuda Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/AG-Dec14-PFMPR-Public.pdf		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	288	Ghana	5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1	[2006, 2007, 2008, 2009, 2010, 2011]	2006	2011	6	PT	Percentage	G	Global			109.53	109.45	134.19	90.94	100.85	135.1							135.1				[2006-2008]: PEFA 2010 Ghana Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/GH-Jan10-PFMPR-Public.pdf // [2009-2011]: PEFA 2013 Ghana Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/GH-Jun13-PFMPR-Public.pdf		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	304	Greenland	4	21	Northern America	Country	-41.39371316	74.75625681	GRL	0	1	[2010, 2011, 2012]	2010	2012	3	PT	Percentage	G	Global							98.75	101.65	99.67						99.67				PEFA 2014 Greenland Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/GL-Aug14-PFMPR-Public_0.pdf		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	308	Grenada	5	29	Caribbean	Country	-61.68248568	12.11238395	GRD	1	1	[2006, 2007, 2008]	2006	2008	3	PT	Percentage	G	Global			116.46	109.37	116.76										116.76				PEFA 2010 Grenada Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/GD-Mar10-PFMPR-Public.pdf		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	31	Azerbaijan	4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2007	2016	10	PT	Percentage	G	Global				106.5	126.47	85.02	95.85	120.78	102.02	97.77	93.25	84.29	109.14		109.14				data provided by WB Economists		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	340	Honduras	5	13	Central America	Country	-86.59974381	14.82243161	HND	1	1	[2006, 2007, 2008, 2009, 2010, 2011]	2006	2011	6	PT	Percentage	G	Global			106.23	100.1	104.19	112.21	103.1	109.01							109.01				[2006-2007]: PEFA 2009 Honduras Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/HN-Apr09-PFMPR-Public.pdf // [2008-2010]: PEFA 2011 Honduras Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/HN-Oct11-PFMPR-Public.pdf // [2011]: PEFA 2013 Honduras Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/assements/comments/HN-Mar13-PFMPR-Public.pdf		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	356	India	4	34	Southern Asia	Country	79.3608464	22.34642074	IND	1	1	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2007	2016	10	PT	Percentage	G	Global				103.44	104.72	117.72	100.36	107.99	103.71	94.6	93.64	92.69	100.75		100.75				data provided by WB Economists		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	360	Indonesia	4	35	South-Eastern Asia	Country	113.9174	-0.994582204	IDN	1	1	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2007	2016	10	PT	Percentage	G	Global				93.55	115.34	90.39	99.47	105.32	103.9	98.07	96.46	88.58	88.95		88.95				data provided by WB Economists		C: Country data
16	Goal 16	Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels	16.6	Develop effective, accountable and transparent institutions at all levels	C160601	16.6.1	I	World Bank	Primary government expenditures as a proportion of original approved budget, by sector (or by budget codes or similar)	2020.Q1.G.01	['economic policy', 'public expenditures']	GF_XPD_GBPC	Primary government expenditures as a proportion of original approved budget (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	[2013, 2014]	2013	2014	2	PT	Percentage	G	Global										86.08	68.85				68.85				PEFA 2017 Iraq Report / Public- www.pefa.org / Link to data: https://pefa.org/sites/default/files/IQ-Oct17-PFMPR-Public%20with%20PEFA%20Check.pdf		C: Country data
